,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
365,1981-04-06,98.8,19800,1956240.0,1.3333333333333197,0.19792656608203027,0.18028467184776253,0.5472764047412241,0.8310497756934557,0.6117831782628724
366,1981-04-07,100.0,10800,1080000.0,1.2145748987854255,0.2123680128309059,-0.4013878372014338,0.476372521953684,0.9852244319412176,0.6152260748750511
367,1981-04-08,100.1,22700,2272270.0,0.09999999999998899,0.2185696729835418,0.3308440657016566,0.5686767173356498,0.8693002338966502,0.6211308335104618
368,1981-04-09,101.6,43300,4399280.0,1.4985014985015033,0.13788631547570204,0.9403527250677837,0.6347798800679357,0.9828256930428839,0.6511000189702656
369,1981-04-10,104.3,37500,3911250.0,2.657480314960625,0.18253529625881226,0.7848333977543396,0.6209210867516439,1.3096868291159447,0.6927935753751893
370,1981-04-11,104.1,19700,2050770.0,-0.19175455417066445,0.4408898205300665,0.1363290110297408,0.5721523539449759,1.1969686004200057,0.6648199500763379
371,1981-04-13,103.2,18500,1909200.0,-0.8645533141210304,0.36501745857004037,0.06449996141540174,0.5536896774981803,0.976155201130401,0.6319257126812972
372,1981-04-14,101.4,11400,1155960.0,-1.74418604651162,0.3220791919256565,-0.4241844334251725,0.4872368448125605,0.6877650315890728,0.5830008507453474
373,1981-04-15,102.4,13800,1413120.0,0.9861932938856066,0.38430008945969485,-0.21526678172109054,0.5211291634673255,0.7712467697636798,0.5991486772223724
374,1981-04-16,101.9,4500,458550.0,-0.48828125,0.3509625146737683,-1.315318903799398,0.37945545135929626,0.7696090792742842,0.5724936154787833
375,1981-04-17,100.3,10400,1043120.0,-1.5701668302257166,0.2849949893925403,-0.479452304563463,0.4756928356036347,0.40484651779896585,0.54799739446471
376,1981-04-18,101.2,14100,1426920.0,0.8973080757726848,0.3246235750423342,-0.1599357029164406,0.5205859840157367,0.49249640834447234,0.5637478628307603
377,1981-04-20,101.6,7300,741680.0,0.39525691699604515,0.2852756847842603,-0.7949470202648701,0.4362910830649238,0.5968352861615013,0.5647331219778364
378,1981-04-21,100.7,7900,795530.0,-0.8858267716535306,0.21566272401118308,-0.706951063311483,0.4385889575874625,0.42912321437542833,0.5469137738471359
379,1981-04-22,100.9,8700,877830.0,0.19860973187686426,0.17886089470469724,-0.5926528686245469,0.4482760032600188,0.4374680806335265,0.5488700915534974
380,1981-04-23,102.3,16300,1667490.0,1.3875123885034535,0.10364133054706437,0.048117365213224794,0.5189698369700362,0.579811777457321,0.5746636935532948
381,1981-04-24,104.6,48000,5020800.0,2.2482893450635366,0.13227795895807248,1.0835650968791004,0.6519803819796466,0.7825651217673036,0.6248573680413634
382,1981-04-25,104.8,27300,2861040.0,0.19120458891013214,0.3092525217258276,0.5006048835668975,0.6012321756615906,0.7872691697178953,0.6161719872238931
383,1981-04-27,104.6,58500,6119100.0,-0.1908396946564861,0.23366334042164918,1.184573866303631,0.67727965084066,0.633560491207731,0.605658169821666
384,1981-04-28,103.8,65700,6819660.0,-0.7648183556405286,0.15823302164350356,1.2145988505348735,0.6716039840222972,0.4720045599524848,0.5785929905317925
385,1981-04-29,105.3,63300,6665490.0,1.4450867052023142,0.11251501924009803,1.1245956913464625,0.6546388388233201,0.6701473873304669,0.6079502975561543
386,1981-04-30,105.5,99100,10455050.0,0.18993352326686086,0.1479404112682694,1.465085436486663,0.7016282309693666,0.6058197053989239,0.6046934769257727
387,1981-05-01,105.9,59400,6290460.0,0.37914691943128354,0.07237051354609066,0.9116234429570917,0.6229992445628978,0.6818548248435705,0.6046300897416379
