,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
365,2001-07-04,355.18,847549,301032453.82,-1.086108945081865,-1.5979722007909098,-0.4243228319520911,0.24721312090712488,-0.6547269808674657,0.45962383342785834
366,2001-07-05,353.98,798183,282540818.34000003,-0.3378568613097599,-1.6834093128836543,-0.47517209456907433,0.2301773240684089,-0.6939185511575863,0.4601535981704276
367,2001-07-06,346.48,672982,233174803.36,-2.118763771964516,-1.7912772025714594,-0.6512227847787443,0.19468750158122455,-1.0066326756002881,0.4511615143271467
368,2001-07-09,339.24,845494,286825384.56,-2.089586700531054,-1.7774020366275478,-0.43269284525880014,0.22373813976420653,-1.2433383593517355,0.4308994873245546
369,2001-07-10,332.56,651315,216601316.4,-1.9691074165782307,-1.766675553635367,-0.6968306082069937,0.19206172976970493,-1.49244243387521,0.4288263855519369
370,2001-07-11,333.64,727024,242564287.35999998,0.3247534279528397,-1.7694380154741345,-0.5694060300880518,0.2076444943047267,-1.3646242764258358,0.4296310248141924
371,2001-07-12,333.09,1115599,371594870.90999997,-0.16484833952763456,-1.8746507525601546,-0.13952386881222575,0.24822817232845246,-1.288754784356771,0.42069884061742463
372,2001-07-13,328.83,905406,297724654.97999996,-1.2789336215437208,-1.9805694020730198,-0.35189094472216575,0.2084424566506018,-1.448981588281337,0.4250614834587608
373,2001-07-16,339.47,785329,266595635.63000003,3.23571450293465,-2.033731918797329,-0.45075096017387783,0.18943964012859915,-0.9491285030144125,0.4551700698856548
374,2001-07-18,339.62,776346,263662628.52,0.044186526055312036,-1.8221252128637189,-0.45030632689845423,0.21594605752972834,-0.8832006791188134,0.45246308492823417
375,2001-07-19,354.05,1202037,425581199.85,4.248866380071847,-1.9284421860576093,0.02596939108101342,0.2621909006279255,-0.19386908658918503,0.48729505782266186
376,2001-07-20,352.14,1029355,362477069.7,-0.5394718260132825,-1.538308742758138,-0.13158897045245338,0.2912627858486761,-0.2626714411917923,0.48088271998171955
377,2001-07-23,352.8,1019559,359700415.2,0.18742545578462888,-1.6401806998133368,-0.1361930057134129,0.2779532868091563,-0.2505257724698767,0.4825984155894344
378,2001-07-24,357.65,1046718,374358692.7,1.3747165532879801,-1.7467476112769662,-0.09449382291140858,0.26984482072645316,-0.05531017479143748,0.4962687782135842
379,2001-07-25,352.71,1083604,382197966.84,-1.3812386411296007,-1.798878892672853,-0.07271491732385478,0.26605077375041153,-0.28325103396167395,0.4811691216859379
380,2001-07-26,347.57,689740,239732931.79999998,-1.4572878568795855,-1.8475236015736236,-0.525947769876598,0.2033160785687223,-0.5393548305356803,0.4726125621951842
381,2001-07-27,357.6,985775,352513140.0,2.8857496331674337,-1.8873809675271627,-0.13731758863044932,0.24691268048029852,-0.06785946496250791,0.4958112573984687
382,2001-07-30,351.3,589048,206932562.4,-1.7617449664429574,-1.7461957590451265,-0.6543556319367432,0.1999310761272663,-0.37230994593968164,0.4813995055879005
383,2001-07-31,358.21,529290,189596970.89999998,1.9669797893538288,-1.7620978571438664,-0.7249958825874709,0.18911328253358284,-0.07309647768793681,0.4965441763215088
384,2001-08-01,375.74,1616834,607509207.16,4.893777393149268,-1.7555434197643776,0.41864066236961117,0.3328871553256542,0.7193016572474052,0.5595771897857514
385,2001-08-02,376.27,1806944,679898818.88,0.14105498482992473,-1.257208441224537,0.5057634909849251,0.40606938122004854,0.6911136301199454,0.5697031421020926
386,2001-08-03,368.0,800232,294485376.0,-2.1978898131660762,-1.366320232322114,-0.3223711502940455,0.28891357717298005,0.256333063481458,0.5185060681502651
387,2001-08-06,370.6,719337,266586292.20000002,0.706521739130439,-1.360510239830461,-0.41118078283247306,0.27853862216713327,0.33855966895981326,0.5235580303332565
388,2001-08-07,372.67,652881,243309162.27,0.5585536967080307,-1.4565129751766623,-0.49009191419743237,0.2566743888282382,0.3940388942170182,0.5252633913220045
389,2001-08-08,374.39,522739,195708254.20999998,0.4615343333243871,-1.555986475326062,-0.6914345715058795,0.2190723691460073,0.43417221937859446,0.5237608733804759
390,2001-08-09,361.23,876540,316632544.2,-3.5150511498704518,-1.6562649518953139,-0.2052524888121398,0.2673103199115683,-0.14557353589817848,0.4902729002909312
391,2001-08-10,366.69,540788,198301551.72,1.5115023669130423,-1.4362010057613226,-0.6575374478165059,0.2382826933027714,0.0908288970007993,0.5054105273546233
392,2001-08-13,371.57,1073284,398800135.88,1.330824402083497,-1.4857208461937863,0.03795911154163811,0.31902978316848146,0.2875162484729272,0.5229154968367165
393,2001-08-14,379.51,876989,332826095.39,2.136878650052476,-1.545878891261159,-0.13985697172685221,0.2892830171264986,0.5956692064406205,0.5429729653626405
394,2001-08-16,375.03,648389,243165326.67,-1.1804695528444653,-1.5302301540271308,-0.4425401207737927,0.25340371564988456,0.3714981394412781,0.5235173868975393
395,2001-08-17,375.01,867460,325306174.59999996,-0.00533290670079456,-1.5985254698325528,-0.14829316965100936,0.2816476700645547,0.34362702586253585,0.5241765695090719
396,2001-08-20,364.05,533047,194055760.35,-2.9225887309671683,-1.703150828127967,-0.6494606542722401,0.20592356469997408,-0.12420813716068739,0.49360600298471147
397,2001-08-21,367.36,383926,141039055.36,0.9092157670649748,-1.565125049345941,-0.9483412660555846,0.1858167105748093,0.026359325071343642,0.5012244983214127
398,2001-08-22,368.6,478657,176432970.20000002,0.33754355400696934,-1.646429494345519,-0.7080795478104331,0.20568636973050597,0.07702628934283066,0.5039607316093176
399,2001-08-23,368.15,476853,175553431.95,-0.12208355941401017,-1.7459148288482589,-0.6969905877437852,0.1946368229259945,0.05633613525054125,0.5027412441296343
400,2001-08-24,369.42,311438,115051425.96000001,0.3449680836615565,-1.84651166330305,-1.0975633970812482,0.13199061745196272,0.11323746431652004,0.5037365011502075
401,2001-08-27,378.7,1198653,453929891.09999996,2.512045909804561,-1.941424486128629,0.26129962278289287,0.289984392081783,0.4779870139380066,0.5345968205031066
402,2001-08-28,377.45,467631,176507320.95,-0.3300765777660364,-1.830888986887582,-0.6677906689241155,0.18766504302353781,0.41078843680014154,0.5192631183577406
403,2001-08-29,374.63,898149,336473559.87,-0.7471188236852555,-1.925225222480673,-0.02423224321841161,0.25631781678761445,0.25943895054479793,0.5166185827220292
404,2001-08-30,375.74,571821,214856022.54,0.29629234177721564,-2.0026479162872413,-0.46160615393699417,0.1919682412219706,0.30314346636078005,0.5145443751676728
