,Unnamed: 0,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
65,430.0,2002-10-04,582.2,56517581,32904535658.2,-0.2227934875749682,-0.2395090692439009,-0.4202456558333272,0.4175306593653465,-2.045495638019957,0.2985824724530098
66,431.0,2002-10-07,570.0,53426000,30452820000.0,-2.0954998282377235,-0.3476075489929814,-0.483473338942493,0.3961148890080657,-2.261557844272663,0.2899068005228851
67,432.0,2002-10-08,578.6,77474545,44826771737.0,1.5087719298245703,-0.3305697112874987,-0.0923671783080553,0.4471328888005557,-1.847529995176285,0.3044721517476074
68,433.0,2002-10-09,572.2,78638909,44997183729.8,-1.1061182163843777,-0.3740050584784928,-0.08439185268213,0.4427003861049221,-1.9129834273652293,0.300088072666376
69,434.0,2002-10-10,553.3,70909864,39234427751.2,-3.303040894792042,-0.4469956711932445,-0.2136451146104618,0.4174199017745367,-2.30993835357969,0.2760352275670586
70,435.0,2002-10-11,556.4,78172046,43494926394.4,0.5602747153443,-0.2396776068572753,-0.1058616092308364,0.456807597988986,-2.035453865327152,0.2829631024801297
71,436.0,2002-10-14,578.3,83679584,48391903427.2,3.93601725377426,-0.3415441330559842,0.0020680005823874,0.4575654834408004,-1.4109154348195427,0.3439848645451878
72,437.0,2002-10-15,593.7,120716753,71669536256.1,2.6629776932388216,-0.0358034313940893,0.3805942893657489,0.5430988572464575,-0.812718708539309,0.3914106194268351
73,438.0,2002-10-16,588.6,110944735,65302071021.0,-0.8590197069226924,0.026279639026732,0.2782038757388218,0.5380604393456943,-0.9302231806457024,0.3774193456369766
74,439.0,2002-10-17,599.6,107463627,64435190749.200005,1.868841318382608,-0.0668523062931577,0.2564755848800265,0.5237029098233587,-0.6722031067113363,0.4128890931768308
75,440.0,2002-10-18,622.1,132746473,82581580853.3,3.7525016677785183,-0.089132056066784,0.4851356555930313,0.549500449940781,-0.091898758268965,0.4873780798835253
76,441.0,2002-10-21,608.4,83595783,50859674377.2,-2.2022182928789658,0.1392493404549992,0.0018242431775797,0.5176341979540724,-0.5195189397974944,0.4331720636542045
77,442.0,2002-10-22,601.6,88781307,53410834291.200005,-1.1176857330703394,0.1372258673651858,0.0504765812698196,0.5234628060793757,-0.6754407252185338,0.4125174350171669
78,443.0,2002-10-23,611.0,116126180,70953095980.0,1.5625,0.0535422595310172,0.3231817229538223,0.5470904978106049,-0.4038703092660501,0.4449852366320949
79,444.0,2002-10-24,608.2,111191215,67626496963.00001,-0.4582651391161985,-0.0001995426675329,0.2664549443235442,0.5332819252070014,-0.5004002104287559,0.4336795006728425
80,445.0,2002-10-25,605.7,93949718,56905344192.600006,-0.4110489970404418,-0.1073235853126569,0.0920994023008774,0.4980969771235276,-0.6092394886941447,0.4247117911324081
81,446.0,2002-10-28,623.2,116316529,72488460872.8,2.8892190853557764,-0.2151354750654951,0.3228957785550815,0.5134700379361983,-0.1653501979827642,0.4787871479445593
82,447.0,2002-10-29,619.3,99766486,61785384779.8,-0.6258023106546995,-0.102829838899457,0.1588926756988426,0.5070078545999231,-0.2930775626581893,0.4629200447400642
83,448.0,2002-10-30,611.3,101086671,61794281982.3,-1.2917810431131935,-0.2051941983166925,0.1549375446430489,0.4937179182907945,-0.5100287847672267,0.4373779605781978
84,449.0,2002-10-31,612.2,108304594,66304072446.8,0.1472272206772595,-0.2704274556832307,0.2187133752744574,0.4935357399489033,-0.4801552097437206,0.4410322550357756
85,450.0,2002-11-01,606.6,89113936,54056513577.6,-0.9147337471414608,-0.3821239514370946,0.0154251538521597,0.4541626503018831,-0.6489680018113987,0.42684456181237
86,451.0,2002-11-04,612.5,80795503,49487245587.5,0.9726343554236738,-0.4677600220389043,-0.0692715024888715,0.432871059434028,-0.5112263380401543,0.4449009022401718
87,452.0,2002-11-05,607.1,111175806,67494831822.600006,-0.8816326530612262,-0.5483818226333289,0.233663508122788,0.4606602106861824,-0.599811241353158,0.4313588628104389
88,453.0,2002-11-06,612.8,104041558,63756666742.4,0.9388898039861536,-0.6332234792264082,0.1718269515144674,0.4423254340360074,-0.463350032679547,0.4489407281534162
89,454.0,2002-11-07,607.5,98658587,59935091602.5,-0.8648825065274091,-0.7128610012007136,0.1076097363842823,0.4243435918979461,-0.5980664050983269,0.43689194285786
90,455.0,2002-11-08,602.7,76786634,46279304311.8,-0.790123456790115,-0.795655152622201,-0.1451430401758459,0.3824002259002441,-0.7322790300268236,0.430447973911497
91,456.0,2002-11-11,593.2,90433323,53645047203.600006,-1.576240252198435,-0.8816159512532725,0.0037046533701809,0.3902610877646135,-0.922520264179296,0.4109538138957732
92,457.0,2002-11-12,589.3,99245190,58485190466.99999,-0.6574511126095861,-0.891138469182029,0.088256647082703,0.3996397722375843,-0.9621380153227084,0.4050399352789925
93,458.0,2002-11-13,585.9,139914931,81976158072.9,-0.576955710164595,-0.9828594435970353,0.4101525033927831,0.4284116324744685,-0.9673784603614004,0.397848885652325
94,459.0,2002-11-14,581.1,103574019,60186862440.9,-0.8192524321556482,-1.077299332909071,0.0990123100593269,0.3777141221437819,-1.0826099220470202,0.3991718191328531
95,460.0,2002-11-15,585.8,88476237,51829379634.6,0.8088108759249479,-1.1548996195185364,-0.0476636261405645,0.3496795942926124,-0.941505058656486,0.4184291785139016
96,461.0,2002-11-18,584.1,109521806,63971686884.600006,-0.2902014339364878,-1.2313461390809002,0.1583293631690839,0.3658729030110229,-0.924732113388352,0.4162141223200292
97,462.0,2002-11-19,586.6,96495048,56603995156.8,0.4280089025851641,-1.3340942067327806,0.0359769457847555,0.3377353423814969,-0.8498860052489192,0.4287295251986479
98,463.0,2002-11-20,587.9,81416890,47864989631.0,0.2216160927378085,-1.4302522198443113,-0.126569371656574,0.3053973010623893,-0.8153301320858881,0.4380697415771845
99,464.0,2002-11-21,586.8,78477613,46050663308.4,-0.187106650790958,-1.5322580419416212,-0.1591784935896114,0.2885704330585959,-0.8280103630580415,0.4405477578772107
100,465.0,2002-11-22,585.9,96768175,56696473732.5,-0.1533742331288334,-1.6337437831777732,0.0482073480589734,0.30180794561015,-0.8064179673990239,0.4394527465105329
101,466.0,2002-11-25,587.9,88222919,51866254080.1,0.3413551800648617,-1.7345354638983377,-0.0385275314280145,0.2783671255842059,-0.7482665999406086,0.4481142513348008
102,467.0,2002-11-26,593.0,95214760,56462352680.0,0.8674944718489508,-1.827159046736256,0.0458124002693862,0.2773316691916412,-0.5970002972954335,0.4587025234764566
103,468.0,2002-11-27,602.4,106417721,64106035130.4,1.5851602023608802,-1.8740897007184565,0.167632669208894,0.2866928710613047,-0.3402312571944693,0.4756338470958131
104,469.0,2002-11-28,609.7,120777572,73638085648.40001,1.2118193891102358,-1.8004232994151816,0.2956790561471087,0.3119069695914909,-0.1404403685598307,0.4890506683183104
105,470.0,2002-11-29,612.5,120388639,73738041387.5,0.4592422502870175,-1.7998604949762531,0.2869187504651673,0.3108822819361143,-0.0853560602502726,0.493366467544618
106,471.0,2002-12-02,632.0,132436190,83699672080.0,3.183673469387749,-1.883137991363508,0.398277343656741,0.3143924190366541,0.379444310924021,0.5297882852617679
107,472.0,2002-12-03,648.7,145854405,94615752523.5,2.642405063291142,-1.363514670451178,0.5002156076597173,0.3920876171510674,0.7748206468710758,0.57537060360147
108,473.0,2002-12-04,632.6,158788120,100449364712.0,-2.4818868506243263,-1.1221884679536789,0.5374541422886896,0.4269082092918763,0.3179509012488473,0.5338819577178134
109,474.0,2002-12-05,647.0,161971832,104795775304.0,2.2763199494151065,-0.9563843697492276,0.5563149409083181,0.4499913213948863,0.6291553457749017,0.570309605759945
110,475.0,2002-12-06,656.9,190727165,125288674688.5,1.5301391035548615,-0.8517349039748793,0.702350232468073,0.4813269160616492,0.8025622862247713,0.5953904378042331
111,476.0,2002-12-09,663.0,215821242,143089483446.0,0.9286040493225788,-0.8666522370362815,0.7962190746613096,0.4911958547031285,0.8641800850971562,0.6045551765227622
112,477.0,2002-12-10,654.6,238913849,156393005555.4,-1.2669683257918507,-0.9400418744071688,0.8429502228159067,0.4878635435510922,0.5818883652530971,0.5704977192482872
113,478.0,2002-12-11,655.6,215034543,140976646390.80002,0.1527650473571729,-0.9810335580965514,0.7073057871752431,0.4657840286348365,0.5518978771073638,0.5639147206775825
114,479.0,2002-12-12,663.2,169066752,112125069926.4,1.159243441122637,-1.0891867971204046,0.461327566012807,0.4215175961115503,0.6868909406721333,0.5718826855882051
115,480.0,2002-12-13,666.2,144341106,96160044817.2,0.452352231604336,-1.1343583715577727,0.2985831792756049,0.395528100964729,0.7059919677885178,0.5693598071776764
116,481.0,2002-12-16,654.8,117080605,76664380154.0,-1.7111978384869553,-1.2317272428539543,0.0717524237314643,0.3550031476096887,0.3938876002516823,0.534900985322485
117,482.0,2002-12-17,660.7,184649819,121998135413.3,0.9010384850336228,-1.1959681223009322,0.5163392280085672,0.4150463882134544,0.4920222860830948,0.5508763347935726
118,483.0,2002-12-18,659.9,138311724,91271906667.6,-0.1210836991070163,-1.262697786540688,0.2203367380934234,0.3697048689440919,0.4514223118736384,0.5416266815096584
119,484.0,2002-12-20,647.3,150946404,97707607309.2,-1.909380209122602,-1.3644840148934467,0.280105030280451,0.3644526269233755,0.1290283880998776,0.511754017830687
120,485.0,2002-12-23,608.5,131947902,80290298367.0,-5.994129460837316,-1.2774424193356648,0.0830955341766588,0.3507066393551242,-0.786492043317742,0.4314768973780767
121,486.0,2002-12-24,588.2,125554789,73851326889.8,-3.3360723089564392,-0.1055483817076056,0.001533925153108,0.4869981929306878,-1.2088591551221533,0.3569303844264738
122,487.0,2002-12-26,579.8,98412000,57059277599.99999,-1.4280856851411228,0.0611668251504816,-0.2473135190023338,0.4767316632685184,-1.305206675979022,0.3492736815021908
123,488.0,2002-12-27,566.7,97506162,55256742005.4,-2.2593997930320686,0.0004728881618695,-0.2698089975663632,0.4663329863244383,-1.51483914900582,0.3303904898864455
124,489.0,2002-12-30,545.3,85237321,46479911141.3,-3.776248455973197,0.0148496881076602,-0.4295952554024645,0.4481568040881494,-1.9237976436773545,0.2968876303799512
125,490.0,2003-01-02,575.5,90333145,51986724947.5,5.53823583348616,0.2292757842559024,-0.3072698254400775,0.4902507448519781,-1.020143996350111,0.377510975582858
126,491.0,2003-01-03,595.4,130418013,77650884940.2,3.457862728062544,0.6914680794138808,0.0924008039396832,0.5979836104191955,-0.4029113157308761,0.4400561044587761
127,492.0,2003-01-06,605.3,121251344,73393438523.2,1.6627477326167206,0.771229480458827,0.0363854704471826,0.6009518688632512,-0.136862001267306,0.47944971445395
128,493.0,2003-01-07,593.6,143971816,85461669977.6,-1.932925821906484,0.7063194659641382,0.1835203074070046,0.6112299716713928,-0.4139193758070258,0.4370852527568943
129,494.0,2003-01-08,601.3,133534043,80294020055.9,1.297169811320753,0.6589930219257957,0.1185417834065331,0.5971918506665411,-0.2068222767639846,0.4691610504126605
130,495.0,2003-01-09,599.5,141135668,84610832966.0,-0.2993514052885393,0.5795435486708098,0.1664512037701029,0.5932493440551141,-0.2452799438169366,0.4636860113532428
131,496.0,2003-01-10,585.3,202217231,118357745304.3,-2.368640533778154,0.4746313604082989,0.4829759055620448,0.619700908246293,-0.5648354633653521,0.4133753766341925
132,497.0,2003-01-13,605.4,142499369,86269117992.59999,3.4341363403382896,0.4730080172702033,0.1625119958663582,0.5794400016420702,-0.053547351210608,0.4922437529193964
133,498.0,2003-01-14,608.0,156967688,95436354304.0,0.4294681202510864,0.5797851729445016,0.2554667000892078,0.6044064841292137,0.0118468637791997,0.5017900726730771
134,499.0,2003-01-15,603.7,151295704,91337216504.8,-0.7072368421052522,0.4762255005259831,0.2056243311465159,0.5852312289590624,-0.1142261961240272,0.4832940364887448
135,500.0,2003-01-16,599.6,127946360,76716637456.0,-0.679145270829884,0.3787811382300364,0.0317126559917397,0.551311724277722,-0.2282451089815467,0.4685828934350963
136,501.0,2003-01-17,581.5,131784297,76632568705.5,-3.018679119412948,0.2810977284242741,0.0311225949671645,0.5390275404239299,-0.6647199508356182,0.4113705787020913
137,502.0,2003-01-20,577.5,109362095,63156609862.5,-0.6878761822871837,0.3621307933728618,-0.1560193372211713,0.5257639320189613,-0.7192855813382193,0.4065672811995832
138,503.0,2003-01-21,575.2,117416109,67537745896.8,-0.3982683982683865,0.2652812526833421,-0.0848303969550922,0.5225563569660312,-0.7247930122008484,0.4064295761440497
139,504.0,2003-01-22,558.3,119517546,66726645931.8,-2.938108484005575,0.1617594294524074,-0.0926122823298435,0.5086433933903205,-1.1002217523483964,0.3636352673188447
140,505.0,2003-01-23,562.7,110454885,62152963789.50001,0.7881067526419594,0.2457766798695053,-0.1574791961410823,0.5110371854660529,-0.9067595888207848,0.3861824357300522
141,506.0,2003-01-24,541.5,135899532,73589596578.0,-3.767549315798835,0.1526874281855112,0.0122607703875031,0.5206185248216268,-1.3694818085972609,0.3289412338137993
142,507.0,2003-01-27,527.7,102886117,54293003940.9,-2.5484764542936245,0.3525077467322894,-0.2824763149457255,0.5087539289733205,-1.627297210535863,0.3040905887120097
143,508.0,2003-01-28,530.5,115896911,61483311285.5,0.5306045101383328,0.3768992884385351,-0.1522830602495607,0.5280770285236218,-1.4188724353342408,0.3209795263488842
144,509.0,2003-01-29,515.0,112587827,57982730905.0,-2.9217719132893505,0.2747372827859723,-0.2037048509494691,0.5088790539795629,-1.7355617929650244,0.2925169530204919
145,510.0,2003-01-30,526.3,107944408,56811141930.4,2.1941747572815418,0.3464412457731647,-0.2166306576599717,0.5162263235141491,-1.3097433351693162,0.3371269369072944
146,511.0,2003-02-03,537.0,107607764,57785369268.0,2.0330609918297604,0.3374639764019535,-0.1928494526382517,0.5180768154704627,-0.9411920695363416,0.3804568014446814
147,512.0,2003-02-04,540.9,111436445,60275973100.5,0.7262569832402255,0.3148395339190417,-0.1452778514327061,0.521195210310792,-0.7816509896982029,0.3995374547797378
148,513.0,2003-02-05,538.2,106502775,57319793505.00001,-0.4991680532445808,0.2167152365993409,-0.1890007585512748,0.5034643097560083,-0.8315465914084722,0.3968388735918954
149,514.0,2003-02-06,533.0,135538514,72242027962.0,-0.9661835748792312,0.1127760922475206,0.0416432369344038,0.5193024161477405,-0.9079963120170448,0.3842554361564995
150,515.0,2003-02-07,523.8,114080371,59755298329.8,-1.726078799249542,0.0259671419636793,-0.1429349464045574,0.4853790244448902,-1.1371009948170847,0.3654179162998757
151,516.0,2003-02-10,517.4,94105829,48690355924.6,-1.2218403970981284,-0.0086778850581512,-0.3374172964075008,0.4567381023167934,-1.272738393209052,0.3586316512013991
152,517.0,2003-02-11,516.7,140417539,72553742401.3,-0.1352918438345396,-0.0797295272735931,0.0598769557506953,0.4975184285596378,-1.170031205039507,0.3584467475267534
153,518.0,2003-02-12,517.3,117078932,60564931523.6,0.1161215405457438,-0.1890309161978258,-0.1164662731026613,0.4618128513374391,-1.1265899584770682,0.3727882307872516
154,519.0,2003-02-13,515.8,135202752,69737579481.59999,-0.2899671370578005,-0.2980999186017041,0.0242193972710491,0.4657649348336681,-1.101221628632637,0.3745115033387395
155,520.0,2003-02-14,518.8,113181902,58718770757.6,0.5816207832493259,-0.4048992422875873,-0.1427592049251713,0.4315426940984052,-1.0021917265522369,0.3935322533519965
156,521.0,2003-02-17,539.4,128044394,69067146123.59999,3.970701619121053,-0.5028258414578987,0.0193308570924728,0.4395631269543217,-0.3875010434961806,0.4575198630932294
157,522.0,2003-02-18,539.7,158081017,85316324874.90001,0.0556173526140346,-0.1361522421092006,0.2225281622588633,0.5107969900187078,-0.3032360303167104,0.4613542205732004
158,523.0,2003-02-19,538.6,157415182,84783817025.2,-0.2038169353344443,-0.2464786030424786,0.2088255418786399,0.4952933673545202,-0.3551262076551489,0.4561401055888299
159,524.0,2003-02-20,540.0,119108757,64318728780.0,0.2599331600445564,-0.3555369448911841,-0.064775085394888,0.4474609962142409,-0.3653376642583007,0.4592221825176081
160,525.0,2003-02-21,536.4,115697775,62060286510.0,-0.666666666666671,-0.4636575746939223,-0.096892882781914,0.4299311928155204,-0.4786442152571329,0.4487347639615728
161,526.0,2003-02-24,541.3,122958789,66557592485.7,0.913497390007456,-0.5588836691565059,-0.0256198987011031,0.4269370540177988,-0.3374987596290887,0.4640395149824491
162,527.0,2003-02-25,526.9,121262065,63892982048.5,-2.6602623314243456,-0.6395279050741296,-0.0639407951895571,0.4120664124670392,-0.7405122229272071,0.4243013982930509
163,528.0,2003-02-26,526.1,107889174,56760494441.4,-0.1518314670715392,-0.5018600048556776,-0.176410040834291,0.4152162442887539,-0.7252632993496332,0.4252785547322118
164,529.0,2003-02-27,520.2,124350093,64686918378.600006,-1.121459798517388,-0.610362934139276,-0.0438845798111813,0.4182190607561928,-0.8504408173692374,0.4120080038417824
165,530.0,2003-02-28,515.9,98423667,50776769805.3,-0.8266051518646789,-0.6717677055513668,-0.2774343617554151,0.3813497415866522,-0.9578118714606776,0.4096865505385189
166,531.0,2003-03-03,518.5,94850784,49180131504.0,0.503973638301991,-0.7528160576748808,-0.3002897220403078,0.3683617775356014,-0.8490955809382399,0.4224376945274411
167,532.0,2003-03-04,504.9,119252439,60210556451.1,-2.622950819672132,-0.8489847304875434,-0.0946749066225952,0.3820425453612326,-1.1738213388117589,0.3897294288106203
