,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
365,2012-10-17,1153.29,122786152,141608041240.08,-0.3292714544983144,-0.5546886093356397,0.025778677720060924,0.43388625854805263,0.36634993103090574,0.5396550901232948
366,2012-10-18,1114.36,131538315,146581036703.4,-3.37556035342369,-0.6094043562038596,0.05902920131069689,0.4312031056383547,-0.16220378071177938,0.4825214313394466
367,2012-10-19,1122.77,107631041,120844903903.56999,0.7546932768584647,-0.1565107162685751,-0.12918701233639393,0.46428778392437886,-0.036589693113752556,0.49575306525471863
368,2012-10-22,1126.49,114669275,129173791594.75,0.3313234233191187,-0.20892066649070465,-0.05985498134146178,0.4664030440209792,0.030238134176099257,0.50352573101779
369,2012-10-23,1128.01,125388799,141439819159.99,0.13493240064270662,-0.2808855794040222,0.030497240695926863,0.4687014576614881,0.06072219819259067,0.5071146654650533
370,2012-10-24,1125.29,93662441,105397408232.89,-0.24113261407257003,-0.3571004700232911,-0.2553711270896921,0.4234410503608771,0.050223227961372886,0.5053164437305045
371,2012-10-25,1110.73,109503361,121628668163.53,-1.2938886864719223,-0.4335432599887284,-0.10807816795414682,0.4322973215071406,-0.14009070937807955,0.48486441606728936
372,2012-10-26,1076.73,100027167,107702251523.91,-3.0610499401294677,-0.4323287835843171,-0.22238553201782266,0.41816071054973253,-0.5711472042208199,0.440574373430754
373,2012-10-29,1053.53,99294525,104609760923.25,-2.15467201619719,-0.1145370520105763,-0.2437089566619397,0.4552192489159355,-0.836275737976526,0.40596077441489953
374,2012-10-30,1065.99,81171669,86528187437.31,1.1826905735954352,-0.027648842695002413,-0.4214056096053652,0.44386819346245404,-0.5916718575453254,0.4347187023539983
375,2012-10-31,1079.37,86202270,93044144169.9,1.2551712492612443,-0.05870382044784191,-0.3387198597710622,0.450322039972637,-0.3577765673706724,0.45980823526975934
376,2012-11-01,1081.51,84885361,91804366775.11,0.19826380203267213,-0.08112006805356077,-0.3420359349080768,0.4471054996297953,-0.2970294735520458,0.46684783265889823
377,2012-11-02,1092.0,92773721,101308903332.0,0.9699401762350846,-0.15849238892577494,-0.23619495575466004,0.4506640819149456,-0.12889740163667446,0.48548172499485487
378,2012-11-05,1097.08,73022670,80111710803.59999,0.4652014652014591,-0.1975344291876901,-0.4582967770461821,0.41802109922076597,-0.05026484350588817,0.49474725196980346
379,2012-11-06,1100.61,90914487,100061393537.06999,0.3217632260181569,-0.2656102822287843,-0.2289443243240508,0.4381806741808956,0.0017531207614489698,0.5001920458998491
380,2012-11-07,1100.4,89853807,98875129222.8,-0.019080328181630968,-0.3359550103955326,-0.233795079993596,0.4287812387013589,-0.002266272075416561,0.49975706628218336
381,2012-11-08,1103.68,86085287,95010609556.16,0.29807342784442525,-0.4110693330916359,-0.26577739566527436,0.4153941589053862,0.041575161409494056,0.5043174124940792
382,2012-11-09,1106.88,78126648,86476824138.24,0.28993911278631934,-0.481913654050375,-0.3499193842776066,0.3960208702090023,0.08091433206815923,0.5080102556484726
383,2012-11-12,1114.06,88527586,98625042459.15999,0.6486701358774161,-0.5519121833757378,-0.21216161675529782,0.4044907749836205,0.17162389866704714,0.5173481045401079
384,2012-11-13,1091.76,104376497,113954084364.72,-2.001687521318418,-0.6030991334444494,-0.06585104868536028,0.4163812272337738,-0.14607966508505985,0.4847984788604735
385,2012-11-14,1070.35,102517715,109729836250.24998,-1.9610537114384208,-0.46327361735071293,-0.10067698908527548,0.42950617419550147,-0.4254153628310478,0.4544470344698461
386,2012-11-15,1047.35,84776533,88790701837.54999,-2.148829822020837,-0.3533788088281106,-0.3037133391339998,0.4178634815047362,-0.7073008434818853,0.4266444110768922
387,2012-11-16,1015.0,84340907,85606020605.0,-3.0887477920465867,-0.22805291337185857,-0.3309018997563252,0.430130648358977,-1.0967330326318423,0.38420484887256956
388,2012-11-19,1036.99,69078569,71633785267.31,2.1665024630541874,0.04646130488189043,-0.49600997066393027,0.443806416777245,-0.7043182635134855,0.42248487997464695
389,2012-11-20,1052.82,80131345,84363882642.9,1.5265335249134537,0.11913339629556087,-0.3234234950839133,0.47446373765145594,-0.4240026571442687,0.4498754636057861
390,2012-11-21,1044.25,73232793,76473344090.25,-0.8140042932315072,0.11436062767117249,-0.41054807349453504,0.4629765692720797,-0.5173623527533262,0.44040300439716384
391,2012-11-22,1052.74,72660960,76493099030.4,0.8130237012209829,0.05831947605925961,-0.3995350445310645,0.4573480539410244,-0.3657927221000923,0.4582736252414732
392,2012-11-23,1058.65,71707411,75913050655.15001,0.5613921766058239,0.003151718604895391,-0.39652192284212984,0.4508287244703457,-0.264002650069331,0.470280080980791
393,2012-11-26,1056.48,81983457,86613882651.36,-0.20497803806736048,-0.06271322116175394,-0.25761529109653736,0.4599589359677136,-0.27816478760548125,0.4680574674943039
394,2012-11-27,1050.96,91221069,95869694676.24,-0.5224897773739245,-0.1372808823019607,-0.15212807690178323,0.463823880099532,-0.3391710131808253,0.46075200590523513
395,2012-11-28,1051.53,84695614,89059978989.42,0.0542361269696201,-0.20278839853742547,-0.21987158266780926,0.44716750234934566,-0.3172737007548524,0.46459075220719087
396,2012-11-29,1055.28,89179412,94109249895.36,0.3566232061852803,-0.2789784965772474,-0.16055460650133227,0.4450583621151776,-0.2485175813226821,0.4723769477198583
397,2012-11-30,1052.79,84082391,88521100420.89,-0.23595633386399584,-0.3498456231035648,-0.2159848433982249,0.4292711916872763,-0.2773904353182547,0.4702661940556185
398,2012-12-03,1048.91,86721865,90963431417.15001,-0.3685445340476101,-0.4238129606665117,-0.1839397901610548,0.4240309061465542,-0.320067588802156,0.46612234747105996
399,2012-12-04,1056.07,86688315,91548928822.04999,0.6826133796035805,-0.49385973348438283,-0.1730372338642296,0.41663787908142347,-0.20539943375640363,0.4786187510133891
400,2012-12-05,1031.96,105481316,108852498859.36,-2.282992604656875,-0.5466045657122535,-0.0010635826626732084,0.43154148145313415,-0.5315234344476603,0.4429064980866207
401,2012-12-06,1010.08,88278323,89168168495.84,-2.1202372184968454,-0.36646354720917973,-0.19536683685321876,0.4297712019922002,-0.8063934734005503,0.4142157213765219
402,2012-12-07,1013.54,84281369,85422538736.26,0.3425471249801859,-0.24801153137904106,-0.23208331237475532,0.43998814453077545,-0.6974455057937485,0.4238794681245396
403,2012-12-10,1012.2,64319510,65104208022.0,-0.1322098782485015,-0.31964449464109757,-0.49112487237036295,0.39865382912356745,-0.6898134229092563,0.4316808108042484
404,2012-12-11,995.76,79424326,79087566857.76,-1.6241849436870237,-0.3955406479796295,-0.2889128183245903,0.41444331671197254,-0.8747245215944943,0.41034877918201795
405,2012-12-12,1002.91,72298325,72508713125.75,0.7180445087169529,-0.3510288050535125,-0.3661708054553188,0.4103500486863961,-0.718125169983334,0.4268578534101872
406,2012-12-13,1015.35,55446818,56297926656.3,1.2403904637504848,-0.40452066631484757,-0.6044472811665594,0.3738790065648241,-0.5171659007327848,0.45181067653501367
407,2012-12-14,1021.08,67948324,69380674669.92,0.5643374205938967,-0.40924812058863724,-0.3855664521836365,0.4006481784034658,-0.395501085990257,0.46046848292837206
408,2012-12-17,1007.22,60513062,60949966307.64,-1.3573862968621508,-0.4710861908803885,-0.5025526107990935,0.37829514979006473,-0.5910281986674885,0.44433591632333413
409,2012-12-18,1000.51,72518376,72555360371.76,-0.6661901074244025,-0.4565638140265917,-0.3200981580543726,0.4029172534898795,-0.6434140307511983,0.4355498995264795
410,2012-12-20,990.68,71866507,71196711154.76,-0.9824989255479699,-0.5110944141658019,-0.3306061383719555,0.39478743093278035,-0.7547591312944746,0.42605395061014273
411,2012-12-21,989.58,65814502,65128714889.16,-0.11103484475308845,-0.5379696740823718,-0.4093677698136061,0.38158281951300277,-0.7354480200958169,0.4302982686930697
412,2012-12-24,1003.76,64187282,64428626180.32,1.4329311425048896,-0.6143517076618399,-0.4098922459776564,0.37196950579506294,-0.49451939880248796,0.4541426960487673
413,2012-12-26,1003.12,74077551,74308672959.12,-0.06376026141706737,-0.5786615284435571,-0.26085056311673016,0.3950609885549641,-0.46889157579602336,0.45382177934975576
414,2012-12-27,1022.98,94164839,96328747000.22,1.9798229523885436,-0.655688214894982,-0.0031956133492860583,0.4176395214694665,-0.14696039248922854,0.4846606980522242
415,2012-12-28,1028.78,77545681,79777445699.18,0.5669710062757849,-0.519014752418553,-0.1874378008227998,0.4116934308448309,-0.0712515621713258,0.4926670757861758
416,2013-01-02,1042.2,72853477,75927893729.40001,1.3044577071871677,-0.5794419445336874,-0.23132125524882335,0.39865460002718617,0.10640705907247701,0.5106033259479931
