,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
0,1981-04-06,121.7,120400,14652680.0,0.0,0.0754377925535378,0.2735543179727785,0.5436240138157895,0.0977576189509179,0.5132827213355308
1,1981-04-07,121.6,61700,7502720.0,-0.0821692686935104,0.0411920152945024,-0.3841634078517663,0.4571285759303421,0.0893423610683625,0.510208817599712
2,1981-04-08,121.8,154200,18781560.0,0.164473684210531,0.0054317480617015,0.5117096228284026,0.5646426713612629,0.0969369331234384,0.5136802670067383
3,1981-04-09,121.6,175000,21280000.0,-0.1642036124794743,-0.0230544630231609,0.6092470186363034,0.5732740694516428,0.0652629152555331,0.5093522933548704
4,1981-04-10,121.2,422900,51255480.0,-0.3289473684210509,-0.0502110297145602,1.3855013195128585,0.6669112862247872,0.0032986214559599,0.5005499717476914
5,1981-04-11,121.6,249300,30314880.0,0.3300330033003229,-0.060930543279379,0.8198284871417438,0.5948622429827956,0.0614147182478348,0.5091323085576961
6,1981-04-13,121.8,107200,13056960.0,0.164473684210531,-0.0710325760632213,-0.0198934445535168,0.4886342474229077,0.0936612995783892,0.5114395330167176
7,1981-04-14,121.9,48300,5887770.0,0.0821018062397538,-0.0973329286155098,-0.7966769466336457,0.3882487655938555,0.1113622741624433,0.510807382834481
8,1981-04-15,121.6,39400,4791040.0,-0.2461033634126419,-0.1277490512840777,-0.9807712947429704,0.3614349567466189,0.0709731472949292,0.5064126924619795
9,1981-04-16,121.2,71400,8653680.0,-0.3289473684210509,-0.1456147208416743,-0.377649615127183,0.4345919580038928,0.0115475499810802,0.5012546154559765
10,1981-04-17,121.5,30600,3717900.0,0.2475247524752477,-0.1517557066643423,-1.198165986630268,0.3312597883381737,0.0601309596993794,0.5049795776030916
11,1981-04-18,121.5,75600,9185400.0,0.0,-0.1687183766264631,-0.2842387990451528,0.443380353041048,0.0481486124033723,0.5053368345073836
12,1981-04-20,121.5,84300,10242450.0,0.0,-0.2004991492521844,-0.1689567380564472,0.4538180140864211,0.0457282640830361,0.505187891315714
13,1981-04-21,121.5,72800,8845200.0,0.0,-0.2323212653358121,-0.3057436139173621,0.4327418900933532,0.0460390394690736,0.5049805904964331
14,1981-04-22,122.0,75000,9150000.0,0.4115226337448652,-0.2641705153902857,-0.2631208497927244,0.4340885793521237,0.1061728071071878,0.5115200616367688
15,1981-04-23,122.3,212100,25939830.0,0.2459016393442592,-0.2457778848441107,0.7423745383278121,0.5620745816854626,0.1244717243031741,0.5174834672604945
16,1981-04-24,123.0,276500,34009500.0,0.5723630417007408,-0.2596915256442657,0.9595638292301352,0.5874840379482337,0.1969253873873725,0.5288904144681101
17,1981-04-25,123.0,136200,16752600.0,0.0,-0.1980918552085015,0.243809748360443,0.5057147366439927,0.1896083436565512,0.5239535828564497
18,1981-04-27,125.9,456400,57460760.0,2.357723577235782,-0.2301400525800013,1.3761035741553211,0.6432454401969151,0.5044237102583987,0.5804128116510947
19,1981-04-28,125.7,384600,48344220.0,-0.1588562351072298,0.5082386074801672,1.1347773750399408,0.7053769978150135,0.4167207950018761,0.5729617231875227
20,1981-04-29,124.6,453900,56555940.0,-0.8750994431185433,0.4764663559331801,1.2150598777324415,0.7114407792082027,0.2421783075351991,0.5429676396329474
21,1981-04-30,123.5,597400,73778900.0,-0.8828250401284099,0.5041688809496184,1.3838752205414306,0.7360055126863811,0.0842613083925899,0.5154992295802786
22,1981-05-01,122.7,516300,63350010.0,-0.6477732793522262,0.5299203525777553,1.1626765981966032,0.7115746188467948,-0.0103864807969708,0.498152319381957
23,1981-05-02,122.7,481900,59129130.0,0.0,0.5272459998799597,1.0379610667474986,0.6956508833284323,-0.0017048721971908,0.4997035010722698
24,1981-05-04,122.4,652500,79866000.0,-0.244498777506108,0.4931156410774491,1.2597406760241516,0.7191070396377001,-0.0366068484326224,0.4934193194094142
25,1981-05-06,122.4,405000,49572000.0,0.0,0.4638893946902233,0.7507338768642489,0.6518279089443091,-0.018239153059372,0.497027837757952
26,1981-05-07,122.4,277800,34002720.0,0.0,0.4297862261611601,0.3633710664866054,0.5991446615809707,-0.0048077378178444,0.4992798678859779
27,1981-05-08,122.3,159000,19445700.0,-0.0816993464052395,0.3956540480466263,-0.1868319798434577,0.5261027585253961,-0.0029234586856681,0.4996154901560573
28,1981-05-09,122.7,73500,9018450.0,0.3270645952575757,0.3622399565111549,-0.9331580320918832,0.428635240552409,0.0617643332167971,0.5066182059068941
29,1981-05-12,123.0,62600,7699800.0,0.2444987775061191,0.339286459825802,-1.0677329077424178,0.408944194010423,0.0993468150079701,0.5101554289757217
30,1981-05-13,123.3,93500,11528550.0,0.2439024390243904,0.3117114550805656,-0.6462401506141401,0.4581839130583032,0.1252313130781102,0.5143408089057122
31,1981-05-14,122.8,114000,13999200.0,-0.4055150040551458,0.2844266884265167,-0.4380664818300234,0.4807950258245617,0.0541384200025851,0.5065070033719644
32,1981-05-15,122.6,129900,15925740.0,-0.1628664495114007,0.2698993482638359,-0.2982528208011103,0.4964558159328407,0.0267158472024917,0.5033157608232044
33,1981-05-16,122.6,36300,4450380.0,0.0,0.2390600520094832,-1.5457791426818912,0.3366601136659489,0.0445663329982367,0.5037508563201604
34,1981-05-18,122.7,66200,8122740.0,0.0815660685155039,0.2048902326329108,-0.922513734934274,0.4102970622123296,0.0491077711101448,0.5050370231477321
35,1981-05-19,123.1,64600,7952260.0,0.3259983700081514,0.1716349644224395,-0.92220152490672,0.4061791799394649,0.0974623743657816,0.5098955045495963
36,1981-05-20,123.1,97600,12014560.0,0.0,0.153064784917377,-0.4948425902265863,0.4572777743363488,0.0870734267435877,0.5099528708133028
37,1981-05-21,123.2,87300,10755360.0,0.08123476848092,0.1188813448797056,-0.589174132762653,0.4412134015146316,0.0962374948526716,0.5106137234859426
38,1981-05-22,123.2,69200,8525440.0,0.0,0.0857669780439251,-0.8017952316471604,0.4104964682995956,0.0941097567862712,0.5096567297448548
39,1981-05-23,123.2,42900,5285280.0,0.0,0.0516939660561914,-1.2550002630364512,0.3495867128774675,0.0955761317890904,0.5083522594311926
40,1981-05-25,123.3,140600,17335980.0,0.0811688311688207,0.0176091763740782,-0.0635675201646041,0.4942552070261842,0.0883053872360095,0.5109096175877316
