,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
0,2000-07-12,2165.5,212017,459122813.5,4.983759150627831,0.4150277957407497,-0.9517691366983184,0.4329073323803039,0.311354977142822,0.5336460391172628
1,2000-07-13,2202.9,163788,360808585.2,1.727083814361574,0.4412213838758178,-1.169233775463669,0.4089984510515186,0.4932013720658639,0.5502593420759117
2,2000-07-14,2308.9,179298,413981152.2,4.811838939579638,0.402590426292515,-1.010158175093678,0.4240540313998546,1.166267998349222,0.6211802140464351
3,2000-07-18,2473.7,272013,672878558.0999999,7.137597990385025,0.4249828397999515,-0.5110443585100699,0.4892423101612352,2.180143686080261,0.7439533226933018
4,2000-07-19,2675.4,593893,1588901332.2,8.153777741844204,0.5247023735624972,0.3334769109876802,0.6072724105687721,3.2591164511393687,0.878592816202186
5,2000-07-20,2836.4,463230,1313905572.0,6.017791732077438,0.6466306859753292,0.1377048617400011,0.5980419434644163,3.883768985921944,0.9107361593062896
6,2000-07-21,3094.0,333084,1030561896.0,9.081934846989135,0.679490429232457,-0.1022825923611846,0.572150979608909,5.025236946184888,0.9466064885322858
7,2000-07-24,3440.5,828329,2849865924.5,11.19909502262444,0.8042813839976101,0.8653983653479839,0.7087099686681992,6.156078954051152,0.987418599906643
8,2000-07-25,3591.5,1597621,5737855821.5,4.388896962650768,0.9763454668617422,1.447865927541482,0.803026424300403,5.839086439973558,0.9908873807761664
9,2000-07-26,3913.2,756077,2958680516.4,8.957260197688989,0.9525493379069886,0.7484332770558089,0.7126228268703496,6.948810775187989,0.99297953903348
10,2000-07-27,4312.4,783905,3380511921.9999995,10.20136972298886,1.0255419387082163,0.838271684822857,0.7329767029413842,7.839460074157775,0.99681509108832
11,2000-07-28,4595.7,1305342,5998960229.4,6.569427696874142,1.120052492611056,1.318993974306332,0.8048808083646735,7.582263702752132,0.9977684360042492
12,2000-07-31,4163.0,1840026,7660028238.0,-9.415323019344168,1.1222860394764644,1.4533645309332088,0.8219563213012091,4.524154743433439,0.9763083913200882
13,2000-08-01,4594.9,1573964,7232207183.599999,10.374729762190714,1.1810549348439134,1.3081813671855729,0.8111545377536857,5.796892868372959,0.9910061163563056
14,2000-08-02,4814.0,1496291,7203144874.0,4.768330105116547,1.2532023297579,1.2274261500661725,0.810078559978009,5.891057675117078,0.9916094188875784
15,2000-08-03,4393.6,1761454,7739124294.400001,-8.732862484420433,1.2215992229288386,1.223667302546399,0.8056583156844047,3.519942084722248,0.9445837044104516
16,2000-08-04,4107.6,1582306,6499480125.6,-6.509468317552802,1.2521841224923151,0.9971702195251552,0.7811692927521838,2.170899073756165,0.8449905936197901
17,2000-08-07,3960.0,1177839,4664242440.0,-3.59333917616127,1.2425162862893664,0.6401423991847102,0.7353323356842596,1.6606340609050012,0.7722602232225071
18,2000-08-08,4283.1,1551937,6647101364.700001,8.159090909090928,1.1997978287673547,0.947094387033109,0.768361526975058,2.663679901743333,0.8856106226291067
19,2000-08-09,4222.5,1330010,5615967225.0,-1.4148630664705508,1.2207485191171947,0.7466057249805254,0.745919280512215,2.313367501423663,0.84884687593174
20,2000-08-10,4290.2,1382295,5930322009.0,1.6033155713439884,1.1655035910932603,0.7677463500011311,0.741656242636799,2.4149996062195656,0.8570620296901785
21,2000-08-11,4238.7,1370803,5810422676.099999,-1.2004102372849768,1.1112237681133856,0.7174528981609019,0.7285845832842859,2.091166363049892,0.8210667492699892
22,2000-08-14,4125.0,783860,3233422500.0,-2.6824262155849654,1.055810694461232,0.1303340009503328,0.6482680869264457,1.8933041943673108,0.7733577013424823
23,2000-08-16,4153.9,1190088,4943506543.2,0.700606060606046,1.0089258188602004,0.5357961496217278,0.693090246060241,1.7008807673917872,0.7647434630049057
24,2000-08-17,4476.6,1047033,4687147927.8,7.768602999590768,0.9524221552050478,0.4670645329279722,0.6774358360166275,2.9154356804867367,0.8781493543200112
25,2000-08-18,4835.5,773436,3739949778.0,8.017245230755465,0.988245601666269,0.2361993059317972,0.6530556134497583,4.1502257918145045,0.9376333464957124
26,2000-08-21,5184.6,1143199,5927029535.400001,7.219522283114466,1.0258492942809176,0.6695979337072758,0.7119309034985242,4.70199786226795,0.9660227954491288
27,2000-08-22,4707.0,1071649,5044251843.0,-9.21189677120704,1.0430029760062307,0.4914978718005152,0.6918126059758433,2.6364901357056576,0.8610402718913829
28,2000-08-23,4331.7,831978,3603879102.6,-7.97323135755259,1.1017270760766629,0.1532565290081599,0.6568729506356028,1.2527975353022751,0.6948576920157478
29,2000-08-24,3961.1,649993,2574687272.3,-8.55553246993097,1.12715082889854,-0.1748743246456001,0.6190345630316174,0.0032797758136383,0.5005075734725538
30,2000-08-25,3884.7,687295,2669934886.5,-1.928757163414208,1.1618965649630342,-0.1316334475806385,0.6287828896727995,-0.229966865534624,0.4639130488557857
31,2000-08-28,3933.0,579644,2279739852.0,1.243339253996445,1.1087020633554543,-0.2790185704712028,0.6037104366105315,0.1372547891648634,0.5207036923320769
32,2000-08-29,3921.3,669515,2625369169.5,-0.2974828375285954,1.0527211872917863,-0.1311195382586825,0.615200206129138,0.1238694344376408,0.5190419113931988
33,2000-08-30,3798.1,423605,1608894150.5,-3.141815214342192,0.99443419769875,-0.603737987495773,0.5488370262753721,-0.1080582376941317,0.485177753740607
34,2000-08-31,3546.6,425907,1510521766.2,-6.621731918590879,0.9512279287777772,-0.6490804537117162,0.5377684343832576,-0.9954981424474376,0.369270539756426
35,2000-09-01,3846.8,418161,1608581734.8000002,8.464444820391371,0.9622280884897962,-0.5698608489569801,0.549045904941602,0.3177852405648468,0.5435093483018096
36,2000-09-04,3662.5,763577,2796600762.5,-4.790995112821051,1.0140020532556244,-0.0139700398020395,0.6250040016816981,-0.5301970751309029,0.4179060307062775
37,2000-09-05,3502.6,504896,1768448729.6,-4.365870307167241,0.9903158167475188,-0.4581838945782421,0.5665164902711596,-0.9651227109376596,0.3666169203952354
38,2000-09-06,3532.6,819241,2894050756.6,0.8565065951007922,0.9615569343678028,0.0354170501994453,0.624621748070906,-0.7977961081668651,0.3779353681759148
