,date,close,volume,multiple_volume,per,Volatility_list,Volume_list,S1_score,S2_score,FG_score
0,2000-06-26,3414.9,6381145,21790972060.5,1.501010581381523,0.3490924824422634,-0.7227062165096252,0.4532982832415798,-1.663556883957775,0.319931312545587
1,2000-06-27,3487.1,9013563,31431195537.3,2.114263960877328,0.2892580723063343,-0.347310073487444,0.4927434998523612,-1.2195027888972074,0.354137340979782
2,2000-06-28,3458.5,9560658,33065535693.0,-0.8201657537782125,0.2313251947815268,-0.2890864378537818,0.4927798446159681,-1.3001457448988638,0.3450915709226666
3,2000-06-29,3377.4,6723733,22708735834.2,-2.344947231458727,0.1556066279572355,-0.6492490830031986,0.4382946931192546,-1.7064584974132924,0.3212721392072553
4,2000-06-30,3335.9,4998292,16673802282.8,-1.2287558476934968,0.0806315384080253,-0.9379802819687252,0.3928314070549125,-1.906618884076557,0.3210436425092862
5,2000-07-03,3331.8,4969975,16558962705.0,-0.1229053628705845,-0.0226208448695626,-0.924969738238178,0.3815511771115324,-1.870458592067037,0.3287871591217597
6,2000-07-04,3311.0,6028995,19962002445.0,-0.6242871720991694,-0.1433850909547936,-0.7214438579829244,0.3918963813827852,-1.8565364403357305,0.3257282196713931
7,2000-07-05,3021.9,7697722,23261746111.8,-8.731501057082447,-0.2744703585045937,-0.5551022864171257,0.3963034193847851,-2.949491576168332,0.2370550300232115
8,2000-07-06,2951.7,7309118,21574323600.6,-2.3230417948972626,-0.0546361923385186,-0.6158774698842463,0.4161857922221543,-3.043059004821018,0.2198607697737515
9,2000-07-07,3002.7,4951004,14866379710.8,1.7278178676694678,-0.1649892796417128,-0.967975637476461,0.3583793853602283,-2.804826818655275,0.2679218158202506
10,2000-07-10,2980.7,4940261,14725435962.7,-0.73267392679921,-0.2823172151285195,-0.9574201431587334,0.3450328302140933,-2.800543187631057,0.2756227290656975
11,2000-07-11,2773.7,6024966,16711448194.2,-6.944677424765999,-0.4109009371625595,-0.8130875715897612,0.3470014364059599,-3.5557206874727583,0.2255100101909245
12,2000-07-12,2847.4,7011437,19964365713.8,2.6571006237156247,-0.2804992772603397,-0.6209667899661764,0.3873167415966855,-2.961872941018519,0.2410039999794287
13,2000-07-13,2804.7,7387152,20718745214.4,-1.4996136826578743,-0.3716669021471524,-0.5707034348368647,0.3822037078769978,-3.0224783662474315,0.2395401197274834
14,2000-07-14,2750.2,5595407,15388488331.4,-1.943166827111631,-0.4885217801720873,-0.8498818033373898,0.3326995520613153,-3.255689064449129,0.2529072928205486
15,2000-07-18,2728.8,5961350,16267331880.000002,-0.7781252272561878,-0.5960976018417754,-0.7773759409333649,0.3283158071531075,-3.220759302363289,0.2578016202863152
16,2000-07-19,2517.9,5077582,12784843717.8,-7.728671943711529,-0.7243873679061515,-0.9979685495017956,0.2847055103240066,-4.158968842000726,0.2343191529482934
17,2000-07-20,2577.5,8877164,22880890210.0,2.367051908336304,-0.4814204908046547,-0.4069162745929147,0.3889579043253038,-3.407543987673806,0.2099227419145767
18,2000-07-21,2530.8,6861997,17366342007.600002,-1.811833171677979,-0.5795204441567988,-0.6679066157492056,0.3440716175117494,-3.599625846162321,0.2246921231460066
