날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1999-01-04,701.9,701.9,701.9,701.9,2200,4836000,172842704000
1999-01-05,723.9,723.9,723.9,723.9,100930,315222050,178035648000
1999-01-06,717.1,717.1,717.1,717.1,200350,520197450,174846064000
1999-01-07,730.9,730.9,730.9,730.9,5300,18843700,179804780000
1999-01-08,741.0,741.0,741.0,741.0,18600,66535000,183170140000
1999-01-11,738.8,738.8,738.8,738.8,38940,38750200,182274140000
1999-01-12,744.1,744.1,744.1,744.1,140620,85748680,184417980000
1999-01-13,753.0,753.0,753.0,753.0,9910,18352000,188051660000
1999-01-14,723.8,723.8,723.8,723.8,15030,24879700,176671940000
1999-01-15,742.9,742.9,742.9,742.9,6110,13425690,183941940000
1999-01-18,746.8,746.8,746.8,746.8,39215,35609900,184938276000
1999-01-19,760.7,760.7,760.7,760.7,80790,65137200,190608500000
1999-01-20,746.9,746.9,746.9,746.9,40110,61927490,184907820000
1999-01-21,753.8,753.8,753.8,753.8,7850,7151880,188323468000
1999-01-22,752.9,752.9,752.9,752.9,22640,32626770,187950788000
1999-01-25,742.8,742.8,742.8,742.8,14070,38481950,181447460000
1999-01-26,743.5,743.5,743.5,743.5,14230,28458890,181780860000
1999-01-27,742.0,742.0,742.0,742.0,167390,548165150,182814980000
1999-01-28,736.7,736.7,736.7,736.7,37645,56260070,179962260000
1999-01-29,758.4,758.4,758.4,758.4,88927,207347020,191948825200
1999-02-01,781.3,781.3,781.3,781.3,147490,610900530,206826722290
1999-02-02,803.6,803.6,803.6,803.6,217900,723969450,215812238280
1999-02-03,799.9,799.9,799.9,799.9,280860,1158345500,213824919060
1999-02-04,798.4,798.4,798.4,798.4,31930,60389430,212658592850
1999-02-05,799.4,799.4,799.4,799.4,7090,12348180,212366632850
1999-02-08,821.3,821.3,821.3,821.3,6265,6495120,220737469100
1999-02-09,791.7,791.7,791.7,791.7,10232,32933300,207305293700
1999-02-10,787.2,787.2,787.2,787.2,99710,488753250,204328026650
1999-02-11,800.6,800.6,800.6,800.6,9169,33136560,208830077400
1999-02-12,827.0,827.0,827.0,827.0,70932,193304250,204310276500
1999-02-18,832.8,832.8,832.8,832.8,72196,191439130,204918492300
1999-02-19,837.2,837.2,837.2,837.2,24442,34232450,205676572300
1999-02-22,849.4,849.4,849.4,849.4,19500,55489500,210430022300
1999-02-23,825.8,825.8,825.8,825.8,4210,6403310,205158462300
1999-02-24,806.7,806.7,806.7,806.7,16183,26886000,199593397300
1999-02-25,813.2,813.2,813.2,813.2,5537,6310600,200990587300
1999-02-26,828.2,828.2,828.2,828.2,1649,8556230,206217722300
1999-03-02,834.6,834.6,834.6,834.6,15117,23426430,207575722300
1999-03-03,831.8,831.8,831.8,831.8,33852,59622050,205983506300
1999-03-04,826.2,826.2,826.2,826.2,36046,125349130,204453642300
1999-03-05,813.0,813.0,813.0,813.0,12010,20947240,199317560000
1999-03-08,809.4,809.4,809.4,809.4,110932,361124600,197033698000
1999-03-09,803.0,803.0,803.0,803.0,4791,7143580,196078350000
1999-03-10,806.7,806.7,806.7,806.7,34391,133084260,198762063000
1999-03-11,793.5,793.5,793.5,793.5,37213,47625750,195781149000
1999-03-12,781.9,781.9,781.9,781.9,32545,78550510,199496789000
1999-03-15,763.9,763.9,763.9,763.9,37749,72147670,200924109000
1999-03-16,753.9,753.9,753.9,753.9,84586,303810020,203507029000
1999-03-17,750.1,750.1,750.1,750.1,44176,88241940,202738669000
1999-03-18,751.5,751.5,751.5,751.5,46233,116167150,207036669000
1999-03-19,735.1,735.1,735.1,735.1,18299,56873770,204171589000
1999-03-22,741.9,741.9,741.9,741.9,22524,41467800,204806029000
1999-03-23,745.9,745.9,745.9,745.9,15936,31733260,205574809000
1999-03-24,734.1,734.1,734.1,734.1,12229,28473960,203067309000
1999-03-25,730.0,730.0,730.0,730.0,333373,1664310850,213464589000
1999-03-26,733.9,733.9,733.9,733.9,293435,1430221380,215780089000
1999-03-29,732.1,732.1,732.1,732.1,19852,25125890,216100089000
1999-03-30,739.2,739.2,739.2,739.2,36453,150562040,219057779000
1999-03-31,740.3,740.3,740.3,740.3,122627,581239130,219613219000
1999-04-01,743.7,743.7,743.7,743.7,25954,44517390,220837739000
1999-04-02,742.9,742.9,742.9,742.9,19488,42673080,221378819000
1999-04-06,755.2,755.2,755.2,755.2,36579,82986040,224972059000
1999-04-07,783.0,783.0,783.0,783.0,45936,118389440,231392277000
1999-04-08,816.8,816.8,816.8,816.8,26127,74439090,239221541000
1999-04-09,799.9,799.9,799.9,799.9,36420,104841170,234299197000
1999-04-12,796.9,796.9,796.9,796.9,21499,36877990,233826557000
1999-04-13,808.2,808.2,808.2,808.2,68931,182817080,237558157000
1999-04-14,814.1,814.1,814.1,814.1,80822,279233710,237980957000
1999-04-15,821.9,821.9,821.9,821.9,325746,1597823920,239822997000
1999-04-16,816.4,816.4,816.4,816.4,67806,260977480,238670837000
1999-04-19,830.4,830.4,830.4,830.4,256749,984126430,243911887000
1999-04-20,858.4,858.4,858.4,858.4,73911,328766550,254374197000
1999-04-21,862.4,862.4,862.4,862.4,42973,164843640,255800022000
1999-04-22,870.8,870.8,870.8,870.8,65385,155145500,254238467000
1999-04-23,890.8,890.8,890.8,890.8,29557,89661020,256144537000
1999-04-26,890.7,890.7,890.7,890.7,22104,72595150,256890657000
1999-04-27,867.1,867.1,867.1,867.1,56316,187274680,250594727000
1999-04-28,898.9,898.9,898.9,898.9,97007,310732020,255311060000
1999-04-29,900.4,900.4,900.4,900.4,40177,132442990,256037076000
1999-04-30,915.6,915.6,915.6,915.6,105892,407009610,261390761500
1999-05-03,940.5,940.5,940.5,940.5,96005,352867980,269455521500
1999-05-04,987.7,987.7,987.7,987.7,112661,407605340,285321841500
1999-05-06,1041.8,1041.8,1041.8,1041.8,159742,716312310,303493084000
1999-05-07,1066.8,1066.8,1066.8,1066.8,242889,1061099820,311173840000
1999-05-10,1102.5,1102.5,1102.5,1102.5,308645,1401355090,322245658000
1999-05-11,1146.0,1146.0,1146.0,1146.0,257965,1548630170,339286764650
1999-05-12,1139.8,1139.8,1139.8,1139.8,117620,685768510,338160753450
1999-05-13,1162.7,1162.7,1162.7,1162.7,161167,838599610,347153699850
1999-05-14,1194.4,1194.4,1194.4,1194.4,336520,2104561860,358600655850
1999-05-17,1216.8,1216.8,1216.8,1216.8,348063,2303081050,363695002350
1999-05-18,1237.2,1237.2,1237.2,1237.2,390499,2563296100,364553974800
1999-05-19,1281.4,1281.4,1281.4,1281.4,337049,1512182670,373226532400
1999-05-20,1283.7,1283.7,1283.7,1283.7,269079,1426104680,380225828400
1999-05-21,1327.9,1327.9,1327.9,1327.9,373477,1611433990,396460985000
1999-05-24,1395.0,1395.0,1395.0,1395.0,574867,2763024780,415752610600
1999-05-25,1454.7,1454.7,1454.7,1454.7,618822,2763570010,429354244500
1999-05-26,1528.2,1528.2,1528.2,1528.2,640375,3334320060,454308322500
1999-05-27,1604.1,1604.1,1604.1,1604.1,992689,5386421170,477103620500
1999-05-28,1654.9,1654.9,1654.9,1654.9,913082,4651555810,484063441000
1999-05-31,1729.7,1729.7,1729.7,1729.7,712715,4085635330,498199047000
1999-06-01,1807.8,1807.8,1807.8,1807.8,845318,5042211890,515162551000
1999-06-02,1837.4,1837.4,1837.4,1837.4,767492,5023123660,538353970000
1999-06-03,1735.6,1735.6,1735.6,1735.6,632413,4621209870,507801189000
1999-06-04,1626.5,1626.5,1626.5,1626.5,465944,2863487630,478993947000
1999-06-07,1738.7,1738.7,1738.7,1738.7,1521748,9728102210,510252317000
1999-06-08,1745.2,1745.2,1745.2,1745.2,873846,6318738260,514083875000
