날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2010-01-04,0.0,0.0,0.0,1000.0,0,0,0
2010-01-05,0.0,0.0,0.0,990.56,0,0,0
2010-01-06,0.0,0.0,0.0,997.67,0,0,0
2010-01-07,0.0,0.0,0.0,1001.75,0,0,0
2010-01-08,0.0,0.0,0.0,1003.32,0,0,0
2010-01-11,0.0,0.0,0.0,998.85,0,0,0
2010-01-12,0.0,0.0,0.0,990.17,0,0,0
2010-01-13,0.0,0.0,0.0,974.15,0,0,0
2010-01-14,0.0,0.0,0.0,977.05,0,0,0
2010-01-15,0.0,0.0,0.0,992.08,0,0,0
2010-01-18,0.0,0.0,0.0,988.32,0,0,0
2010-01-19,0.0,0.0,0.0,985.86,0,0,0
2010-01-20,0.0,0.0,0.0,971.63,0,0,0
2010-01-21,0.0,0.0,0.0,974.31,0,0,0
2010-01-22,0.0,0.0,0.0,956.57,0,0,0
2010-01-25,0.0,0.0,0.0,946.53,0,0,0
2010-01-26,0.0,0.0,0.0,932.85,0,0,0
2010-01-27,0.0,0.0,0.0,930.39,0,0,0
2010-01-28,0.0,0.0,0.0,934.07,0,0,0
2010-01-29,0.0,0.0,0.0,910.2,0,0,0
2010-02-01,0.0,0.0,0.0,906.57,0,0,0
2010-02-02,0.0,0.0,0.0,905.5,0,0,0
2010-02-03,0.0,0.0,0.0,910.19,0,0,0
2010-02-04,0.0,0.0,0.0,906.7,0,0,0
2010-02-05,0.0,0.0,0.0,889.09,0,0,0
2010-02-08,0.0,0.0,0.0,877.76,0,0,0
2010-02-09,0.0,0.0,0.0,882.01,0,0,0
2010-02-10,0.0,0.0,0.0,876.94,0,0,0
2010-02-11,0.0,0.0,0.0,893.34,0,0,0
2010-02-12,0.0,0.0,0.0,885.79,0,0,0
2010-02-16,0.0,0.0,0.0,894.79,0,0,0
2010-02-17,0.0,0.0,0.0,899.33,0,0,0
2010-02-18,0.0,0.0,0.0,900.67,0,0,0
2010-02-19,0.0,0.0,0.0,889.8,0,0,0
2010-02-22,0.0,0.0,0.0,914.2,0,0,0
2010-02-23,0.0,0.0,0.0,916.28,0,0,0
2010-02-24,0.0,0.0,0.0,917.64,0,0,0
2010-02-25,0.0,0.0,0.0,904.7,0,0,0
2010-02-26,0.0,0.0,0.0,913.23,0,0,0
2010-03-02,0.0,0.0,0.0,916.04,0,0,0
2010-03-03,0.0,0.0,0.0,916.64,0,0,0
2010-03-04,0.0,0.0,0.0,912.6,0,0,0
2010-03-05,0.0,0.0,0.0,923.67,0,0,0
2010-03-08,0.0,0.0,0.0,932.86,0,0,0
2010-03-09,0.0,0.0,0.0,934.39,0,0,0
2010-03-10,0.0,0.0,0.0,941.26,0,0,0
2010-03-11,0.0,0.0,0.0,946.07,0,0,0
2010-03-12,0.0,0.0,0.0,959.3,0,0,0
2010-03-15,0.0,0.0,0.0,954.2,0,0,0
2010-03-16,0.0,0.0,0.0,959.14,0,0,0
2010-03-17,0.0,0.0,0.0,969.35,0,0,0
2010-03-18,0.0,0.0,0.0,972.46,0,0,0
2010-03-19,0.0,0.0,0.0,974.57,0,0,0
2010-03-22,0.0,0.0,0.0,968.73,0,0,0
2010-03-23,0.0,0.0,0.0,972.49,0,0,0
2010-03-24,0.0,0.0,0.0,965.01,0,0,0
2010-03-25,0.0,0.0,0.0,962.13,0,0,0
2010-03-26,0.0,0.0,0.0,967.3,0,0,0
2010-03-29,0.0,0.0,0.0,961.96,0,0,0
2010-03-30,0.0,0.0,0.0,968.09,0,0,0
2010-03-31,0.0,0.0,0.0,972.1,0,0,0
2010-04-01,0.0,0.0,0.0,974.04,0,0,0
2010-04-02,0.0,0.0,0.0,965.81,0,0,0
2010-04-05,0.0,0.0,0.0,949.04,0,0,0
2010-04-06,0.0,0.0,0.0,955.86,0,0,0
2010-04-07,0.0,0.0,0.0,962.39,0,0,0
2010-04-08,0.0,0.0,0.0,967.83,0,0,0
2010-04-09,0.0,0.0,0.0,963.87,0,0,0
2010-04-12,0.0,0.0,0.0,964.98,0,0,0
2010-04-13,0.0,0.0,0.0,961.78,0,0,0
2010-04-14,0.0,0.0,0.0,972.97,0,0,0
