날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1980-01-04,0.0,0.0,0.0,100.0,3800,9000000,0
1980-01-05,0.0,0.0,0.0,100.77,1100,4500000,0
1980-01-07,0.0,0.0,0.0,103.25,19800,51700000,0
1980-01-08,0.0,0.0,0.0,105.45,11500,42100000,0
1980-01-09,0.0,0.0,0.0,107.2,12800,30300000,0
1980-01-10,0.0,0.0,0.0,104.71,21200,42200000,0
1980-01-11,0.0,0.0,0.0,99.78,16500,36800000,0
1980-01-12,0.0,0.0,0.0,97.71,2300,11200000,0
1980-01-14,0.0,0.0,0.0,96.9,11900,28700000,0
1980-01-15,0.0,0.0,0.0,95.92,6100,24800000,0
1980-01-16,0.0,0.0,0.0,95.69,6500,9900000,0
1980-01-17,0.0,0.0,0.0,95.57,14200,20200000,0
1980-01-18,0.0,0.0,0.0,94.8,18500,22800000,0
1980-01-19,0.0,0.0,0.0,94.08,4700,11600000,0
1980-01-21,0.0,0.0,0.0,93.96,6700,19400000,0
1980-01-22,0.0,0.0,0.0,93.76,8200,18200000,0
1980-01-23,0.0,0.0,0.0,93.15,4300,17600000,0
1980-01-24,0.0,0.0,0.0,91.45,15400,24900000,0
1980-01-25,0.0,0.0,0.0,91.84,12300,19500000,0
1980-01-26,0.0,0.0,0.0,92.31,11800,39400000,0
1980-01-28,0.0,0.0,0.0,91.47,10500,26700000,0
1980-01-29,0.0,0.0,0.0,94.75,13100,48800000,0
1980-01-30,0.0,0.0,0.0,95.71,25300,72100000,0
1980-01-31,0.0,0.0,0.0,96.58,63900,118100000,0
1980-02-01,0.0,0.0,0.0,97.15,66700,102700000,0
1980-02-02,0.0,0.0,0.0,97.98,23300,34400000,0
1980-02-04,0.0,0.0,0.0,98.28,50000,52200000,0
1980-02-05,0.0,0.0,0.0,97.94,12200,27700000,0
1980-02-06,0.0,0.0,0.0,99.72,9700,16000000,0
1980-02-07,0.0,0.0,0.0,99.51,12100,27700000,0
1980-02-08,0.0,0.0,0.0,99.4,8500,20300000,0
1980-02-09,0.0,0.0,0.0,97.8,2400,2800000,0
1980-02-11,0.0,0.0,0.0,97.39,6500,17500000,0
1980-02-12,0.0,0.0,0.0,97.46,7500,25200000,0
1980-02-13,0.0,0.0,0.0,97.4,3500,14500000,0
1980-02-14,0.0,0.0,0.0,97.4,13900,17600000,0
1980-02-15,0.0,0.0,0.0,97.4,44100,146100000,0
1980-02-16,0.0,0.0,0.0,97.4,24000,75100000,0
1980-02-18,0.0,0.0,0.0,97.16,13200,42400000,0
1980-02-19,0.0,0.0,0.0,96.6,8700,41600000,0
1980-02-20,0.0,0.0,0.0,97.23,12900,60400000,0
1980-02-21,0.0,0.0,0.0,98.67,10100,49400000,0
1980-02-22,0.0,0.0,0.0,98.13,6000,29900000,0
1980-02-23,0.0,0.0,0.0,96.58,17700,75700000,0
1980-02-25,0.0,0.0,0.0,96.33,103100,455900000,0
1980-02-26,0.0,0.0,0.0,96.0,6600,19300000,0
1980-02-27,0.0,0.0,0.0,94.61,9200,18000000,0
1980-02-28,0.0,0.0,0.0,93.62,5800,16300000,0
1980-02-29,0.0,0.0,0.0,91.65,4900,12000000,0
1980-03-03,0.0,0.0,0.0,92.06,3600,8100000,0
1980-03-04,0.0,0.0,0.0,91.73,9100,33800000,0
1980-03-05,0.0,0.0,0.0,91.25,11000,23300000,0
1980-03-06,0.0,0.0,0.0,91.77,6900,30400000,0
1980-03-07,0.0,0.0,0.0,91.9,25900,44900000,0
1980-03-08,0.0,0.0,0.0,92.72,23000,50000000,0
1980-03-11,0.0,0.0,0.0,92.32,20900,54200000,0
1980-03-12,0.0,0.0,0.0,93.14,14200,31400000,0
1980-03-13,0.0,0.0,0.0,93.27,30200,54800000,0
1980-03-14,0.0,0.0,0.0,92.83,2100,10500000,0
1980-03-15,0.0,0.0,0.0,91.8,7600,14000000,0
1980-03-17,0.0,0.0,0.0,91.42,4500,13000000,0
1980-03-18,0.0,0.0,0.0,90.66,4700,22200000,0
1980-03-19,0.0,0.0,0.0,91.66,9500,25100000,0
1980-03-20,0.0,0.0,0.0,94.09,16400,29000000,0
1980-03-21,0.0,0.0,0.0,93.73,25000,48400000,0
1980-03-22,0.0,0.0,0.0,93.64,6000,15600000,0
1980-03-24,0.0,0.0,0.0,93.15,30700,77800000,0
1980-03-25,0.0,0.0,0.0,92.9,30400,51600000,0
1980-03-26,0.0,0.0,0.0,91.47,19400,47400000,0
1980-03-27,0.0,0.0,0.0,91.14,7000,32500000,0
