날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2000-06-05,1021.7,1084.2,1020.1,1074.3,3729840,17480958890,528395596000
2000-06-07,1071.6,1127.7,1053.9,1104.0,4177667,25642803980,543000282000
2000-06-08,1129.4,1130.2,1042.9,1067.4,3101498,20030282410,525004577200
2000-06-09,1038.5,1086.2,1022.1,1075.6,1844511,10579755310,529033449200
2000-06-12,1075.2,1114.4,1061.7,1088.1,2096409,12603182080,535207263200
2000-06-13,1076.0,1103.4,1033.0,1040.6,1964365,10281676500,511821295600
2000-06-14,1040.2,1055.0,1023.2,1046.1,1435146,7093084350,514536430400
2000-06-15,1031.9,1044.2,981.5,987.4,1309097,6408836190,485673507200
2000-06-16,985.9,1005.8,974.7,994.1,1245383,6560984710,488973142000
2000-06-19,984.6,986.6,960.1,962.8,962268,5524901770,473559532800
2000-06-20,970.3,983.4,957.0,969.9,836652,4709016860,477050423600
2000-06-21,972.3,1000.1,964.2,970.5,1570728,7223579480,477362693200
2000-06-22,975.2,983.2,950.7,957.7,1154417,5618470030,471026623200
2000-06-23,942.7,951.9,940.1,944.1,715546,3862566400,464370258000
2000-06-26,949.5,963.3,946.0,956.5,1465542,5460255710,470446937200
2000-06-27,962.2,1001.5,961.2,993.1,2406015,8856595820,488452911600
2000-06-28,1002.8,1067.3,974.9,1065.2,2445602,7801597070,523903200000
2000-06-29,1056.1,1082.8,1025.0,1035.8,3917582,11617956640,509448886000
2000-06-30,1019.2,1033.6,1000.2,1025.1,1729217,9924143930,504195507200
2000-07-03,1029.2,1073.0,1029.2,1061.5,2389516,14657860450,522121879200
2000-07-04,1056.6,1072.0,1019.3,1031.4,2578932,22552173840,507282956000
2000-07-05,1034.6,1112.3,985.4,1111.9,4094754,15406867780,546889411600
2000-07-06,1118.4,1214.3,1106.6,1214.3,8260397,28316829820,597272174400
2000-07-07,1278.6,1339.2,1264.0,1337.1,5924205,22917002170,657662572000
2000-07-10,1433.0,1473.6,1379.8,1471.4,11018562,44619905860,723688072000
2000-07-11,1538.6,1625.2,1538.6,1611.3,10023222,43647813400,792524739200
2000-07-12,1595.1,1694.9,1442.8,1445.1,22461352,90688797190,710774809200
2000-07-13,1441.0,1527.5,1374.0,1449.4,14955672,57680202190,712891232400
2000-07-14,1465.3,1486.0,1330.6,1348.3,8677042,32445118780,663183392800
2000-07-18,1383.0,1397.2,1256.7,1281.6,7621502,27615403600,630352969600
2000-07-19,1285.7,1300.2,1173.3,1276.5,7640559,25848151290,627865937200
2000-07-20,1278.4,1404.5,1267.6,1404.5,16289229,58982696420,690795276800
2000-07-21,1445.4,1501.9,1376.5,1377.1,20620250,78924688640,677316328000
2000-07-24,1390.0,1443.1,1254.9,1263.1,8800522,33224001730,621239558400
2000-07-25,1301.6,1302.8,1206.7,1210.5,12312550,40896011500,595383886000
2000-07-26,1208.4,1259.6,1203.1,1217.8,7812003,25547294720,598990148800
2000-07-27,1232.9,1250.7,1189.2,1210.4,5157760,18957001920,595340879200
2000-07-28,1218.0,1228.0,1150.7,1157.6,5991875,21705016410,569345244400
2000-07-31,1164.2,1180.9,1116.9,1156.1,6225982,19227400740,568636776800
2000-08-01,1171.1,1253.6,1167.4,1212.8,6835054,23271435060,596512160800
2000-08-02,1211.6,1221.4,1186.3,1198.6,4018052,15607958870,589528135200
2000-08-03,1224.1,1330.8,1218.0,1329.0,10993948,38814971430,653655788800
2000-08-04,1377.2,1450.2,1369.6,1390.6,19931719,76975705720,683947032800
2000-08-07,1394.9,1403.6,1255.4,1255.4,10320751,45474932650,617492718800
2000-08-08,1291.4,1342.8,1267.0,1314.9,10538250,45341919550,646757609600
2000-08-09,1317.1,1364.0,1306.1,1323.8,7824589,43458648330,651132507200
2000-08-10,1340.0,1341.9,1305.5,1316.5,3984350,20947571600,647519007200
2000-08-11,1313.8,1324.2,1263.8,1277.4,3548331,16407035920,628287288800
2000-08-14,1294.4,1306.5,1271.8,1276.9,2114360,10288148540,628023712000
2000-08-16,1273.4,1284.6,1251.4,1268.4,3087333,11993164590,623881212000
2000-08-17,1290.5,1304.3,1266.2,1275.3,3028961,12134544550,627239660800
2000-08-18,1254.1,1268.4,1221.0,1248.8,2106467,8247165120,614219007200
2000-08-21,1224.6,1242.0,1214.8,1223.0,1605177,8645539770,601553507200
2000-08-22,1227.2,1238.3,1219.9,1227.1,1488653,6275588680,603569456000
2000-08-23,1232.3,1236.1,1202.8,1211.8,1512169,6022586950,596028353600
2000-08-24,1203.8,1205.0,1155.7,1176.3,1643413,6715567910,578547700000
2000-08-25,1192.2,1201.3,1176.1,1190.2,2077482,7296950810,585416072000
2000-08-28,1196.3,1225.6,1191.9,1219.3,2380997,8817150300,599725828000
2000-08-29,1234.5,1235.4,1193.5,1204.3,1444142,5643676870,592352225600
2000-08-30,1196.8,1243.5,1189.0,1209.8,2358536,8280912250,595054725600
2000-08-31,1211.1,1214.7,1152.3,1170.9,1451783,5245117230,575895148800
2000-09-01,1175.5,1183.0,1169.2,1172.5,1008444,3949265460,576705072000
2000-09-04,1174.8,1180.9,1152.0,1158.6,791271,2892506800,569843546400
2000-09-05,1156.8,1201.2,1154.6,1170.3,1904238,6550109210,575600969600
2000-09-06,1173.8,1181.0,1156.9,1162.5,1052646,3884176520,571790495200
2000-09-07,1161.5,1161.5,1096.3,1114.5,1229534,4281433450,548186418400
2000-09-08,1115.9,1124.5,1054.7,1060.0,1676767,5154646300,521359181200
2000-09-14,1061.5,1061.5,1020.7,1039.8,1081653,3294439770,511408681200
2000-09-15,1045.1,1048.1,987.8,997.6,2036044,5943386740,490673316000
2000-09-18,973.6,973.6,881.1,882.4,1503670,3817267440,434017008800
2000-09-19,874.4,919.9,823.0,882.7,2251467,5687088750,434156964400
2000-09-20,907.5,933.0,889.8,920.1,1510721,4618549580,452550473280
2000-09-21,909.3,919.0,871.1,895.6,1116521,3499428080,440498854160
2000-09-22,898.3,898.3,844.8,877.4,1206889,4443144140,431537041200
2000-09-25,894.5,934.5,879.8,922.7,1555846,4105840060,453854278400
2000-09-26,923.4,937.0,898.4,930.8,1352128,3771714830,457821693760
2000-09-27,934.7,994.5,930.9,977.8,2644413,7528591450,480913736080
2000-09-28,985.4,989.9,945.9,970.2,1335887,4306418500,477177534400
2000-09-29,991.9,991.9,968.2,978.6,994753,3406233210,481328578800
2000-10-02,963.5,974.0,938.9,953.0,927464,2965878410,468755411600
2000-10-04,953.5,986.3,929.9,967.1,1405328,7575541000,475672532800
2000-10-05,982.4,1000.9,974.4,982.5,1274400,5172031360,483228705200
2000-10-06,991.7,1089.7,981.2,1089.2,3125599,9150380810,535733428800
2000-10-09,1150.3,1172.9,1037.4,1053.2,5064653,16901317820,518024203600
2000-10-10,1074.1,1101.0,1056.1,1073.1,1832486,6546325490,527801792400
2000-10-11,1074.8,1079.7,964.1,1017.6,1650346,7200146230,500522748000
2000-10-12,1010.4,1026.0,986.1,1009.7,1191149,4277787830,496608125200
2000-10-13,1007.0,1072.2,930.6,1026.1,1981792,8426957200,504685432400
2000-10-16,1095.6,1127.4,1066.1,1084.1,1752997,6516314070,533209611600
2000-10-17,1057.2,1067.2,994.0,1006.9,954550,4179998530,495229900000
2000-10-18,1003.8,1021.6,958.8,1009.7,742278,2520858930,496630618400
2000-10-19,964.4,1024.9,964.4,979.7,658708,3070256260,481872272000
2000-10-20,1020.8,1031.0,1002.1,1013.6,1135041,4092578700,498559156000
2000-10-23,1019.1,1025.8,979.3,983.5,711502,3235268770,483733207200
2000-10-24,992.2,1001.0,978.6,990.9,693042,2454464810,487373656000
2000-10-25,966.1,988.1,966.1,980.5,684178,2613817050,482279925600
2000-10-26,966.3,971.3,952.8,971.3,1012688,4417073780,477712284000
2000-10-27,970.8,993.5,958.5,964.6,1433556,6105110290,474427335200
2000-10-30,959.6,963.7,931.4,942.7,982554,3201912040,463667521200
2000-10-31,924.5,970.9,863.1,944.3,1097103,3580527950,464439284000
2000-11-01,962.4,1023.3,959.9,1003.4,2003402,5946187830,493539840400
2000-11-02,994.6,1010.3,977.0,996.7,1757540,5332175890,490209808000
2000-11-03,1019.2,1097.4,1009.6,1032.2,4865335,14323167050,507672436000
2000-11-06,1044.9,1055.5,1028.4,1029.8,1971709,6630076690,506492282400
2000-11-07,1029.6,1038.4,988.2,993.1,1507539,5046503040,488450654400
2000-11-08,980.1,1000.2,970.4,987.4,1325510,4020677320,485673840400
2000-11-09,984.7,1000.6,969.9,1000.6,1103598,4081488290,492133840400
2000-11-10,998.8,1011.2,990.1,1002.6,1404588,6572442530,493151231200
2000-11-13,984.8,995.5,973.8,982.3,985834,4513128370,483129731200
2000-11-14,982.0,1012.6,982.0,1003.1,1309529,5314688240,493373596400
2000-11-15,1019.1,1027.6,1000.7,1006.3,1793920,6599166800,494942308000
2000-11-16,1012.7,1020.5,1000.2,1018.4,1389233,6349597020,500918147600
2000-11-17,1025.9,1036.9,1010.1,1019.5,2132325,10491072140,501437596400
2000-11-20,1007.6,1042.8,1003.3,1019.1,1732232,7163555260,501226884800
2000-11-21,1017.3,1018.0,981.2,990.4,924448,4205450640,487149282400
2000-11-22,992.3,1005.2,984.5,990.6,1628801,8394378840,487205519600
2000-11-23,978.8,982.4,938.8,946.2,2160955,12165116050,465383268800
2000-11-24,953.2,977.6,952.6,974.9,658838,3565546820,479481922400
2000-11-27,992.1,1007.1,989.4,1007.1,640506,3532329390,495332383200
2000-11-28,996.4,1013.7,985.5,1004.9,2392682,19410763370,519911113600
2000-11-29,1000.0,1004.8,982.2,988.3,1799194,13343564580,514809729600
2000-11-30,981.7,1017.8,973.7,997.9,4537037,27377761850,521433857600
2000-12-01,977.8,999.4,973.5,989.9,2393029,11994368600,513841408800
2000-12-04,992.0,999.0,963.1,972.2,1959020,10288329670,501950883200
2000-12-05,968.8,975.5,957.0,974.0,2656329,13704569880,503500883200
2000-12-06,990.9,1053.1,987.5,1011.6,4198273,14854314610,519070671600
2000-12-07,1060.3,1085.7,1019.5,1039.0,5528594,22787263070,530928248400
2000-12-08,1068.6,1068.6,1024.9,1049.8,3843344,18675980610,535245388400
2000-12-11,1079.6,1114.9,1064.2,1085.3,4954520,15788950740,551376670000
2000-12-12,1085.7,1086.0,1052.4,1062.9,3163647,15888326970,542429214400
2000-12-13,1044.0,1056.7,1022.9,1042.4,2746607,10845439740,530007240000
2000-12-14,1037.2,1041.4,1025.6,1037.3,1257061,5864825420,527405214400
2000-12-15,1033.8,1064.0,1033.2,1059.8,2489308,11569568470,537479417600
2000-12-18,1052.5,1076.3,1045.5,1061.1,1563075,6730713060,538053537200
2000-12-19,1057.6,1067.2,1032.4,1037.0,2037868,10373659950,526262324000
2000-12-20,1023.7,1040.8,1017.1,1031.1,1252365,5879427910,521431182400
2000-12-21,1009.5,1026.6,995.4,1008.7,1167274,4687783430,508692619200
2000-12-22,1016.4,1030.5,948.8,958.4,1830437,5968030070,483861684000
2000-12-26,961.0,979.4,948.4,979.4,1152994,4125798230,494462940000
2001-01-02,957.5,1039.2,957.5,1039.2,1897530,6106233340,523893696000
2001-01-03,999.3,1050.6,997.2,1024.4,2406763,7559606290,518174940000
2001-01-04,1089.9,1089.9,1051.6,1059.4,4340515,13765628280,535686708000
2001-01-05,1055.1,1113.4,1049.9,1094.8,4745734,13754485870,552065104000
2001-01-08,1091.4,1192.1,1080.1,1190.3,5799766,16230227730,600649848000
2001-01-09,1227.5,1258.7,1164.9,1171.3,9933507,29927700640,593119046000
2001-01-10,1166.9,1274.4,1115.4,1163.6,15684038,48045103560,587279012000
2001-01-11,1185.6,1269.6,1137.1,1175.3,15947596,43426547020,593907512000
2001-01-12,1177.6,1204.0,1161.2,1161.2,7171452,23169401930,588880372000
2001-01-15,1164.1,1196.3,1138.2,1150.6,8148281,27712211830,584414266000
2001-01-16,1139.0,1144.3,1082.2,1085.8,4431598,13787460900,551499102000
2001-01-17,1059.5,1125.9,1059.5,1087.5,5370771,19861436570,552393416000
2001-01-18,1090.8,1120.9,1083.3,1092.9,4760593,16295242910,555119788000
2001-01-19,1090.6,1111.4,1075.1,1089.9,3446165,11453720230,553603397200
2001-01-22,1087.5,1123.3,1085.3,1118.8,4301711,14083559500,568286037200
2001-01-26,1141.0,1141.0,1087.7,1087.7,2805857,10095823790,552467274400
2001-01-29,1092.2,1108.9,1087.4,1100.0,2920029,10760511340,558736044000
2001-01-30,1120.5,1149.6,1108.1,1126.9,3608182,11469466960,572360646400
2001-01-31,1121.5,1129.5,1086.3,1112.2,4936710,21550835890,564915890400
2001-02-01,1089.1,1112.8,1089.1,1089.8,2838199,11507737390,553513032000
2001-02-02,1098.7,1104.0,1074.9,1081.2,2395577,8884964510,549153404000
2001-02-05,1066.6,1068.8,1026.6,1040.2,2285396,8309313790,528323404000
2001-02-06,1040.4,1048.9,1022.7,1039.5,3712971,10338697330,528001538800
2001-02-07,1048.8,1059.7,1025.3,1025.9,2841016,9457002960,521073218000
2001-02-08,1026.0,1043.3,1026.0,1033.8,1733980,6445221670,525068294800
2001-02-09,1029.8,1049.0,1029.8,1044.9,2941330,12853370390,530744762400
2001-02-12,1038.1,1080.8,1035.2,1071.7,3177337,12411662240,544325696000
2001-02-13,1094.4,1127.9,1074.7,1087.4,4719232,16673961280,552326568000
2001-02-14,1087.5,1104.2,1073.0,1100.4,3405880,15299830790,558933568000
2001-02-15,1107.9,1125.5,1096.0,1104.3,4152790,16552066240,560887080000
2001-02-16,1104.4,1113.7,1067.0,1083.6,3821749,15050588090,550411580000
2001-02-19,1083.3,1090.9,1068.4,1081.0,2422844,11237589770,549065452000
2001-02-20,1087.5,1120.9,1085.1,1100.8,2925332,12999471020,559128208000
2001-02-21,1108.1,1119.9,1095.7,1116.8,2051724,11477390500,567269278000
2001-02-22,1097.4,1118.7,1097.4,1117.4,2809526,18577992150,567538522000
2001-02-23,1120.9,1120.9,1081.8,1091.0,3734444,23243069280,554155358000
