날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2000-01-04,6388.6,6388.6,6388.6,6388.6,41454065,879983648870,0
2000-01-05,6359.9,6359.9,6359.9,6359.9,76000902,1414676202130,0
2000-01-06,5968.1,5968.1,5968.1,5968.1,67710401,1120917950260,0
2000-01-07,5472.1,5472.1,5472.1,5472.1,57972495,868423039190,0
2000-01-10,5593.9,5593.9,5593.9,5593.9,60498543,1175219793840,0
2000-01-11,5846.7,5846.7,5846.7,5846.7,69569659,1139407237480,0
2000-01-12,5514.5,5514.5,5514.5,5514.5,52633666,1054173538460,0
2000-01-13,5154.4,5154.4,5154.4,5154.4,44767313,728481446430,0
2000-01-14,4900.5,4900.5,4900.5,4900.5,62521818,958442862850,0
2000-01-17,4922.8,4922.8,4922.8,4922.8,60249292,932169107480,0
2000-01-18,5026.8,5026.8,5026.8,5026.8,56397405,950746276810,0
2000-01-19,4552.3,4552.3,4552.3,4552.3,58543729,931186315610,0
2000-01-20,4474.7,4474.7,4474.7,4474.7,59570379,866478020260,0
2000-01-21,4553.9,4553.9,4553.9,4553.9,70606320,1037505520730,0
2000-01-24,4727.5,4727.5,4727.5,4727.5,74067030,1049390244200,0
2000-01-25,4506.9,4506.9,4506.9,4506.9,76313583,978422593770,0
2000-01-26,4432.9,4432.9,4432.9,4432.9,61762810,794038028870,0
2000-01-27,4296.9,4296.9,4296.9,4296.9,61223398,683509268220,0
2000-01-28,4437.4,4437.4,4437.4,4437.4,55076785,709971670260,0
2000-01-31,4582.7,4582.7,4582.7,4582.7,71829158,941463243170,0
2000-02-01,4812.0,4812.0,4812.0,4812.0,82040345,1060544174320,0
2000-02-02,4898.5,4898.5,4898.5,4898.5,88898950,1209692971960,0
2000-02-03,5128.9,5128.9,5128.9,5128.9,96749932,1358117689750,0
2000-02-07,5590.2,5590.2,5590.2,5590.2,89719318,1187142904940,0
2000-02-08,5335.9,5335.9,5335.9,5335.9,139100541,2284949698720,0
2000-02-09,5572.2,5572.2,5572.2,5572.2,133865936,2112567205970,0
2000-02-10,5552.1,5552.1,5552.1,5552.1,122757185,2096221672990,0
2000-02-11,5848.4,5848.4,5848.4,5848.4,134344518,1961555819500,0
2000-02-14,5822.0,5822.0,5822.0,5822.0,125771970,2761776973560,0
2000-02-15,5446.4,5446.4,5446.4,5446.4,113007529,2040539752110,0
2000-02-16,5611.5,5611.5,5611.5,5611.5,120227855,2572419213640,0
2000-02-17,6025.1,6025.1,6025.1,6025.1,145749083,2578428491460,0
2000-02-18,6195.3,6195.3,6195.3,6195.3,139925194,2650997399760,0
2000-02-21,6187.3,6187.3,6187.3,6187.3,128626405,2365052037820,0
2000-02-22,6062.2,6062.2,6062.2,6062.2,140360860,2982822227440,0
2000-02-23,5821.2,5821.2,5821.2,5821.2,138197905,2621129445150,0
2000-02-24,6214.5,6214.5,6214.5,6214.5,126974767,2623246245810,0
2000-02-25,6173.7,6173.7,6173.7,6173.7,120408766,2560070181410,0
2000-02-28,5941.7,5941.7,5941.7,5941.7,103486286,2485337363290,0
2000-02-29,6274.0,6274.0,6274.0,6274.0,100404582,1906099047840,0
2000-03-02,6442.2,6442.2,6442.2,6442.2,106295824,2361083702500,0
2000-03-03,6291.0,6291.0,6291.0,6291.0,151154457,2215333511700,0
2000-03-06,6354.4,6354.4,6354.4,6354.4,131880041,2137529762820,0
2000-03-07,6295.8,6295.8,6295.8,6295.8,130443835,1850921675510,0
2000-03-08,6315.2,6315.2,6315.2,6315.2,125225856,1850537776080,0
2000-03-09,6680.8,6680.8,6680.8,6680.8,138680853,2337707656710,0
2000-03-10,6687.0,6687.0,6687.0,6687.0,148225848,2732358639840,0
2000-03-13,6576.3,6576.3,6576.3,6576.3,136202448,2334086124940,0
2000-03-14,6530.5,6530.5,6530.5,6530.5,182496876,2710115703800,0
2000-03-15,6363.2,6363.2,6363.2,6363.2,153390043,2540885382950,0
2000-03-16,6238.0,6238.0,6238.0,6238.0,124369752,2106981632400,0
2000-03-17,5819.3,5819.3,5819.3,5819.3,119916527,1825542741610,0
2000-03-20,5411.1,5411.1,5411.1,5411.1,93578827,1149405684220,0
2000-03-21,5218.5,5218.5,5218.5,5218.5,125943337,1760154964190,0
2000-03-22,5481.7,5481.7,5481.7,5481.7,114609127,1691146973060,0
2000-03-23,5291.9,5291.9,5291.9,5291.9,110027885,1570629882580,0
2000-03-24,5329.9,5329.9,5329.9,5329.9,82788117,1177974038800,0
2000-03-27,5533.0,5533.0,5533.0,5533.0,93938520,1512577862990,0
2000-03-28,5535.6,5535.6,5535.6,5535.6,92127665,1398801122340,0
2000-03-29,5240.2,5240.2,5240.2,5240.2,90624829,1240075034970,0
2000-03-30,5142.3,5142.3,5142.3,5142.3,61371447,1013908542990,0
2000-03-31,4975.4,4975.4,4975.4,4975.4,62588302,977700923140,0
2000-04-03,4553.9,4553.9,4553.9,4553.9,59028058,929878753440,0
2000-04-04,4294.0,4294.0,4294.0,4294.0,68489699,850820392940,0
2000-04-06,4314.1,4314.1,4314.1,4314.1,87490815,1162901391030,0
2000-04-07,4653.3,4653.3,4653.3,4653.3,83594841,984266467980,0
2000-04-10,5041.7,5041.7,5041.7,5041.7,73893986,893395849030,0
2000-04-11,4628.4,4628.4,4628.4,4628.4,68306650,1256158688740,0
2000-04-12,4591.8,4591.8,4591.8,4591.8,72781549,1043069675470,0
2000-04-14,4259.1,4259.1,4259.1,4259.1,55437976,638538545920,0
2000-04-17,3785.3,3785.3,3785.3,3785.3,25737226,172640317240,0
2000-04-18,3580.1,3580.1,3580.1,3580.1,93816713,1165514548630,0
2000-04-19,3632.1,3632.1,3632.1,3632.1,80862878,992400261120,0
2000-04-20,3547.0,3547.0,3547.0,3547.0,62605486,699842976760,0
2000-04-21,3836.8,3836.8,3836.8,3836.8,104380032,1227315975930,0
2000-04-24,3676.9,3676.9,3676.9,3676.9,80521112,948233708930,0
2000-04-25,3645.9,3645.9,3645.9,3645.9,63371153,711663559710,0
2000-04-26,3559.5,3559.5,3559.5,3559.5,73124644,875036497860,0
2000-04-27,3355.4,3355.4,3355.4,3355.4,51829190,550484991440,0
2000-04-28,3393.5,3393.5,3393.5,3393.5,60199536,645255676960,0
2000-05-02,3572.6,3572.6,3572.6,3572.6,77282361,847768187940,0
2000-05-03,3538.8,3538.8,3538.8,3538.8,57551316,653296257520,0
2000-05-04,3596.2,3596.2,3596.2,3596.2,80653146,912551254390,0
