날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1998-01-03,0.0,0.0,0.0,326.93,0,0,0
1998-01-05,0.0,0.0,0.0,334.42,0,0,0
1998-01-06,0.0,0.0,0.0,341.13,0,0,0
1998-01-07,0.0,0.0,0.0,346.11,0,0,0
1998-01-08,0.0,0.0,0.0,358.48,0,0,0
1998-01-09,0.0,0.0,0.0,352.21,0,0,0
1998-01-10,0.0,0.0,0.0,375.72,0,0,0
1998-01-12,0.0,0.0,0.0,395.29,0,0,0
1998-01-13,0.0,0.0,0.0,392.0,0,0,0
1998-01-14,0.0,0.0,0.0,410.32,0,0,0
1998-01-15,0.0,0.0,0.0,435.31,0,0,0
1998-01-16,0.0,0.0,0.0,407.95,0,0,0
1998-01-17,0.0,0.0,0.0,414.29,0,0,0
1998-01-19,0.0,0.0,0.0,437.68,0,0,0
1998-01-20,0.0,0.0,0.0,438.68,0,0,0
1998-01-21,0.0,0.0,0.0,434.85,0,0,0
1998-01-22,0.0,0.0,0.0,436.25,0,0,0
1998-01-23,0.0,0.0,0.0,438.96,0,0,0
1998-01-24,0.0,0.0,0.0,455.0,0,0,0
1998-01-26,0.0,0.0,0.0,476.26,0,0,0
1998-01-30,0.0,0.0,0.0,512.47,0,0,0
1998-01-31,0.0,0.0,0.0,542.12,0,0,0
1998-02-02,0.0,0.0,0.0,569.33,0,0,0
1998-02-03,0.0,0.0,0.0,601.22,0,0,0
1998-02-04,0.0,0.0,0.0,568.54,0,0,0
1998-02-05,0.0,0.0,0.0,534.27,0,0,0
1998-02-06,0.0,0.0,0.0,510.15,0,0,0
1998-02-07,0.0,0.0,0.0,538.99,0,0,0
1998-02-09,0.0,0.0,0.0,572.97,0,0,0
1998-02-10,0.0,0.0,0.0,574.04,0,0,0
1998-02-11,0.0,0.0,0.0,541.32,0,0,0
1998-02-12,0.0,0.0,0.0,507.49,0,0,0
1998-02-13,0.0,0.0,0.0,509.42,0,0,0
1998-02-14,0.0,0.0,0.0,500.19,0,0,0
1998-02-16,0.0,0.0,0.0,497.24,0,0,0
1998-02-17,0.0,0.0,0.0,504.49,0,0,0
1998-02-18,0.0,0.0,0.0,511.58,0,0,0
1998-02-19,0.0,0.0,0.0,529.52,0,0,0
1998-02-20,0.0,0.0,0.0,544.93,0,0,0
1998-02-21,0.0,0.0,0.0,538.16,0,0,0
1998-02-23,0.0,0.0,0.0,537.67,0,0,0
1998-02-24,0.0,0.0,0.0,535.94,0,0,0
1998-02-25,0.0,0.0,0.0,527.76,0,0,0
1998-02-26,0.0,0.0,0.0,526.37,0,0,0
1998-02-27,0.0,0.0,0.0,528.72,0,0,0
1998-02-28,0.0,0.0,0.0,527.57,0,0,0
1998-03-02,0.0,0.0,0.0,554.11,0,0,0
1998-03-03,0.0,0.0,0.0,587.11,0,0,0
1998-03-04,0.0,0.0,0.0,624.09,0,0,0
1998-03-05,0.0,0.0,0.0,607.99,0,0,0
1998-03-06,0.0,0.0,0.0,603.06,0,0,0
1998-03-07,0.0,0.0,0.0,596.36,0,0,0
1998-03-09,0.0,0.0,0.0,580.42,0,0,0
1998-03-10,0.0,0.0,0.0,607.14,0,0,0
1998-03-11,0.0,0.0,0.0,626.75,0,0,0
1998-03-12,0.0,0.0,0.0,638.25,0,0,0
1998-03-13,0.0,0.0,0.0,619.92,0,0,0
1998-03-14,0.0,0.0,0.0,644.23,0,0,0
1998-03-16,0.0,0.0,0.0,621.53,0,0,0
1998-03-17,0.0,0.0,0.0,606.76,0,0,0
1998-03-18,0.0,0.0,0.0,608.51,0,0,0
1998-03-19,0.0,0.0,0.0,612.03,0,0,0
1998-03-20,0.0,0.0,0.0,635.07,0,0,0
1998-03-21,0.0,0.0,0.0,626.28,0,0,0
1998-03-23,0.0,0.0,0.0,604.98,0,0,0
1998-03-24,0.0,0.0,0.0,600.52,0,0,0
1998-03-25,0.0,0.0,0.0,615.74,0,0,0
1998-03-26,0.0,0.0,0.0,598.02,0,0,0
1998-03-27,0.0,0.0,0.0,603.4,0,0,0
1998-03-28,0.0,0.0,0.0,602.47,0,0,0
1998-03-30,0.0,0.0,0.0,598.52,0,0,0
1998-03-31,0.0,0.0,0.0,602.37,0,0,0
1998-04-01,0.0,0.0,0.0,590.54,0,0,0
1998-04-02,0.0,0.0,0.0,570.02,0,0,0
1998-04-03,0.0,0.0,0.0,573.77,0,0,0
1998-04-04,0.0,0.0,0.0,578.92,0,0,0
1998-04-06,0.0,0.0,0.0,579.07,0,0,0
1998-04-07,0.0,0.0,0.0,595.17,0,0,0
1998-04-08,0.0,0.0,0.0,568.12,0,0,0
1998-04-09,0.0,0.0,0.0,589.9,0,0,0
1998-04-10,0.0,0.0,0.0,583.05,0,0,0
1998-04-11,0.0,0.0,0.0,603.0,0,0,0
1998-04-13,0.0,0.0,0.0,594.2,0,0,0
1998-04-14,0.0,0.0,0.0,579.99,0,0,0
1998-04-15,0.0,0.0,0.0,582.26,0,0,0
1998-04-16,0.0,0.0,0.0,581.34,0,0,0
1998-04-17,0.0,0.0,0.0,568.94,0,0,0
1998-04-18,0.0,0.0,0.0,560.17,0,0,0
1998-04-20,0.0,0.0,0.0,549.6,0,0,0
1998-04-21,0.0,0.0,0.0,553.23,0,0,0
1998-04-22,0.0,0.0,0.0,542.48,0,0,0
1998-04-23,0.0,0.0,0.0,516.28,0,0,0
1998-04-24,0.0,0.0,0.0,515.37,0,0,0
1998-04-25,0.0,0.0,0.0,519.61,0,0,0
1998-04-27,0.0,0.0,0.0,511.96,0,0,0
1998-04-28,0.0,0.0,0.0,504.12,0,0,0
1998-04-29,0.0,0.0,0.0,531.27,0,0,0
1998-04-30,0.0,0.0,0.0,529.6,0,0,0
1998-05-02,0.0,0.0,0.0,515.62,0,0,0
1998-05-04,0.0,0.0,0.0,506.6,0,0,0
1998-05-06,0.0,0.0,0.0,500.01,0,0,0
1998-05-07,0.0,0.0,0.0,494.43,0,0,0
1998-05-08,0.0,0.0,0.0,500.86,0,0,0
1998-05-09,0.0,0.0,0.0,492.48,0,0,0
1998-05-11,0.0,0.0,0.0,477.79,0,0,0
1998-05-12,0.0,0.0,0.0,458.76,0,0,0
1998-05-13,0.0,0.0,0.0,485.19,0,0,0
1998-05-14,0.0,0.0,0.0,503.43,0,0,0
1998-05-15,0.0,0.0,0.0,505.6,0,0,0
1998-05-16,0.0,0.0,0.0,509.55,0,0,0
1998-05-18,0.0,0.0,0.0,525.4,0,0,0
1998-05-19,0.0,0.0,0.0,517.61,0,0,0
1998-05-20,0.0,0.0,0.0,538.77,0,0,0
1998-05-21,0.0,0.0,0.0,516.2,0,0,0
1998-05-22,0.0,0.0,0.0,501.69,0,0,0
1998-05-23,0.0,0.0,0.0,527.39,0,0,0
1998-05-25,0.0,0.0,0.0,491.34,0,0,0
1998-05-26,0.0,0.0,0.0,475.08,0,0,0
1998-05-27,0.0,0.0,0.0,492.08,0,0,0
1998-05-28,0.0,0.0,0.0,497.86,0,0,0
1998-05-29,0.0,0.0,0.0,501.47,0,0,0
1998-05-30,0.0,0.0,0.0,503.44,0,0,0
1998-06-01,0.0,0.0,0.0,502.43,0,0,0
1998-06-02,0.0,0.0,0.0,493.18,0,0,0
1998-06-03,0.0,0.0,0.0,496.42,0,0,0
1998-06-05,0.0,0.0,0.0,489.36,0,0,0
1998-06-08,0.0,0.0,0.0,496.73,0,0,0
1998-06-09,0.0,0.0,0.0,491.49,0,0,0
1998-06-10,0.0,0.0,0.0,480.37,0,0,0
1998-06-11,0.0,0.0,0.0,457.84,0,0,0
1998-06-12,0.0,0.0,0.0,412.92,0,0,0
1998-06-13,0.0,0.0,0.0,405.31,0,0,0
1998-06-15,0.0,0.0,0.0,377.52,0,0,0
1998-06-16,0.0,0.0,0.0,362.62,0,0,0
1998-06-17,0.0,0.0,0.0,404.16,0,0,0
1998-06-18,0.0,0.0,0.0,451.52,0,0,0
1998-06-19,0.0,0.0,0.0,453.27,0,0,0
1998-06-20,0.0,0.0,0.0,446.67,0,0,0
1998-06-22,0.0,0.0,0.0,425.3,0,0,0
1998-06-23,0.0,0.0,0.0,409.87,0,0,0
1998-06-24,0.0,0.0,0.0,410.98,0,0,0
1998-06-25,0.0,0.0,0.0,412.85,0,0,0
1998-06-26,0.0,0.0,0.0,399.02,0,0,0
1998-06-27,0.0,0.0,0.0,393.81,0,0,0
1998-06-29,0.0,0.0,0.0,392.09,0,0,0
1998-06-30,0.0,0.0,0.0,402.72,0,0,0
1998-07-01,0.0,0.0,0.0,436.41,0,0,0
1998-07-02,0.0,0.0,0.0,447.01,0,0,0
1998-07-03,0.0,0.0,0.0,436.45,0,0,0
1998-07-04,0.0,0.0,0.0,436.71,0,0,0
1998-07-06,0.0,0.0,0.0,433.22,0,0,0
1998-07-07,0.0,0.0,0.0,436.23,0,0,0
1998-07-08,0.0,0.0,0.0,431.28,0,0,0
1998-07-09,0.0,0.0,0.0,436.06,0,0,0
1998-07-10,0.0,0.0,0.0,429.21,0,0,0
1998-07-11,0.0,0.0,0.0,422.0,0,0,0
1998-07-13,0.0,0.0,0.0,415.03,0,0,0
1998-07-14,0.0,0.0,0.0,433.01,0,0,0
1998-07-15,0.0,0.0,0.0,439.99,0,0,0
1998-07-16,0.0,0.0,0.0,448.84,0,0,0
1998-07-18,0.0,0.0,0.0,461.11,0,0,0
1998-07-20,0.0,0.0,0.0,486.22,0,0,0
1998-07-21,0.0,0.0,0.0,516.09,0,0,0
1998-07-22,0.0,0.0,0.0,494.71,0,0,0
1998-07-23,0.0,0.0,0.0,459.07,0,0,0
1998-07-24,0.0,0.0,0.0,459.63,0,0,0
1998-07-25,0.0,0.0,0.0,449.58,0,0,0
1998-07-27,0.0,0.0,0.0,447.19,0,0,0
1998-07-28,0.0,0.0,0.0,440.64,0,0,0
1998-07-29,0.0,0.0,0.0,438.39,0,0,0
1998-07-30,0.0,0.0,0.0,436.38,0,0,0
1998-07-31,0.0,0.0,0.0,426.69,0,0,0
1998-08-01,0.0,0.0,0.0,426.67,0,0,0
1998-08-03,0.0,0.0,0.0,419.11,0,0,0
1998-08-04,0.0,0.0,0.0,423.81,0,0,0
1998-08-05,0.0,0.0,0.0,410.6,0,0,0
1998-08-06,0.0,0.0,0.0,396.53,0,0,0
1998-08-07,0.0,0.0,0.0,388.0,0,0,0
1998-08-08,0.0,0.0,0.0,396.38,0,0,0
1998-08-10,0.0,0.0,0.0,390.53,0,0,0
1998-08-11,0.0,0.0,0.0,382.48,0,0,0
1998-08-12,0.0,0.0,0.0,379.87,0,0,0
1998-08-13,0.0,0.0,0.0,375.31,0,0,0
1998-08-14,0.0,0.0,0.0,382.89,0,0,0
1998-08-17,0.0,0.0,0.0,396.62,0,0,0
1998-08-18,0.0,0.0,0.0,389.19,0,0,0
1998-08-19,0.0,0.0,0.0,407.11,0,0,0
1998-08-20,0.0,0.0,0.0,428.71,0,0,0
1998-08-21,0.0,0.0,0.0,421.08,0,0,0
1998-08-22,0.0,0.0,0.0,417.36,0,0,0
1998-08-24,0.0,0.0,0.0,417.2,0,0,0
1998-08-25,0.0,0.0,0.0,409.29,0,0,0
1998-08-26,0.0,0.0,0.0,402.08,0,0,0
1998-08-27,0.0,0.0,0.0,394.37,0,0,0
1998-08-28,0.0,0.0,0.0,385.75,0,0,0
1998-08-29,0.0,0.0,0.0,374.84,0,0,0
1998-08-31,0.0,0.0,0.0,378.36,0,0,0
1998-09-01,0.0,0.0,0.0,379.72,0,0,0
1998-09-02,0.0,0.0,0.0,395.61,0,0,0
1998-09-03,0.0,0.0,0.0,394.54,0,0,0
1998-09-04,0.0,0.0,0.0,396.48,0,0,0
1998-09-05,0.0,0.0,0.0,392.07,0,0,0
1998-09-07,0.0,0.0,0.0,410.24,0,0,0
1998-09-08,0.0,0.0,0.0,407.05,0,0,0
1998-09-09,0.0,0.0,0.0,425.06,0,0,0
1998-09-10,0.0,0.0,0.0,430.17,0,0,0
1998-09-11,0.0,0.0,0.0,415.5,0,0,0
1998-09-12,0.0,0.0,0.0,423.29,0,0,0
1998-09-14,0.0,0.0,0.0,424.0,0,0,0
1998-09-15,0.0,0.0,0.0,415.26,0,0,0
1998-09-16,0.0,0.0,0.0,420.3,0,0,0
1998-09-17,0.0,0.0,0.0,423.8,0,0,0
1998-09-18,0.0,0.0,0.0,413.68,0,0,0
1998-09-19,0.0,0.0,0.0,409.9,0,0,0
1998-09-21,0.0,0.0,0.0,408.31,0,0,0
1998-09-22,0.0,0.0,0.0,408.98,0,0,0
1998-09-23,0.0,0.0,0.0,399.81,0,0,0
1998-09-24,0.0,0.0,0.0,406.94,0,0,0
1998-09-25,0.0,0.0,0.0,396.95,0,0,0
1998-09-26,0.0,0.0,0.0,402.97,0,0,0
1998-09-28,0.0,0.0,0.0,419.66,0,0,0
1998-09-29,0.0,0.0,0.0,418.44,0,0,0
1998-09-30,0.0,0.0,0.0,421.11,0,0,0
1998-10-01,0.0,0.0,0.0,420.47,0,0,0
1998-10-02,0.0,0.0,0.0,428.12,0,0,0
1998-10-07,0.0,0.0,0.0,428.59,0,0,0
1998-10-08,0.0,0.0,0.0,433.51,0,0,0
1998-10-09,0.0,0.0,0.0,463.11,0,0,0
1998-10-10,0.0,0.0,0.0,461.54,0,0,0
1998-10-12,0.0,0.0,0.0,474.43,0,0,0
1998-10-13,0.0,0.0,0.0,456.16,0,0,0
1998-10-14,0.0,0.0,0.0,443.47,0,0,0
1998-10-15,0.0,0.0,0.0,463.83,0,0,0
1998-10-16,0.0,0.0,0.0,459.46,0,0,0
1998-10-17,0.0,0.0,0.0,458.2,0,0,0
1998-10-19,0.0,0.0,0.0,442.73,0,0,0
1998-10-20,0.0,0.0,0.0,455.78,0,0,0
1998-10-21,0.0,0.0,0.0,459.41,0,0,0
1998-10-22,0.0,0.0,0.0,462.35,0,0,0
1998-10-23,0.0,0.0,0.0,459.2,0,0,0
1998-10-24,0.0,0.0,0.0,458.76,0,0,0
1998-10-26,0.0,0.0,0.0,458.74,0,0,0
1998-10-27,0.0,0.0,0.0,445.95,0,0,0
1998-10-28,0.0,0.0,0.0,441.14,0,0,0
1998-10-29,0.0,0.0,0.0,445.45,0,0,0
1998-10-30,0.0,0.0,0.0,448.48,0,0,0
1998-10-31,0.0,0.0,0.0,454.48,0,0,0
1998-11-02,0.0,0.0,0.0,468.97,0,0,0
1998-11-03,0.0,0.0,0.0,463.17,0,0,0
1998-11-04,0.0,0.0,0.0,454.28,0,0,0
1998-11-05,0.0,0.0,0.0,461.46,0,0,0
1998-11-06,0.0,0.0,0.0,462.68,0,0,0
1998-11-07,0.0,0.0,0.0,453.35,0,0,0
1998-11-09,0.0,0.0,0.0,465.14,0,0,0
1998-11-10,0.0,0.0,0.0,465.07,0,0,0
1998-11-11,0.0,0.0,0.0,457.23,0,0,0
1998-11-12,0.0,0.0,0.0,456.44,0,0,0
1998-11-13,0.0,0.0,0.0,459.73,0,0,0
1998-11-14,0.0,0.0,0.0,457.57,0,0,0
1998-11-16,0.0,0.0,0.0,476.39,0,0,0
1998-11-17,0.0,0.0,0.0,479.04,0,0,0
1998-11-18,0.0,0.0,0.0,493.96,0,0,0
1998-11-19,0.0,0.0,0.0,508.78,0,0,0
1998-11-20,0.0,0.0,0.0,529.47,0,0,0
1998-11-21,0.0,0.0,0.0,533.0,0,0,0
