날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1999-01-04,720.4,720.4,720.4,720.4,25633,116704050,167507135690
1999-01-05,720.6,720.6,720.6,720.6,28083,144091530,167546185690
1999-01-06,720.2,720.2,720.2,720.2,39366,477589850,166052585690
1999-01-07,729.2,729.2,729.2,729.2,43917,329416630,166345685690
1999-01-08,740.3,740.3,740.3,740.3,32785,155263050,165599885690
1999-01-11,764.0,764.0,764.0,764.0,64458,237055750,167797635690
1999-01-12,793.4,793.4,793.4,793.4,37518,188455950,172866635690
1999-01-13,793.3,793.3,793.3,793.3,97484,373157830,176504135690
1999-01-14,784.6,784.6,784.6,784.6,66959,259283860,178677635690
1999-01-15,773.5,773.5,773.5,773.5,81931,1045672770,178000135690
1999-01-18,790.9,790.9,790.9,790.9,69255,627415210,179835635690
1999-01-19,788.5,788.5,788.5,788.5,89080,630291140,178890935690
1999-01-20,768.9,768.9,768.9,768.9,47924,215939520,176665935690
1999-01-21,754.3,754.3,754.3,754.3,33315,123676690,175583635690
1999-01-22,748.1,748.1,748.1,748.1,46077,131029500,178299535690
1999-01-25,769.9,769.9,769.9,769.9,76440,562762870,183137335690
1999-01-26,759.0,759.0,759.0,759.0,45831,114142590,181308435690
1999-01-27,754.7,754.7,754.7,754.7,98047,239914740,178766835690
1999-01-28,757.6,757.6,757.6,757.6,127489,581751810,173338035690
1999-01-29,772.9,772.9,772.9,772.9,206701,1052232730,172453735690
1999-02-01,803.4,803.4,803.4,803.4,331412,1610370080,174469735690
1999-02-02,826.8,826.8,826.8,826.8,430296,2430595370,177639535690
1999-02-03,791.9,791.9,791.9,791.9,343073,1404855700,173028535690
1999-02-04,785.7,785.7,785.7,785.7,143034,630725560,173943535690
1999-02-05,785.5,785.5,785.5,785.5,272688,1474860070,171186335690
1999-02-08,790.1,790.1,790.1,790.1,155814,742530360,171154335690
1999-02-09,767.3,767.3,767.3,767.3,121979,611101030,166588135690
1999-02-10,768.4,768.4,768.4,768.4,146609,682486010,168202535690
1999-02-11,762.8,762.8,762.8,762.8,106522,482906780,167312735690
1999-02-12,749.0,749.0,749.0,749.0,102670,898624640,163974835690
1999-02-18,741.6,741.6,741.6,741.6,36354,166547090,161960335690
1999-02-19,731.4,731.4,731.4,731.4,98632,551904540,161518735690
1999-02-22,723.5,723.5,723.5,723.5,35884,154588330,161891135690
1999-02-23,714.9,714.9,714.9,714.9,64301,175676490,161333750510
1999-02-24,683.2,683.2,683.2,683.2,40086,131831100,155007850510
1999-02-25,689.6,689.6,689.6,689.6,53151,175121450,156721350510
1999-02-26,731.9,731.9,731.9,731.9,49256,142397360,166961050510
1999-03-02,748.5,748.5,748.5,748.5,37769,121022640,172093250510
1999-03-03,746.4,746.4,746.4,746.4,65992,372678270,171745250510
1999-03-04,724.4,724.4,724.4,724.4,28894,91936800,164478350510
1999-03-05,731.8,731.8,731.8,731.8,22166,60300750,166949750510
1999-03-08,720.2,720.2,720.2,720.2,21071,75489760,164527950510
1999-03-09,735.8,735.8,735.8,735.8,37088,127420490,169240850510
1999-03-10,735.2,735.2,735.2,735.2,66086,190937020,171186350510
1999-03-11,723.7,723.7,723.7,723.7,132238,476140370,171419650510
1999-03-12,717.1,717.1,717.1,717.1,156430,559511210,170270650510
1999-03-15,717.6,717.6,717.6,717.6,123280,325433550,170537650510
1999-03-16,715.3,715.3,715.3,715.3,116669,313676180,169707850510
1999-03-17,716.7,716.7,716.7,716.7,121284,344615380,171514650510
1999-03-18,707.3,707.3,707.3,707.3,52104,177916260,171560750510
1999-03-19,704.1,704.1,704.1,704.1,67563,204922410,170608750510
1999-03-22,698.5,698.5,698.5,698.5,47182,174376210,172681050510
1999-03-23,693.8,693.8,693.8,693.8,31670,110212590,170541550510
1999-03-24,683.8,683.8,683.8,683.8,40718,149602980,168085500510
1999-03-25,690.9,690.9,690.9,690.9,52647,158893510,172383003670
1999-03-26,687.4,687.4,687.4,687.4,23399,93507680,173598753670
1999-03-29,669.2,669.2,669.2,669.2,45420,197940500,168481903670
1999-03-30,674.6,674.6,674.6,674.6,29247,96272750,169216853670
1999-03-31,680.4,680.4,680.4,680.4,41889,198057480,168788253670
1999-04-01,684.1,684.1,684.1,684.1,53634,233277370,167861753670
1999-04-02,680.8,680.8,680.8,680.8,112250,300211950,164735253670
1999-04-06,689.9,689.9,689.9,689.9,76746,270497750,166982653670
1999-04-07,688.2,688.2,688.2,688.2,98629,258319490,166289253670
1999-04-08,694.5,694.5,694.5,694.5,85037,249776980,167983253670
1999-04-09,696.8,696.8,696.8,696.8,99970,270197860,168412753670
1999-04-12,707.3,707.3,707.3,707.3,181607,524674520,170965853670
1999-04-13,721.1,721.1,721.1,721.1,166694,577738170,170088853670
1999-04-14,727.9,727.9,727.9,727.9,155982,594280900,172358953670
1999-04-15,752.5,752.5,752.5,752.5,199420,826585000,176667853670
1999-04-16,758.9,758.9,758.9,758.9,195895,876204330,176227953670
1999-04-19,750.2,750.2,750.2,750.2,154520,677382350,178726453670
1999-04-20,767.4,767.4,767.4,767.4,234922,820481490,181719101200
1999-04-21,780.2,780.2,780.2,780.2,247458,1161079900,182319901200
1999-04-22,766.2,766.2,766.2,766.2,175125,900124430,178417201200
1999-04-23,773.1,773.1,773.1,773.1,137729,601341230,182664752000
1999-04-26,787.9,787.9,787.9,787.9,147011,815964810,182476152000
1999-04-27,771.9,771.9,771.9,771.9,157995,776129840,178357752000
1999-04-28,779.6,779.6,779.6,779.6,175472,936750570,177785652000
1999-04-29,807.6,807.6,807.6,807.6,255411,1495825830,179923252000
1999-04-30,818.5,818.5,818.5,818.5,228417,1383608060,183464552000
1999-05-03,862.8,862.8,862.8,862.8,315979,2196966380,185986852000
1999-05-04,929.9,929.9,929.9,929.9,331608,2653104020,196054372000
1999-05-06,1015.4,1015.4,1015.4,1015.4,381075,4299845090,209397752000
1999-05-07,1072.4,1072.4,1072.4,1072.4,322244,3059086070,217860252000
1999-05-10,1059.1,1059.1,1059.1,1059.1,354909,1935492600,231636852000
1999-05-11,1056.4,1056.4,1056.4,1056.4,281958,2244231990,235345309400
1999-05-12,1007.6,1007.6,1007.6,1007.6,318365,1915126990,224403709400
1999-05-13,1027.2,1027.2,1027.2,1027.2,296629,2131798240,227111042000
1999-05-14,1012.1,1012.1,1012.1,1012.1,257726,2120365520,227306396000
1999-05-17,987.2,987.2,987.2,987.2,193349,2774191040,221636135400
1999-05-18,980.3,980.3,980.3,980.3,268821,3818800560,212738104000
1999-05-19,1005.8,1005.8,1005.8,1005.8,292398,3328766410,220379695000
1999-05-20,1015.4,1015.4,1015.4,1015.4,196785,2400742180,222999726400
1999-05-21,1009.4,1009.4,1009.4,1009.4,313685,3056376500,221516980400
1999-05-24,1073.0,1073.0,1073.0,1073.0,459522,4961294600,234472273600
1999-05-25,1108.7,1108.7,1108.7,1108.7,451503,6295169920,236883181400
1999-05-26,1168.6,1168.6,1168.6,1168.6,309763,2763127810,254776342000
1999-05-27,1236.3,1236.3,1236.3,1236.3,354872,4258302430,263302355400
1999-05-28,1316.5,1316.5,1316.5,1316.5,436501,5770096870,279427921600
1999-05-31,1397.8,1397.8,1397.8,1397.8,229500,3268508050,299910678800
1999-06-01,1424.1,1424.1,1424.1,1424.1,244188,4967963300,301857865200
1999-06-02,1386.1,1386.1,1386.1,1386.1,289656,9020560350,295064880800
1999-06-03,1359.9,1359.9,1359.9,1359.9,457144,8584599770,289618863800
1999-06-04,1328.0,1328.0,1328.0,1328.0,220637,6435029900,287214602400
