날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2008-01-02,0.0,0.0,0.0,1000.0,21474721,716746189950,131543991463000
2008-01-03,0.0,0.0,0.0,988.27,22160171,770449117300,130345237626350
2008-01-04,0.0,0.0,0.0,980.25,32136969,1071160216350,129678702231400
2008-01-07,0.0,0.0,0.0,970.63,24851921,808293289360,128425222557500
2008-01-08,0.0,0.0,0.0,958.58,31703147,1057240952636,127245633023900
2008-01-09,0.0,0.0,0.0,963.32,23507433,858374030000,128173135222700
2008-01-10,0.0,0.0,0.0,942.5,22040267,791273583130,125603165869950
2008-01-11,0.0,0.0,0.0,922.12,21302014,765004049876,122848921243900
2008-01-14,0.0,0.0,0.0,916.59,17614136,563665396050,122102653011100
2008-01-15,0.0,0.0,0.0,910.84,20399043,626634473250,121115242239200
2008-01-16,0.0,0.0,0.0,901.31,19333921,622892375483,119944723615000
2008-01-17,0.0,0.0,0.0,936.56,22228348,810296483304,124132487512800
2008-01-18,0.0,0.0,0.0,958.61,26881785,930804405700,127015022708700
2008-01-21,0.0,0.0,0.0,940.0,21871554,752016482922,124620638317600
2008-01-22,0.0,0.0,0.0,897.26,30125151,1031430372990,118760400080800
2008-01-23,0.0,0.0,0.0,902.37,25471858,890766440310,119372842527300
2008-01-24,0.0,0.0,0.0,909.82,21913103,765521097075,120403793768300
2008-01-25,0.0,0.0,0.0,901.67,29877713,921967611826,119500384109300
2008-01-28,0.0,0.0,0.0,865.29,17978962,666775661370,114861468425590
2008-01-29,0.0,0.0,0.0,879.4,19112894,729699514200,116347125091300
2008-01-30,0.0,0.0,0.0,860.14,30101430,911326696900,113232730974350
2008-01-31,0.0,0.0,0.0,877.0,22785164,776460801700,115312443231200
2008-02-01,0.0,0.0,0.0,881.02,16485268,535869833845,115865675206500
2008-02-04,0.0,0.0,0.0,897.9,24981920,792059901918,118142277416850
2008-02-05,0.0,0.0,0.0,904.68,17645690,565805988850,119291698843300
2008-02-11,0.0,0.0,0.0,863.49,20243403,718536738550,114374130174450
2008-02-12,0.0,0.0,0.0,857.88,11003464,422873537250,113746163637500
2008-02-13,0.0,0.0,0.0,845.81,17367055,529052721150,111970477458950
2008-02-14,0.0,0.0,0.0,880.43,21440828,754119122710,116409501040300
2008-02-15,0.0,0.0,0.0,863.01,16955165,575332796750,114292172445150
2008-02-18,0.0,0.0,0.0,868.79,17986025,582514990410,114677261222100
2008-02-19,0.0,0.0,0.0,881.85,20754814,749446082850,116732438905100
2008-02-20,0.0,0.0,0.0,860.42,17755556,620314178992,114134315882600
2008-02-21,0.0,0.0,0.0,873.79,17360400,621973197260,115407691415050
2008-02-22,0.0,0.0,0.0,861.96,14483208,468821592730,114042716287210
2008-02-25,0.0,0.0,0.0,879.15,15243057,472337540840,116071770575780
2008-02-26,0.0,0.0,0.0,881.55,17459487,672163527600,116212397883070
2008-02-27,0.0,0.0,0.0,880.69,18940462,695247852850,116057425150220
2008-02-28,0.0,0.0,0.0,883.89,18986300,623157125250,116735932296600
2008-02-29,0.0,0.0,0.0,866.27,17415860,567643428800,114161344775600
2008-03-03,0.0,0.0,0.0,850.78,16350894,528752456410,112144119951090
2008-03-04,0.0,0.0,0.0,836.83,12937847,469663425750,110197444900650
2008-03-05,0.0,0.0,0.0,827.0,14211539,433415628920,108959282072940
2008-03-06,0.0,0.0,0.0,841.36,16161994,529278315448,110858402592140
2008-03-07,0.0,0.0,0.0,822.85,14489711,442557833150,108458729462390
2008-03-10,0.0,0.0,0.0,810.55,13782136,428073170410,106982534550650
2008-03-11,0.0,0.0,0.0,816.67,15013402,451853288740,107881238167700
2008-03-12,0.0,0.0,0.0,836.29,20032592,713751519090,110586528398510
2008-03-13,0.0,0.0,0.0,820.72,19872149,681904282842,108399405515610
2008-03-14,0.0,0.0,0.0,817.01,18769565,604282764907,108035353748530
2008-03-17,0.0,0.0,0.0,792.91,22112492,658182155920,104757261558330
2008-03-18,0.0,0.0,0.0,774.96,24792579,773402712120,102637263201520
2008-03-19,0.0,0.0,0.0,784.74,21962645,722710915450,104057162556050
2008-03-20,0.0,0.0,0.0,781.93,20111153,555386182780,103550673609970
2008-03-21,0.0,0.0,0.0,820.17,23266521,713058399520,108291645367000
2008-03-24,0.0,0.0,0.0,839.65,22945691,693378204360,110758117208440
2008-03-25,0.0,0.0,0.0,858.05,24336145,770253763053,113106334133400
2008-03-26,0.0,0.0,0.0,856.63,14647661,545090081669,112981460314200
2008-03-27,0.0,0.0,0.0,852.7,17521628,561218836790,112525805231600
2008-03-28,0.0,0.0,0.0,862.11,20484442,693189885230,113791201052700
2008-03-31,0.0,0.0,0.0,855.79,15353977,528740884750,113108024174800
2008-04-01,0.0,0.0,0.0,875.36,31861883,953537961013,115872723533550
2008-04-02,0.0,0.0,0.0,941.7,57105602,1876100495347,124432667652400
2008-04-03,0.0,0.0,0.0,950.9,26537082,975532897950,125588086637500
2008-04-04,0.0,0.0,0.0,940.1,25335403,854547665090,124624004320700
2008-04-07,0.0,0.0,0.0,924.3,21430004,756250649960,122497447216550
2008-04-08,0.0,0.0,0.0,912.31,19293153,694258472938,120754944809450
2008-04-10,0.0,0.0,0.0,929.31,22217709,791157618492,123019644603650
