날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1999-06-25,2939.4,2939.4,2939.4,2939.4,230484,7530954400,1203645625000
1999-06-28,2893.3,2893.3,2893.3,2893.3,259627,6577318200,1189693750000
1999-06-29,3000.7,3000.7,3000.7,3000.7,2695939,13203334150,1237170625000
1999-06-30,3016.0,3016.0,3016.0,3016.0,1303504,10497707600,1248460000000
1999-07-01,3373.9,3373.9,3373.9,3373.9,1176952,25589716950,1390912500000
1999-07-02,3527.2,3527.2,3527.2,3527.2,1848567,91688862000,1450050000000
1999-07-05,3527.2,3527.2,3527.2,3527.2,650747,25908717250,1450226250000
1999-07-06,3614.1,3614.1,3614.1,3614.1,533787,21059006100,1483061875000
1999-07-07,3823.7,3823.7,3823.7,3823.7,693829,29126057700,1569376250000
1999-07-08,3731.7,3731.7,3731.7,3731.7,556228,16606274250,1538916875000
1999-07-09,3680.6,3680.6,3680.6,3680.6,744566,12019652800,1523992500000
1999-07-12,3573.2,3573.2,3573.2,3573.2,541241,19967836450,1479776250000
1999-07-13,3450.5,3450.5,3450.5,3450.5,494105,10322314600,1429470000000
1999-07-14,3348.3,3348.3,3348.3,3348.3,289727,8866851050,1388693750000
1999-07-15,3450.5,3450.5,3450.5,3450.5,222992,8646353350,1428236250000
1999-07-16,3629.5,3629.5,3629.5,3629.5,337190,12396124100,1500696250000
1999-07-19,3578.3,3578.3,3578.3,3578.3,299792,11874504200,1480396250000
1999-07-20,3476.1,3476.1,3476.1,3476.1,233464,8020456200,1438915000000
1999-07-21,3343.2,3343.2,3343.2,3343.2,283576,7333234300,1380495000000
1999-07-22,3343.2,3343.2,3343.2,3343.2,198889,5341221600,1378732500000
1999-07-23,3302.0,3302.0,3302.0,3302.0,340939,11515430850,1362225000000
1999-07-26,2982.3,2982.3,2982.3,2982.3,312340,11280227000,1231685000000
1999-07-27,3075.3,3075.3,3075.3,3075.3,174657,8110412100,1269112500000
1999-07-28,3214.2,3214.2,3214.2,3214.2,250638,9936098300,1325952500000
1999-07-29,3265.5,3265.5,3265.5,3265.5,257759,11731056000,1347133750000
1999-07-30,3168.2,3168.2,3168.2,3168.2,316680,13281183300,1306977500000
1999-08-02,3108.3,3108.3,3108.3,3108.3,351505,10756531700,1282441250000
1999-08-03,3185.5,3185.5,3185.5,3185.5,220609,8793846400,1314301250000
1999-08-04,3169.6,3169.6,3169.6,3169.6,156802,7928418350,1307682500000
1999-08-05,3060.1,3060.1,3060.1,3060.1,149710,4833673500,1262846250000
1999-08-06,3000.9,3000.9,3000.9,3000.9,139703,3675885400,1238662500000
1999-08-09,3011.7,3011.7,3011.7,3011.7,92778,3359304400,1242637500000
