날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2010-01-04,0.0,0.0,0.0,1000.0,0,0,0
2010-01-05,0.0,0.0,0.0,1051.86,0,0,0
2010-01-06,0.0,0.0,0.0,1083.24,0,0,0
2010-01-07,0.0,0.0,0.0,1076.9,0,0,0
2010-01-08,0.0,0.0,0.0,1118.35,0,0,0
2010-01-11,0.0,0.0,0.0,1125.71,0,0,0
2010-01-12,0.0,0.0,0.0,1140.75,0,0,0
2010-01-13,0.0,0.0,0.0,1139.45,0,0,0
2010-01-14,0.0,0.0,0.0,1140.17,0,0,0
2010-01-15,0.0,0.0,0.0,1132.02,0,0,0
2010-01-18,0.0,0.0,0.0,1180.1,0,0,0
2010-01-19,0.0,0.0,0.0,1150.73,0,0,0
2010-01-20,0.0,0.0,0.0,1135.27,0,0,0
2010-01-21,0.0,0.0,0.0,1114.77,0,0,0
2010-01-22,0.0,0.0,0.0,1136.18,0,0,0
2010-01-25,0.0,0.0,0.0,1092.16,0,0,0
2010-01-26,0.0,0.0,0.0,1057.77,0,0,0
2010-01-27,0.0,0.0,0.0,1049.74,0,0,0
2010-01-28,0.0,0.0,0.0,1045.14,0,0,0
2010-01-29,0.0,0.0,0.0,1020.77,0,0,0
2010-02-01,0.0,0.0,0.0,1027.12,0,0,0
2010-02-02,0.0,0.0,0.0,1035.78,0,0,0
2010-02-03,0.0,0.0,0.0,1063.99,0,0,0
2010-02-04,0.0,0.0,0.0,1077.78,0,0,0
2010-02-05,0.0,0.0,0.0,1059.92,0,0,0
2010-02-08,0.0,0.0,0.0,1043.76,0,0,0
2010-02-09,0.0,0.0,0.0,1048.66,0,0,0
2010-02-10,0.0,0.0,0.0,1042.71,0,0,0
2010-02-11,0.0,0.0,0.0,1046.58,0,0,0
2010-02-12,0.0,0.0,0.0,1038.34,0,0,0
2010-02-16,0.0,0.0,0.0,1037.18,0,0,0
2010-02-17,0.0,0.0,0.0,1053.15,0,0,0
2010-02-18,0.0,0.0,0.0,1039.91,0,0,0
2010-02-19,0.0,0.0,0.0,1009.09,0,0,0
2010-02-22,0.0,0.0,0.0,1021.15,0,0,0
2010-02-23,0.0,0.0,0.0,1030.05,0,0,0
2010-02-24,0.0,0.0,0.0,1016.71,0,0,0
2010-02-25,0.0,0.0,0.0,1006.2,0,0,0
2010-02-26,0.0,0.0,0.0,1018.32,0,0,0
2010-03-02,0.0,0.0,0.0,1012.38,0,0,0
2010-03-03,0.0,0.0,0.0,1001.51,0,0,0
2010-03-04,0.0,0.0,0.0,997.6,0,0,0
2010-03-05,0.0,0.0,0.0,1016.75,0,0,0
2010-03-08,0.0,0.0,0.0,1018.55,0,0,0
2010-03-09,0.0,0.0,0.0,1011.0,0,0,0
2010-03-10,0.0,0.0,0.0,1011.92,0,0,0
2010-03-11,0.0,0.0,0.0,1013.47,0,0,0
2010-03-12,0.0,0.0,0.0,1014.05,0,0,0
2010-03-15,0.0,0.0,0.0,998.82,0,0,0
2010-03-16,0.0,0.0,0.0,1012.92,0,0,0
2010-03-17,0.0,0.0,0.0,1014.07,0,0,0
2010-03-18,0.0,0.0,0.0,1007.53,0,0,0
2010-03-19,0.0,0.0,0.0,995.33,0,0,0
2010-03-22,0.0,0.0,0.0,990.68,0,0,0
2010-03-23,0.0,0.0,0.0,991.45,0,0,0
2010-03-24,0.0,0.0,0.0,959.51,0,0,0
2010-03-25,0.0,0.0,0.0,946.95,0,0,0
2010-03-26,0.0,0.0,0.0,965.52,0,0,0
2010-03-29,0.0,0.0,0.0,959.86,0,0,0
2010-03-30,0.0,0.0,0.0,936.45,0,0,0
2010-03-31,0.0,0.0,0.0,916.03,0,0,0
2010-04-01,0.0,0.0,0.0,923.69,0,0,0
2010-04-02,0.0,0.0,0.0,914.04,0,0,0
2010-04-05,0.0,0.0,0.0,891.05,0,0,0
2010-04-06,0.0,0.0,0.0,878.31,0,0,0
2010-04-07,0.0,0.0,0.0,911.78,0,0,0
2010-04-08,0.0,0.0,0.0,913.09,0,0,0
2010-04-09,0.0,0.0,0.0,909.38,0,0,0
2010-04-12,0.0,0.0,0.0,909.07,0,0,0
2010-04-13,0.0,0.0,0.0,907.27,0,0,0
2010-04-14,0.0,0.0,0.0,920.83,0,0,0
2010-04-15,0.0,0.0,0.0,918.56,0,0,0
2010-04-16,0.0,0.0,0.0,915.45,0,0,0
2010-04-19,0.0,0.0,0.0,900.71,0,0,0
2010-04-20,0.0,0.0,0.0,906.39,0,0,0
2010-04-21,0.0,0.0,0.0,907.42,0,0,0
2010-04-22,0.0,0.0,0.0,918.01,0,0,0
2010-04-23,0.0,0.0,0.0,903.64,0,0,0
2010-04-26,0.0,0.0,0.0,920.28,0,0,0
2010-04-27,0.0,0.0,0.0,919.64,0,0,0
2010-04-28,0.0,0.0,0.0,906.96,0,0,0
2010-04-29,0.0,0.0,0.0,905.33,0,0,0
2010-04-30,0.0,0.0,0.0,930.82,0,0,0
2010-05-03,0.0,0.0,0.0,921.15,0,0,0
2010-05-04,0.0,0.0,0.0,897.08,0,0,0
2010-05-06,0.0,0.0,0.0,875.99,0,0,0
2010-05-07,0.0,0.0,0.0,854.76,0,0,0
2010-05-10,0.0,0.0,0.0,867.94,0,0,0
2010-05-11,0.0,0.0,0.0,862.54,0,0,0
2010-05-12,0.0,0.0,0.0,859.84,0,0,0
2010-05-13,0.0,0.0,0.0,878.19,0,0,0
2010-05-14,0.0,0.0,0.0,875.48,0,0,0
2010-05-17,0.0,0.0,0.0,848.32,0,0,0
2010-05-18,0.0,0.0,0.0,837.26,0,0,0
2010-05-19,0.0,0.0,0.0,832.51,0,0,0
2010-05-20,0.0,0.0,0.0,802.66,0,0,0
2010-05-24,0.0,0.0,0.0,788.56,0,0,0
2010-05-25,0.0,0.0,0.0,745.43,0,0,0
2010-05-26,0.0,0.0,0.0,761.99,0,0,0
2010-05-27,0.0,0.0,0.0,790.32,0,0,0
2010-05-28,0.0,0.0,0.0,803.48,0,0,0
2010-05-31,0.0,0.0,0.0,820.41,0,0,0
2010-06-01,0.0,0.0,0.0,827.43,0,0,0
2010-06-03,0.0,0.0,0.0,842.65,0,0,0
2010-06-04,0.0,0.0,0.0,854.56,0,0,0
2010-06-07,0.0,0.0,0.0,838.34,0,0,0
2010-06-08,0.0,0.0,0.0,858.19,0,0,0
2010-06-09,0.0,0.0,0.0,841.57,0,0,0
2010-06-10,0.0,0.0,0.0,840.02,0,0,0
2010-06-11,0.0,0.0,0.0,845.36,0,0,0
2010-06-14,0.0,0.0,0.0,847.26,0,0,0
2010-06-15,0.0,0.0,0.0,845.35,0,0,0
2010-06-16,0.0,0.0,0.0,829.21,0,0,0
2010-06-17,0.0,0.0,0.0,820.4,0,0,0
2010-06-18,0.0,0.0,0.0,817.34,0,0,0
2010-06-21,0.0,0.0,0.0,812.52,0,0,0
2010-06-22,0.0,0.0,0.0,808.36,0,0,0
2010-06-23,0.0,0.0,0.0,805.44,0,0,0
2010-06-24,0.0,0.0,0.0,804.84,0,0,0
2010-06-25,0.0,0.0,0.0,798.24,0,0,0
2010-06-28,0.0,0.0,0.0,798.69,0,0,0
2010-06-29,0.0,0.0,0.0,794.59,0,0,0
2010-06-30,0.0,0.0,0.0,799.05,0,0,0
2010-07-01,0.0,0.0,0.0,794.66,0,0,0
2010-07-02,0.0,0.0,0.0,790.44,0,0,0
2010-07-05,0.0,0.0,0.0,788.36,0,0,0
2010-07-06,0.0,0.0,0.0,790.11,0,0,0
2010-07-07,0.0,0.0,0.0,790.85,0,0,0
2010-07-08,0.0,0.0,0.0,786.87,0,0,0
2010-07-09,0.0,0.0,0.0,779.82,0,0,0
2010-07-12,0.0,0.0,0.0,782.02,0,0,0
2010-07-13,0.0,0.0,0.0,784.92,0,0,0
2010-07-14,0.0,0.0,0.0,788.07,0,0,0
2010-07-15,0.0,0.0,0.0,791.17,0,0,0
2010-07-16,0.0,0.0,0.0,782.48,0,0,0
2010-07-19,0.0,0.0,0.0,778.57,0,0,0
2010-07-20,0.0,0.0,0.0,773.89,0,0,0
2010-07-21,0.0,0.0,0.0,780.03,0,0,0
2010-07-22,0.0,0.0,0.0,780.81,0,0,0
2010-07-23,0.0,0.0,0.0,785.5,0,0,0
2010-07-26,0.0,0.0,0.0,785.46,0,0,0
2010-07-27,0.0,0.0,0.0,792.62,0,0,0
2010-07-28,0.0,0.0,0.0,775.57,0,0,0
2010-07-29,0.0,0.0,0.0,767.06,0,0,0
2010-07-30,0.0,0.0,0.0,767.28,0,0,0
2010-08-02,0.0,0.0,0.0,765.61,0,0,0
2010-08-03,0.0,0.0,0.0,771.47,0,0,0
2010-08-04,0.0,0.0,0.0,759.69,0,0,0
2010-08-05,0.0,0.0,0.0,757.96,0,0,0
2010-08-06,0.0,0.0,0.0,773.31,0,0,0
2010-08-09,0.0,0.0,0.0,777.3,0,0,0
2010-08-10,0.0,0.0,0.0,780.24,0,0,0
2010-08-11,0.0,0.0,0.0,765.02,0,0,0
2010-08-12,0.0,0.0,0.0,790.84,0,0,0
2010-08-13,0.0,0.0,0.0,809.11,0,0,0
2010-08-16,0.0,0.0,0.0,817.74,0,0,0
2010-08-17,0.0,0.0,0.0,809.86,0,0,0
2010-08-18,0.0,0.0,0.0,828.14,0,0,0
2010-08-19,0.0,0.0,0.0,828.24,0,0,0
2010-08-20,0.0,0.0,0.0,821.54,0,0,0
2010-08-23,0.0,0.0,0.0,818.86,0,0,0
2010-08-24,0.0,0.0,0.0,811.37,0,0,0
2010-08-25,0.0,0.0,0.0,805.74,0,0,0
2010-08-26,0.0,0.0,0.0,823.72,0,0,0
2010-08-27,0.0,0.0,0.0,824.74,0,0,0
2010-08-30,0.0,0.0,0.0,835.28,0,0,0
2010-08-31,0.0,0.0,0.0,833.15,0,0,0
2010-09-01,0.0,0.0,0.0,824.03,0,0,0
2010-09-02,0.0,0.0,0.0,829.52,0,0,0
2010-09-03,0.0,0.0,0.0,848.6,0,0,0
2010-09-06,0.0,0.0,0.0,870.41,0,0,0
2010-09-07,0.0,0.0,0.0,860.2,0,0,0
2010-09-08,0.0,0.0,0.0,863.17,0,0,0
2010-09-09,0.0,0.0,0.0,862.12,0,0,0
2010-09-10,0.0,0.0,0.0,856.6,0,0,0
2010-09-13,0.0,0.0,0.0,840.17,0,0,0
2010-09-14,0.0,0.0,0.0,838.36,0,0,0
2010-09-15,0.0,0.0,0.0,841.08,0,0,0
2010-09-16,0.0,0.0,0.0,832.17,0,0,0
2010-09-17,0.0,0.0,0.0,832.95,0,0,0
2010-09-20,0.0,0.0,0.0,834.26,0,0,0
2010-09-24,0.0,0.0,0.0,828.5,0,0,0
2010-09-27,0.0,0.0,0.0,824.55,0,0,0
2010-09-28,0.0,0.0,0.0,827.27,0,0,0
2010-09-29,0.0,0.0,0.0,830.6,0,0,0
2010-09-30,0.0,0.0,0.0,830.06,0,0,0
2010-10-01,0.0,0.0,0.0,835.31,0,0,0
2010-10-04,0.0,0.0,0.0,837.01,0,0,0
2010-10-05,0.0,0.0,0.0,827.53,0,0,0
2010-10-06,0.0,0.0,0.0,847.88,0,0,0
2010-10-07,0.0,0.0,0.0,856.79,0,0,0
2010-10-08,0.0,0.0,0.0,864.91,0,0,0
2010-10-11,0.0,0.0,0.0,856.62,0,0,0
2010-10-12,0.0,0.0,0.0,850.44,0,0,0
2010-10-13,0.0,0.0,0.0,850.06,0,0,0
2010-10-14,0.0,0.0,0.0,853.3,0,0,0
2010-10-15,0.0,0.0,0.0,885.48,0,0,0
2010-10-18,0.0,0.0,0.0,900.81,0,0,0
2010-10-19,0.0,0.0,0.0,907.61,0,0,0
2010-10-20,0.0,0.0,0.0,936.77,0,0,0
2010-10-21,0.0,0.0,0.0,945.69,0,0,0
2010-10-22,0.0,0.0,0.0,933.68,0,0,0
2010-10-25,0.0,0.0,0.0,962.57,0,0,0
2010-10-26,0.0,0.0,0.0,983.08,0,0,0
2010-10-27,0.0,0.0,0.0,979.1,0,0,0
2010-10-28,0.0,0.0,0.0,958.18,0,0,0
2010-10-29,0.0,0.0,0.0,932.5,0,0,0
2010-11-01,0.0,0.0,0.0,929.03,0,0,0
2010-11-02,0.0,0.0,0.0,930.97,0,0,0
2010-11-03,0.0,0.0,0.0,941.47,0,0,0
2010-11-04,0.0,0.0,0.0,967.18,0,0,0
2010-11-05,0.0,0.0,0.0,946.65,0,0,0
2010-11-08,0.0,0.0,0.0,948.0,0,0,0
2010-11-09,0.0,0.0,0.0,955.06,0,0,0
2010-11-10,0.0,0.0,0.0,942.56,0,0,0
2010-11-11,0.0,0.0,0.0,946.31,0,0,0
2010-11-12,0.0,0.0,0.0,906.83,0,0,0
2010-11-15,0.0,0.0,0.0,895.5,0,0,0
2010-11-16,0.0,0.0,0.0,896.46,0,0,0
2010-11-17,0.0,0.0,0.0,921.56,0,0,0
2010-11-18,0.0,0.0,0.0,965.03,0,0,0
2010-11-19,0.0,0.0,0.0,962.99,0,0,0
2010-11-22,0.0,0.0,0.0,962.35,0,0,0
2010-11-23,0.0,0.0,0.0,937.4,0,0,0
2010-11-24,0.0,0.0,0.0,933.64,0,0,0
2010-11-25,0.0,0.0,0.0,938.2,0,0,0
2010-11-26,0.0,0.0,0.0,926.76,0,0,0
2010-11-29,0.0,0.0,0.0,922.11,0,0,0
2010-11-30,0.0,0.0,0.0,920.52,0,0,0
2010-12-01,0.0,0.0,0.0,918.08,0,0,0
2010-12-02,0.0,0.0,0.0,914.75,0,0,0
2010-12-03,0.0,0.0,0.0,903.07,0,0,0
2010-12-06,0.0,0.0,0.0,898.18,0,0,0
2010-12-07,0.0,0.0,0.0,892.78,0,0,0
2010-12-08,0.0,0.0,0.0,933.81,0,0,0
2010-12-09,0.0,0.0,0.0,962.14,0,0,0
2010-12-10,0.0,0.0,0.0,954.2,0,0,0
2010-12-13,0.0,0.0,0.0,975.41,0,0,0
2010-12-14,0.0,0.0,0.0,985.98,0,0,0
2010-12-15,0.0,0.0,0.0,942.64,0,0,0
2010-12-16,0.0,0.0,0.0,946.25,0,0,0
2010-12-17,0.0,0.0,0.0,929.46,0,0,0
2010-12-20,0.0,0.0,0.0,886.87,0,0,0
2010-12-21,0.0,0.0,0.0,900.1,0,0,0
2010-12-22,0.0,0.0,0.0,881.51,0,0,0
2010-12-23,0.0,0.0,0.0,864.55,0,0,0
2010-12-24,0.0,0.0,0.0,893.38,0,0,0
2010-12-27,0.0,0.0,0.0,896.08,0,0,0
2010-12-28,0.0,0.0,0.0,874.99,0,0,0
2010-12-29,0.0,0.0,0.0,892.93,0,0,0
2010-12-30,0.0,0.0,0.0,904.9,0,0,0
2011-01-03,0.0,0.0,0.0,945.17,0,0,0
2011-01-04,0.0,0.0,0.0,933.49,0,0,0
2011-01-05,0.0,0.0,0.0,936.69,0,0,0
2011-01-06,0.0,0.0,0.0,935.03,0,0,0
2011-01-07,0.0,0.0,0.0,962.03,0,0,0
2011-01-10,0.0,0.0,0.0,974.88,0,0,0
2011-01-11,0.0,0.0,0.0,987.1,0,0,0
2011-01-12,0.0,0.0,0.0,996.18,0,0,0
2011-01-13,0.0,0.0,0.0,1008.39,0,0,0
2011-01-14,0.0,0.0,0.0,1020.82,0,0,0
2011-01-17,0.0,0.0,0.0,1010.51,0,0,0
2011-01-18,0.0,0.0,0.0,982.7,0,0,0
2011-01-19,0.0,0.0,0.0,989.42,0,0,0
2011-01-20,0.0,0.0,0.0,1006.85,0,0,0
2011-01-21,0.0,0.0,0.0,999.59,0,0,0
2011-01-24,0.0,0.0,0.0,1002.94,0,0,0
2011-01-25,0.0,0.0,0.0,985.16,0,0,0
2011-01-26,0.0,0.0,0.0,988.85,0,0,0
2011-01-27,0.0,0.0,0.0,1012.89,0,0,0
2011-01-28,0.0,0.0,0.0,1033.79,0,0,0
2011-01-31,0.0,0.0,0.0,1031.22,0,0,0
2011-02-01,0.0,0.0,0.0,1012.95,0,0,0
2011-02-07,0.0,0.0,0.0,1031.66,0,0,0
2011-02-08,0.0,0.0,0.0,1048.49,0,0,0
2011-02-09,0.0,0.0,0.0,1043.61,0,0,0
2011-02-10,0.0,0.0,0.0,1016.57,0,0,0
2011-02-11,0.0,0.0,0.0,1003.15,0,0,0
2011-02-14,0.0,0.0,0.0,989.3,0,0,0
2011-02-15,0.0,0.0,0.0,975.68,0,0,0
2011-02-16,0.0,0.0,0.0,951.29,0,0,0
2011-02-17,0.0,0.0,0.0,914.74,0,0,0
2011-02-18,0.0,0.0,0.0,934.28,0,0,0
2011-02-21,0.0,0.0,0.0,964.43,0,0,0
2011-02-22,0.0,0.0,0.0,986.4,0,0,0
2011-02-23,0.0,0.0,0.0,970.51,0,0,0
2011-02-24,0.0,0.0,0.0,969.93,0,0,0
