날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
1980-01-04,0.0,0.0,0.0,100.0,14900,80500000,0
1980-01-05,0.0,0.0,0.0,100.12,20800,98600000,0
1980-01-07,0.0,0.0,0.0,101.15,77800,373500000,0
1980-01-08,0.0,0.0,0.0,101.74,154800,877600000,0
1980-01-09,0.0,0.0,0.0,101.78,137300,855100000,0
1980-01-10,0.0,0.0,0.0,102.48,292400,1762100000,0
1980-01-11,0.0,0.0,0.0,102.73,391000,2770200000,0
1980-01-12,0.0,0.0,0.0,103.16,161500,1100900000,0
1980-01-14,0.0,0.0,0.0,103.29,261200,1789800000,0
1980-01-15,0.0,0.0,0.0,102.98,118400,758100000,0
1980-01-16,0.0,0.0,0.0,103.06,120600,778300000,0
1980-01-17,0.0,0.0,0.0,102.81,97000,590900000,0
1980-01-18,0.0,0.0,0.0,102.76,109200,611100000,0
1980-01-19,0.0,0.0,0.0,102.67,57200,339300000,0
1980-01-21,0.0,0.0,0.0,102.93,86800,467300000,0
1980-01-22,0.0,0.0,0.0,103.31,62400,355700000,0
1980-01-23,0.0,0.0,0.0,103.3,62200,322500000,0
1980-01-24,0.0,0.0,0.0,103.27,59700,327600000,0
1980-01-25,0.0,0.0,0.0,103.21,84600,485400000,0
1980-01-26,0.0,0.0,0.0,103.31,101600,636400000,0
1980-01-28,0.0,0.0,0.0,103.57,72900,432000000,0
1980-01-29,0.0,0.0,0.0,103.62,127600,796900000,0
1980-01-30,0.0,0.0,0.0,103.94,248600,1535600000,0
1980-01-31,0.0,0.0,0.0,104.12,169200,1010800000,0
1980-02-01,0.0,0.0,0.0,104.28,110400,704800000,0
1980-02-02,0.0,0.0,0.0,104.47,48700,306200000,0
1980-02-04,0.0,0.0,0.0,104.5,100000,640900000,0
1980-02-05,0.0,0.0,0.0,104.62,76200,502600000,0
1980-02-06,0.0,0.0,0.0,104.75,81200,519000000,0
1980-02-07,0.0,0.0,0.0,104.88,172300,1085000000,0
1980-02-08,0.0,0.0,0.0,105.68,97900,610100000,0
1980-02-09,0.0,0.0,0.0,106.34,51100,298800000,0
1980-02-11,0.0,0.0,0.0,106.84,66700,408600000,0
1980-02-12,0.0,0.0,0.0,106.55,74200,459400000,0
1980-02-13,0.0,0.0,0.0,106.44,85300,516900000,0
1980-02-14,0.0,0.0,0.0,106.06,73300,443800000,0
1980-02-15,0.0,0.0,0.0,105.79,68500,409400000,0
1980-02-16,0.0,0.0,0.0,106.21,76000,477400000,0
1980-02-18,0.0,0.0,0.0,106.6,66500,409100000,0
1980-02-19,0.0,0.0,0.0,107.07,81700,487500000,0
1980-02-20,0.0,0.0,0.0,107.05,49600,304400000,0
1980-02-21,0.0,0.0,0.0,106.65,43300,277800000,0
1980-02-22,0.0,0.0,0.0,106.41,55500,352400000,0
1980-02-23,0.0,0.0,0.0,106.45,35800,214900000,0
1980-02-25,0.0,0.0,0.0,106.36,60600,349800000,0
1980-02-26,0.0,0.0,0.0,106.01,74800,425800000,0
1980-02-27,0.0,0.0,0.0,106.26,58200,343800000,0
1980-02-28,0.0,0.0,0.0,107.02,53000,275300000,0
1980-02-29,0.0,0.0,0.0,107.65,52700,274000000,0
1980-03-03,0.0,0.0,0.0,108.4,36200,213300000,0
1980-03-04,0.0,0.0,0.0,109.87,35000,200400000,0
1980-03-05,0.0,0.0,0.0,109.58,50800,300200000,0
1980-03-06,0.0,0.0,0.0,109.06,54300,305600000,0
1980-03-07,0.0,0.0,0.0,109.35,51900,313400000,0
1980-03-08,0.0,0.0,0.0,109.41,27500,149500000,0
1980-03-11,0.0,0.0,0.0,109.33,56200,305100000,0
1980-03-12,0.0,0.0,0.0,108.93,40800,227200000,0
1980-03-13,0.0,0.0,0.0,108.66,44500,239800000,0
1980-03-14,0.0,0.0,0.0,108.47,45900,269500000,0
1980-03-15,0.0,0.0,0.0,108.76,25900,146700000,0
1980-03-17,0.0,0.0,0.0,108.67,34800,197400000,0
1980-03-18,0.0,0.0,0.0,108.66,46800,255400000,0
1980-03-19,0.0,0.0,0.0,108.58,55200,321800000,0
1980-03-20,0.0,0.0,0.0,108.67,57000,330700000,0
1980-03-21,0.0,0.0,0.0,108.79,56900,345100000,0
1980-03-22,0.0,0.0,0.0,108.93,21300,132500000,0
1980-03-24,0.0,0.0,0.0,109.31,98800,614600000,0
1980-03-25,0.0,0.0,0.0,109.51,85400,448600000,0
1980-03-26,0.0,0.0,0.0,109.57,84300,490400000,0
1980-03-27,0.0,0.0,0.0,109.47,51100,314200000,0
1980-03-28,0.0,0.0,0.0,109.38,97100,575200000,0
1980-03-29,0.0,0.0,0.0,109.5,58600,296200000,0
1980-03-31,0.0,0.0,0.0,109.65,74900,508600000,0
1980-04-01,0.0,0.0,0.0,109.58,45800,283700000,0
1980-04-02,0.0,0.0,0.0,109.5,82200,492300000,0
1980-04-03,0.0,0.0,0.0,109.63,91000,564600000,0
1980-04-04,0.0,0.0,0.0,109.69,128800,802600000,0
1980-04-07,0.0,0.0,0.0,109.89,148200,944900000,0
1980-04-08,0.0,0.0,0.0,109.93,126700,853100000,0
1980-04-09,0.0,0.0,0.0,109.84,96000,554200000,0
1980-04-10,0.0,0.0,0.0,109.79,186400,1107100000,0
1980-04-11,0.0,0.0,0.0,109.85,186800,1082400000,0
1980-04-12,0.0,0.0,0.0,109.91,99400,577400000,0
1980-04-14,0.0,0.0,0.0,110.01,138700,788800000,0
1980-04-15,0.0,0.0,0.0,107.19,68400,383500000,0
1980-04-16,0.0,0.0,0.0,107.61,114600,630800000,0
1980-04-17,0.0,0.0,0.0,107.66,107100,629200000,0
1980-04-18,0.0,0.0,0.0,107.63,141800,790800000,0
1980-04-19,0.0,0.0,0.0,107.63,80600,451500000,0
1980-04-21,0.0,0.0,0.0,107.83,239900,1479700000,0
1980-04-22,0.0,0.0,0.0,107.9,92200,546000000,0
1980-04-23,0.0,0.0,0.0,107.65,100900,550700000,0
1980-04-24,0.0,0.0,0.0,107.75,187900,1077100000,0
1980-04-25,0.0,0.0,0.0,108.02,198200,1249700000,0
1980-04-26,0.0,0.0,0.0,107.94,90900,509400000,0
1980-04-28,0.0,0.0,0.0,108.02,169700,884200000,0
1980-04-29,0.0,0.0,0.0,108.72,261900,1444000000,0
1980-04-30,0.0,0.0,0.0,108.87,435900,2457500000,0
1980-05-01,0.0,0.0,0.0,108.95,333900,1921600000,0
1980-05-02,0.0,0.0,0.0,109.33,462100,2538600000,0
1980-05-03,0.0,0.0,0.0,109.81,198000,1051900000,0
1980-05-06,0.0,0.0,0.0,110.69,350600,1987300000,0
1980-05-07,0.0,0.0,0.0,112.14,553000,3459300000,0
1980-05-08,0.0,0.0,0.0,113.1,535800,3171100000,0
1980-05-09,0.0,0.0,0.0,112.84,316100,1807500000,0
1980-05-10,0.0,0.0,0.0,112.61,153000,840400000,0
1980-05-12,0.0,0.0,0.0,111.65,191300,1092700000,0
1980-05-13,0.0,0.0,0.0,111.43,218300,1140500000,0
1980-05-14,0.0,0.0,0.0,110.63,182700,919700000,0
1980-05-15,0.0,0.0,0.0,109.62,138300,694300000,0
1980-05-16,0.0,0.0,0.0,109.7,197100,1042600000,0
1980-05-17,0.0,0.0,0.0,109.88,111500,583900000,0
1980-05-19,0.0,0.0,0.0,109.35,166600,903700000,0
1980-05-20,0.0,0.0,0.0,108.83,188900,968000000,0
1980-05-22,0.0,0.0,0.0,109.36,103500,519600000,0
1980-05-23,0.0,0.0,0.0,109.44,112500,579300000,0
1980-05-24,0.0,0.0,0.0,109.72,87700,461100000,0
1980-05-26,0.0,0.0,0.0,109.78,45900,247100000,0
1980-05-27,0.0,0.0,0.0,109.88,69400,363500000,0
1980-05-28,0.0,0.0,0.0,110.06,61700,341400000,0
1980-05-29,0.0,0.0,0.0,109.74,121400,650200000,0
1980-05-30,0.0,0.0,0.0,109.54,129100,742700000,0
1980-05-31,0.0,0.0,0.0,109.42,49400,315100000,0
1980-06-02,0.0,0.0,0.0,109.19,182900,1169000000,0
1980-06-03,0.0,0.0,0.0,109.14,186800,1149100000,0
1980-06-04,0.0,0.0,0.0,108.93,87300,532100000,0
