,date,close,FG_score
416,1986-06-02,354,0.6076411986625343
417,1986-06-03,348,0.5685713263811184
418,1986-06-04,348,0.5670072792612197
419,1986-06-05,348,0.5634137026468294
420,1986-06-07,351,0.5776294724700897
421,1986-06-09,353,0.5853783557188744
422,1986-06-10,367,0.6490774541391167
423,1986-06-11,378,0.7145111899809382
424,1986-06-12,373,0.6679186844856417
425,1986-06-13,369,0.626061748369047
426,1986-06-14,366,0.6039079699648804
427,1986-06-16,368,0.6098480780963232
428,1986-06-17,374,0.6325497508878861
429,1986-06-18,367,0.590787020659093
430,1986-06-19,363,0.5660194168953103
431,1986-06-20,360,0.5512879441152202
432,1986-06-21,365,0.5727025097458942
433,1986-06-23,361,0.5505747907622599
434,1986-06-24,360,0.5434671440759649
435,1986-06-25,360,0.5450075866819666
436,1986-06-26,356,0.5264709260473441
437,1986-06-27,347,0.4926331283116287
438,1986-06-28,343,0.48639902922227524
439,1986-06-30,348,0.5033918007249937
440,1986-07-01,363,0.5528649630972702
441,1986-07-02,379,0.6610834669421207
442,1986-07-03,394,0.7147251079808083
443,1986-07-04,390,0.6726299390294723
444,1986-07-05,398,0.7086901980975636
445,1986-07-07,390,0.6558713090602871
446,1986-07-08,379,0.5739525986744519
447,1986-07-09,383,0.6029899422731633
448,1986-07-10,376,0.5578854252762466
449,1986-07-11,376,0.5478310864187936
450,1986-07-12,373,0.5386025318607964
451,1986-07-14,367,0.5141698829793675
452,1986-07-15,366,0.5065513815013825
453,1986-07-16,367,0.5168369898924844
454,1986-07-18,369,0.5264000150344056
455,1986-07-19,370,0.5280930035953054
456,1986-07-21,376,0.5547332275972432
457,1986-07-22,378,0.5499512660175394
458,1986-07-23,393,0.6287370343876121
459,1986-07-24,408,0.7229105910905029
460,1986-07-25,408,0.6749257570170473
461,1986-07-26,412,0.6644597854166734
462,1986-07-28,422,0.7235706503240236
463,1986-07-29,427,0.6924275560453835
464,1986-07-30,433,0.7192637070135934
465,1986-07-31,424,0.679662233583616
466,1986-08-01,413,0.6048044565748759
467,1986-08-02,413,0.6087430334065562
468,1986-08-04,413,0.5976029905866043
469,1986-08-05,404,0.5567244056860693
470,1986-08-06,390,0.4956629723123842
471,1986-08-07,389,0.50193901968021
472,1986-08-08,396,0.5277241845419718
473,1986-08-09,390,0.5121394978079662
474,1986-08-11,391,0.5156503291371672
475,1986-08-12,392,0.5188174062944886
476,1986-08-13,398,0.5423619266382763
477,1986-08-14,407,0.5785337747211364
478,1986-08-16,422,0.6238550437286897
479,1986-08-18,421,0.6099089929494081
480,1986-08-19,436,0.6838562603636698
481,1986-08-20,433,0.6256343252043057
482,1986-08-21,421,0.5882458109014356
483,1986-08-22,422,0.5946128016153859
484,1986-08-23,412,0.5453774317674843
485,1986-08-25,409,0.5303973285571324
486,1986-08-26,403,0.5116902191958713
487,1986-08-27,412,0.5455774774967741
488,1986-08-28,407,0.5198059071072713
489,1986-08-29,410,0.5342402216617298
490,1986-08-30,413,0.5455595100738897
491,1986-09-01,416,0.5558506667357568
492,1986-09-02,418,0.5584750808668372
493,1986-09-03,416,0.5510514690150983
494,1986-09-04,413,0.537367654020626
495,1986-09-05,418,0.5526190350174957
496,1986-09-06,422,0.5492536964850512
497,1986-09-08,431,0.5679702625491944
498,1986-09-09,439,0.6185941965672461
499,1986-09-10,443,0.6364917378045323
500,1986-09-11,450,0.6670046540002339
501,1986-09-12,441,0.6041405460029161
502,1986-09-13,438,0.579675991634478
503,1986-09-15,437,0.5677187648587848
504,1986-09-16,439,0.5608063433229621
505,1986-09-17,439,0.5787551234477646
506,1986-09-20,442,0.5523301218171857
507,1986-09-22,436,0.5362601954892245
508,1986-09-23,430,0.5284250079880325
509,1986-09-24,427,0.5219041744932803
510,1986-09-25,426,0.5079636651580429
511,1986-09-26,427,0.5170574418484712
512,1986-09-27,424,0.5059686726768379
513,1986-09-29,413,0.4595398421821455
514,1986-09-30,418,0.49498800854412633
515,1986-10-02,414,0.48334388026098457
516,1986-10-04,413,0.4731934021296101
517,1986-10-06,412,0.49895623240869036
518,1986-10-07,416,0.5007177969311903
519,1986-10-08,412,0.49567484479741697
520,1986-10-10,410,0.490985197335253
521,1986-10-11,407,0.48948868584743077
522,1986-10-13,407,0.49335517599647366
523,1986-10-14,406,0.4730517713297214
524,1986-10-15,396,0.46671580932876067
525,1986-10-16,383,0.4042981666140321
526,1986-10-17,380,0.4105259617356701
527,1986-10-18,384,0.43850575245807016
528,1986-10-20,390,0.47910360646810113
529,1986-10-21,390,0.45589897046735717
530,1986-10-22,389,0.43667294528889733
531,1986-10-23,383,0.4229369557660808
532,1986-10-24,367,0.38646377128507853
533,1986-10-25,375,0.4268689655870638
534,1986-10-27,375,0.4419175362411797
535,1986-10-28,387,0.46912181185255636
536,1986-10-29,402,0.5286990845914915
537,1986-10-30,395,0.4965497517057923
538,1986-10-31,398,0.5049571581652527
539,1986-11-01,401,0.5194195239992337
540,1986-11-03,401,0.5122680340939068
541,1986-11-04,395,0.4875939574294896
542,1986-11-05,398,0.504281404366053
543,1986-11-06,395,0.4868160647328381
544,1986-11-07,395,0.4882721974084366
545,1986-11-08,397,0.49446047323113956
546,1986-11-10,396,0.4920336796964892
547,1986-11-11,393,0.4803347947402127
548,1986-11-12,398,0.4986451102806381
549,1986-11-13,402,0.5096605971939712
550,1986-11-14,401,0.5041408059267385
551,1986-11-15,402,0.5061711642976039
552,1986-11-17,409,0.5268577810871093
553,1986-11-18,410,0.5113858497901843
554,1986-11-19,418,0.5288573020727807
555,1986-11-20,418,0.559212788755271
556,1986-11-21,421,0.5638719037241186
557,1986-11-22,428,0.5342679155325393
558,1986-11-24,425,0.5657931600463418
559,1986-11-25,424,0.5473593482715717
560,1986-11-26,429,0.5996980600983821
561,1986-11-27,427,0.5774413722757588
562,1986-11-28,430,0.5495501973959331
563,1986-11-29,434,0.5273321398317046
564,1986-12-01,438,0.5721820605333277
565,1986-12-02,439,0.5730094388047535
566,1986-12-03,428,0.5093788854524048
567,1986-12-04,428,0.514419799384334
568,1986-12-05,426,0.5200355876769844
569,1986-12-06,424,0.5
570,1986-12-08,424,0.5199960257782308
571,1986-12-09,419,0.5054832052610246
572,1986-12-10,422,0.5107562567857811
573,1986-12-11,419,0.505494875472315
574,1986-12-12,413,0.4998268657435995
575,1986-12-13,414,0.5
576,1986-12-15,419,0.5033302547503739
577,1986-12-16,427,0.5194261995562907
578,1986-12-17,428,0.5210589328502184
579,1986-12-18,431,0.5369191394645507
580,1986-12-19,423,0.5096795804842991
581,1986-12-20,423,0.5
582,1986-12-22,422,0.5091696827098026
583,1986-12-23,421,0.5070042081620058
584,1986-12-24,424,0.5123518621204908
585,1986-12-26,428,0.5203968028742159
586,1987-01-05,419,0.5
587,1987-01-06,418,0.5
588,1987-01-07,434,0.5188952742016166
589,1987-01-08,434,0.5413696287748156
590,1987-01-09,441,0.55252631628897
591,1987-01-10,441,0.566658847760672
592,1987-01-12,457,0.6188045901920454
593,1987-01-13,472,0.6596211814416323
594,1987-01-14,492,0.7431222731922585
595,1987-01-15,505,0.8215089090391403
596,1987-01-16,509,0.795279749556195
597,1987-01-17,508,0.7447483834721584
598,1987-01-19,488,0.6378499830900299
599,1987-01-20,508,0.7278254780509579
600,1987-01-21,488,0.6276634876659029
601,1987-01-22,474,0.5592305177213145
602,1987-01-23,459,0.4872293192687626
603,1987-01-24,459,0.5038532723046424
604,1987-01-26,459,0.5094823564397082
605,1987-01-27,467,0.5401015996538125
606,1987-01-28,476,0.5772865648326426
607,1987-01-30,490,0.6309002997003043
608,1987-01-31,494,0.6381906654549544
609,1987-02-02,493,0.6234335529739672
610,1987-02-03,482,0.5712626887479542
611,1987-02-04,497,0.6240695990055988
612,1987-02-05,506,0.6660087812217865
613,1987-02-06,505,0.6342474191235187
614,1987-02-07,505,0.6361207270385811
615,1987-02-09,505,0.6204611692795291
616,1987-02-10,497,0.5796236672004066
617,1987-02-11,509,0.6332843126177264
618,1987-02-12,490,0.5442083611813991
619,1987-02-13,497,0.5705180311255179
620,1987-02-14,494,0.5570566076979958
621,1987-02-16,488,0.5328590888940149
622,1987-02-17,490,0.5411178318672418
623,1987-02-18,497,0.5639922616175437
624,1987-02-19,505,0.5986917898102907
625,1987-02-20,505,0.5803354878214965
626,1987-02-21,505,0.5663307792614053
627,1987-02-23,505,0.5602864875185857
628,1987-02-24,509,0.5796447860991415
629,1987-02-25,511,0.591761070106525
630,1987-02-26,508,0.5657280329642875
631,1987-02-27,509,0.5652360528420811
632,1987-02-28,513,0.5870808211486227
633,1987-03-02,514,0.5681202058970886
634,1987-03-03,514,0.5780326417529057
635,1987-03-04,517,0.5435613342416633
636,1987-03-05,520,0.5819939366115435
637,1987-03-06,536,0.5933076118953949
638,1987-03-07,528,0.5927020489653602
639,1987-03-09,523,0.5776222933191325
640,1987-03-11,525,0.5606678364545495
641,1987-03-12,523,0.5619747712607362
642,1987-03-13,522,0.5564143324257275
643,1987-03-14,524,0.5596071760924975
644,1987-03-16,536,0.5579605198163292
645,1987-03-17,536,0.5610851070155369
646,1987-03-18,529,0.5215490608396299
647,1987-03-19,531,0.5598507864483716
648,1987-03-20,532,0.5528884494401052
649,1987-03-21,532,0.5447969633962609
650,1987-03-23,543,0.5490668227144846
651,1987-03-24,554,0.5908289841308567
652,1987-03-25,554,0.6331056516983811
653,1987-03-26,574,0.615279470947409
654,1987-03-27,566,0.6273012108497231
655,1987-03-28,555,0.6013614769959216
656,1987-03-30,575,0.6095552309114148
657,1987-03-31,594,0.6533773260425013
658,1987-04-01,612,0.7406548235321183
659,1987-04-02,614,0.7252973119176147
660,1987-04-03,591,0.6141184183342204
661,1987-04-04,591,0.6301296467816437
662,1987-04-06,591,0.6223912171699214
663,1987-04-07,586,0.6086760088683031
664,1987-04-08,571,0.5558672110583315
665,1987-04-09,574,0.561064004001608
666,1987-04-10,566,0.5377055093599209
667,1987-04-11,558,0.5184371322292883
668,1987-04-13,572,0.5538219083510476
669,1987-04-14,559,0.5181806224589146
670,1987-04-15,551,0.500716305883324
671,1987-04-16,546,0.49639124606528534
672,1987-04-17,546,0.49196400427015197
673,1987-04-18,536,0.4794229808409235
674,1987-04-20,523,0.4457699339192132
675,1987-04-21,526,0.46753864432555875
676,1987-04-22,525,0.4663468663121165
677,1987-04-23,536,0.4969279889108242
678,1987-04-24,520,0.4652902012847494
679,1987-04-25,520,0.4740613031551126
680,1987-04-27,528,0.4832469614376938
681,1987-04-28,523,0.4838666785993919
682,1987-04-29,520,0.46323563665916845
683,1987-04-30,522,0.48522278235047295
684,1987-05-01,531,0.4965279442732953
685,1987-05-02,531,0.49787169002712106
686,1987-05-04,536,0.5061419605724757
687,1987-05-06,536,0.508308416982526
688,1987-05-07,536,0.5018296612928672
689,1987-05-08,536,0.5044416330795313
690,1987-05-09,540,0.5051492343052012
691,1987-05-11,543,0.5147117457401904
692,1987-05-12,542,0.5141822483217947
693,1987-05-13,539,0.5042820175074197
694,1987-05-14,536,0.5007568416351172
695,1987-05-15,529,0.5
696,1987-05-16,520,0.48147398597459395
697,1987-05-18,528,0.4914281700415441
698,1987-05-19,531,0.4969878129250513
699,1987-05-20,539,0.5104824165991656
700,1987-05-21,540,0.5142656918844067
701,1987-05-22,540,0.5066611646155648
702,1987-05-23,540,0.5078491932265505
703,1987-05-25,540,0.5083927250765389
704,1987-05-26,537,0.5014492030472729
705,1987-05-27,525,0.49703773398195483
706,1987-05-28,505,0.46594504732708103
707,1987-05-29,517,0.4617998661904096
708,1987-05-30,516,0.47913936280727276
709,1987-06-01,523,0.4824698145912315
710,1987-06-02,520,0.49060319639733535
711,1987-06-03,513,0.5
712,1987-06-04,506,0.4584616588542773
713,1987-06-05,505,0.44741125060008835
714,1987-06-08,505,0.44480195431588115
715,1987-06-09,502,0.44381243172031937
716,1987-06-10,505,0.48010400927699726
717,1987-06-11,502,0.48028408251563676
718,1987-06-12,497,0.44867313691066535
719,1987-06-13,490,0.5
720,1987-06-15,487,0.45966151047728576
721,1987-06-16,476,0.421707169352791
722,1987-06-17,471,0.41003342785575936
723,1987-06-18,479,0.4172111987142936
724,1987-06-19,490,0.4536058917202961
725,1987-06-20,490,0.45839790988963486
726,1987-06-22,482,0.44132613020756967
727,1987-06-23,482,0.4448047644523851
728,1987-06-24,479,0.43415029101443703
729,1987-06-25,464,0.4034456152141381
730,1987-06-26,456,0.3659947429612232
731,1987-06-27,459,0.37923847004987177
732,1987-06-29,479,0.46782292108837764
733,1987-06-30,499,0.5183225880593157
734,1987-07-01,511,0.6119835385015514
735,1987-07-02,505,0.5170345309119834
736,1987-07-03,503,0.5258891298478008
737,1987-07-04,506,0.5456877165546443
738,1987-07-06,513,0.5645652585883676
739,1987-07-07,505,0.5077381655756688
740,1987-07-08,505,0.5138511756392228
741,1987-07-09,505,0.5160613968069467
742,1987-07-10,513,0.5503740586196285
743,1987-07-11,532,0.5861283669845064
744,1987-07-13,542,0.6423427876572505
745,1987-07-14,558,0.7216715113493405
746,1987-07-15,551,0.634306058635241
747,1987-07-16,551,0.6130576762520605
748,1987-07-18,543,0.5784015984907028
749,1987-07-20,551,0.6123209921150644
750,1987-07-21,551,0.6024384284882227
751,1987-07-22,543,0.5580258594104751
752,1987-07-23,542,0.5482146511655424
753,1987-07-24,536,0.5262877339212799
754,1987-07-25,522,0.5003616283232414
755,1987-07-27,525,0.5015700428759233
756,1987-07-28,523,0.4985496383185092
757,1987-07-29,523,0.4958122170435926
758,1987-07-30,525,0.49725245062052437
759,1987-07-31,525,0.5011600474633744
760,1987-08-01,520,0.4931198258325673
761,1987-08-03,505,0.4509146665401093
762,1987-08-04,502,0.4466863945039025
763,1987-08-05,520,0.5004360040863478
764,1987-08-06,520,0.5002889347056878
765,1987-08-07,500,0.4296675846678196
766,1987-08-08,497,0.43601254284020563
767,1987-08-10,505,0.47297620950673586
768,1987-08-11,488,0.3986839923348972
769,1987-08-12,474,0.3462460849460946
770,1987-08-13,477,0.37866232937338834
771,1987-08-14,488,0.42459227566600044
772,1987-08-17,490,0.44056169169464493
773,1987-08-18,474,0.36990800430933196
774,1987-08-19,494,0.47785253448394216
775,1987-08-20,508,0.5626220596421728
776,1987-08-21,516,0.5882805808390603
777,1987-08-22,513,0.5413290854382592
778,1987-08-24,497,0.46788278655769827
779,1987-08-25,490,0.43770776441192266
780,1987-08-26,492,0.45405653059266515
781,1987-08-27,490,0.45341504934679927
782,1987-08-28,470,0.3748106737520711
783,1987-08-29,474,0.38693916124792255
784,1987-08-31,490,0.47243080529034065
785,1987-09-01,487,0.4646570481242441
786,1987-09-02,488,0.4710093614526588
787,1987-09-03,476,0.42018141749626675
788,1987-09-04,490,0.4849465421278325
789,1987-09-05,482,0.4532317873781947
790,1987-09-07,491,0.4987397329541763
791,1987-09-08,490,0.48780375227862605
792,1987-09-09,483,0.455014343581095
793,1987-09-10,487,0.475458684385738
794,1987-09-11,479,0.43976624835213196
795,1987-09-12,490,0.49890587114749807
796,1987-09-14,487,0.48181759252372064
797,1987-09-15,487,0.4827182670618698
798,1987-09-16,483,0.46325278482019816
799,1987-09-17,490,0.49992314870505544
800,1987-09-18,489,0.4915523232392938
801,1987-09-19,488,0.48642873772872264
802,1987-09-21,483,0.46980733823975734
803,1987-09-22,482,0.470678650562887
804,1987-09-23,467,0.4220629765258911
805,1987-09-24,448,0.3747528786447953
806,1987-09-25,464,0.4225676937078615
807,1987-09-26,474,0.46530932629854693
808,1987-09-28,483,0.5033136741399145
809,1987-09-29,479,0.4827046134756001
810,1987-09-30,480,0.4871908398596122
811,1987-10-02,477,0.47459583913937364
812,1987-10-05,483,0.4967678244313247
813,1987-10-06,503,0.5752820289460361
814,1987-10-10,520,0.6509689199893219
815,1987-10-12,520,0.6546319274847289
816,1987-10-13,528,0.6713282707091398
817,1987-10-14,528,0.6540084093891421
818,1987-10-15,514,0.5697157673473673
819,1987-10-16,513,0.5571520832626944
820,1987-10-17,511,0.5351348534984323
821,1987-10-19,509,0.5304026197321199
822,1987-10-20,489,0.43179031751382563
823,1987-10-21,483,0.4028847209715385
824,1987-10-22,488,0.4467877282832817
825,1987-10-23,482,0.42264961923764505
826,1987-10-24,474,0.3973015712179439
827,1987-10-26,470,0.39300595121779475
828,1987-10-28,456,0.34773239612979845
829,1987-10-29,444,0.3064939641110347
830,1987-10-30,457,0.3820940775349374
831,1987-10-31,460,0.40404095803657003
832,1987-11-02,461,0.4131922569685077
833,1987-11-03,457,0.4025401238527954
834,1987-11-04,445,0.3531965135483346
835,1987-11-05,435,0.33178375615409
836,1987-11-06,419,0.25654580267098476
837,1987-11-07,430,0.3340178710822234
838,1987-11-09,445,0.4172116700669459
839,1987-11-10,430,0.34700017000004996
840,1987-11-11,416,0.277637687372735
841,1987-11-12,409,0.25638357891283003
842,1987-11-13,407,0.27339704973495427
843,1987-11-14,413,0.3495818992201894
844,1987-11-16,409,0.33417107983412786
845,1987-11-17,421,0.39604126001519874
846,1987-11-18,436,0.4599878332100583
847,1987-11-19,422,0.4169321143314402
848,1987-11-20,422,0.4215176933381048
849,1987-11-21,436,0.4836317073164446
850,1987-11-23,439,0.5185811459360153
851,1987-11-24,441,0.5551230280875419
852,1987-11-25,443,0.5329018641841203
853,1987-11-26,443,0.5321658374779471
854,1987-11-27,444,0.5159522860237171
855,1987-11-28,447,0.5131569813224918
856,1987-11-30,453,0.5319913381757629
857,1987-12-01,468,0.6153050010898163
858,1987-12-02,474,0.6248397909215501
859,1987-12-03,459,0.5258641771740136
860,1987-12-04,459,0.539313479352753
861,1987-12-05,462,0.5493238131166687
862,1987-12-07,464,0.5597505251479341
863,1987-12-08,460,0.5259585825852985
864,1987-12-09,459,0.5055332430979125
865,1987-12-10,461,0.5242788032909893
866,1987-12-11,459,0.5092959663506209
867,1987-12-12,444,0.47780441484691893
868,1987-12-14,445,0.43986257867010725
869,1987-12-15,451,0.47965891006552286
870,1987-12-17,467,0.5236805509900069
871,1987-12-18,474,0.5740749672492151
872,1987-12-19,467,0.522303194959542
873,1987-12-21,459,0.5004349358774276
874,1987-12-22,459,0.5004172658720493
875,1987-12-23,467,0.5344445390442666
876,1987-12-24,483,0.5958615715605197
877,1987-12-26,495,0.6484915857148232
878,1988-01-04,485,0.5416086676753936
879,1988-01-05,473,0.5282960262280044
880,1988-01-06,465,0.4828206581761422
881,1988-01-07,467,0.5014531034769454
882,1988-01-08,467,0.5030361939908137
883,1988-01-09,467,0.5024818945836984
884,1988-01-11,467,0.5037486810329148
885,1988-01-12,474,0.5353049940474527
886,1988-01-13,479,0.560966543962072
887,1988-01-14,476,0.5358584906224388
888,1988-01-15,479,0.5458101634045583
889,1988-01-16,494,0.6037541398825708
890,1988-01-18,476,0.5196374458232151
891,1988-01-19,480,0.5377449772044783
892,1988-01-20,485,0.5602266662658518
893,1988-01-21,491,0.584134519659511
894,1988-01-22,491,0.5724063779194342
895,1988-01-23,494,0.5730011588300608
896,1988-01-25,487,0.5405910866118186
897,1988-01-26,477,0.4975333914430598
898,1988-01-27,474,0.4837671520631158
899,1988-01-28,490,0.5549373619754555
900,1988-01-29,505,0.635755289493725
901,1988-01-30,500,0.5825495766246653
902,1988-02-01,517,0.6536290919077777
903,1988-02-02,500,0.5686845640999207
904,1988-02-03,480,0.46551688929958585
905,1988-02-04,474,0.43358017780121155
906,1988-02-05,454,0.34893884742536146
907,1988-02-06,450,0.34306873256594683
908,1988-02-08,459,0.4204380132207371
909,1988-02-09,450,0.36345563474284714
910,1988-02-10,465,0.4586859437777784
911,1988-02-11,474,0.5113084223793156
912,1988-02-12,467,0.4799339371841638
913,1988-02-13,465,0.4747408826431927
914,1988-02-15,467,0.48254156605061505
915,1988-02-16,470,0.4969855854939484
916,1988-02-17,483,0.5595880099776251
917,1988-02-19,496,0.6004743253611675
918,1988-02-20,488,0.5412245661390361
919,1988-02-22,479,0.5154962765349368
920,1988-02-23,471,0.47563466881023525
921,1988-02-24,467,0.4538299210171745
922,1988-02-26,467,0.46591545226912046
923,1988-02-27,462,0.4709366511286793
924,1988-02-29,456,0.442186401269699
925,1988-03-02,451,0.42679014016199474
926,1988-03-03,459,0.46878421070872767
927,1988-03-04,468,0.49681569662567476
928,1988-03-05,471,0.5014289296336656
929,1988-03-07,471,0.5037989920697634
930,1988-03-08,470,0.5013750140980573
931,1988-03-09,471,0.504039763102461
932,1988-03-11,464,0.4825177344482904
933,1988-03-12,467,0.49412286156589286
934,1988-03-14,468,0.4960300701421773
935,1988-03-15,465,0.4906299973803059
936,1988-03-16,470,0.5026955583814182
937,1988-03-17,474,0.5125251421421617
938,1988-03-18,477,0.5217915428038735
939,1988-03-19,483,0.5233161421587583
940,1988-03-21,483,0.5186316857807686
941,1988-03-22,476,0.5077012091787739
942,1988-03-23,480,0.5140146884671449
943,1988-03-24,480,0.5250169867153258
944,1988-03-25,485,0.5418890600615279
945,1988-03-26,457,0.49070155166857116
946,1988-03-28,456,0.4462082141223697
947,1988-03-29,459,0.44457488482197927
948,1988-03-30,467,0.48883144591443006
949,1988-03-31,464,0.4773276467519407
950,1988-04-01,468,0.49372090943889085
951,1988-04-02,467,0.49007876057777056
952,1988-04-04,487,0.5784863294520255
953,1988-04-06,491,0.5940586865141406
954,1988-04-07,490,0.5724886766282751
955,1988-04-08,491,0.5712022335841698
956,1988-04-09,497,0.5883431585654905
957,1988-04-11,490,0.547876816105698
958,1988-04-12,483,0.5179693344812344
959,1988-04-13,479,0.5042161825414286
960,1988-04-14,479,0.504375561700129
961,1988-04-15,474,0.49577143661418255
962,1988-04-16,482,0.5101174834735708
963,1988-04-18,482,0.5102956599552145
964,1988-04-19,482,0.5123264165592397
965,1988-04-20,502,0.5688400557866236
966,1988-04-21,496,0.562929044887029
967,1988-04-22,496,0.5587612299681634
968,1988-04-23,496,0.5267914794891155
969,1988-04-25,494,0.5420479256062068
970,1988-04-27,474,0.49705645926598035
971,1988-04-28,487,0.5153225818048772
972,1988-04-29,490,0.5277340390395399
973,1988-04-30,479,0.49242834709513134
974,1988-05-02,479,0.4876178540752484
975,1988-05-03,474,0.4736056199706835
976,1988-05-04,471,0.47591879641724283
977,1988-05-06,464,0.4504829306760925
978,1988-05-07,464,0.47474287278180866
979,1988-05-09,464,0.47648348060780576
980,1988-05-10,459,0.4783357731435545
981,1988-05-11,464,0.47137272551405646
982,1988-05-12,467,0.48085740635501456
983,1988-05-13,470,0.4888394448805172
984,1988-05-14,474,0.4996867801579744
985,1988-05-16,471,0.4947001991962028
986,1988-05-17,476,0.5044822028589028
987,1988-05-18,482,0.5232560560049605
988,1988-05-19,482,0.5234046888457409
989,1988-05-20,502,0.5777391703761082
990,1988-05-21,502,0.6094660335183935
991,1988-05-24,496,0.5686830863653523
992,1988-05-25,488,0.5271504767489822
993,1988-05-26,485,0.509351331695607
994,1988-05-27,468,0.46400680759636886
995,1988-05-28,474,0.4852671305827039
996,1988-05-30,482,0.5075789517276423
997,1988-05-31,480,0.5013856112426216
998,1988-06-01,474,0.4879871170454239
999,1988-06-02,474,0.485948317434815
1000,1988-06-03,491,0.564885610832841
1001,1988-06-04,502,0.5837598703992267
1002,1988-06-07,506,0.6142387933192585
1003,1988-06-08,502,0.5731985738083107
1004,1988-06-09,505,0.5791888468032668
1005,1988-06-10,511,0.5944715707546258
1006,1988-06-11,505,0.5520078231913529
1007,1988-06-13,502,0.5353423531946909
1008,1988-06-14,493,0.5098173491962373
1009,1988-06-15,490,0.5040959099739668
1010,1988-06-16,488,0.4988612181482413
1011,1988-06-17,490,0.5047673191561736
1012,1988-06-18,491,0.5067923282280102
1013,1988-06-20,483,0.5
1014,1988-06-21,473,0.48083993073509645
1015,1988-06-22,473,0.4846522946763921
1016,1988-06-23,471,0.47778543912100857
1017,1988-06-24,470,0.49971731141827036
1018,1988-06-25,468,0.4952389561788669
1019,1988-06-27,470,0.4821954802145922
1020,1988-06-28,467,0.4854573442568284
1021,1988-06-29,482,0.5
1022,1988-06-30,474,0.48102023505749164
1023,1988-07-01,488,0.5182526422001209
1024,1988-07-02,494,0.5361140442440042
1025,1988-07-04,490,0.52010142331724
1026,1988-07-05,487,0.5066124869560874
1027,1988-07-06,490,0.5173444681806244
1028,1988-07-07,505,0.5622304438255054
1029,1988-07-08,505,0.5627981824478305
1030,1988-07-09,508,0.5689361476479105
1031,1988-07-11,511,0.5807997489538136
1032,1988-07-12,511,0.569939839460071
1033,1988-07-13,505,0.5363898109415748
1034,1988-07-14,502,0.5237194359131787
1035,1988-07-15,497,0.5106342926270651
1036,1988-07-16,496,0.5058493239879194
1037,1988-07-18,493,0.50154957935945
1038,1988-07-19,487,0.49489082464831213
1039,1988-07-20,479,0.4800662898231538
1040,1988-07-21,479,0.48480664004230306
1041,1988-07-22,483,0.488329437220652
1042,1988-07-23,482,0.4986014643647452
1043,1988-07-25,502,0.530360518774418
1044,1988-07-26,494,0.5111524185265435
1045,1988-07-27,485,0.4964321953106199
1046,1988-07-28,497,0.5408810536536791
1047,1988-07-29,513,0.5737927797089121
1048,1988-07-30,500,0.5154480054873669
1049,1988-08-01,496,0.5061741413826796
1050,1988-08-02,488,0.49816504196097405
1051,1988-08-03,485,0.48953493447065366
1052,1988-08-04,480,0.48115231947639464
1053,1988-08-05,476,0.4733066836448783
1054,1988-08-06,474,0.48912908492670837
1055,1988-08-08,473,0.4806675200780474
1056,1988-08-09,470,0.4776405404671472
1057,1988-08-10,470,0.454269815820016
1058,1988-08-11,470,0.473156558742681
1059,1988-08-12,470,0.46252701419825076
1060,1988-08-13,467,0.49348795739489904
1061,1988-08-16,465,0.4918544344387688
1062,1988-08-17,464,0.48034988334175927
1063,1988-08-18,462,0.48295506270468286
1064,1988-08-19,461,0.4753370667165453
