,Unnamed: 0,ticker,buying_point,selling_point,best_score,market_score,per,beta,sharp,sortino,MDD
37,37,1158,0.1,0.8999999999999999,1369.42,1369.42,0.0,0.0,0.0,0.0,0.0
38,38,1159,0.1,0.5,615.3212277083587,555.82,10.705125347838985,0.9992431362910157,0.4985775401502667,0.5781748106313315,0.694576673631471
39,39,1160,0.2,0.7,2208.4858569383755,1578.28,39.92991465002254,0.8323711394548488,10.182481972201796,9.409851667292653,0.34275606453317015
40,40,1167,0.1,0.6,1203.1319841178295,1010.19,19.099573755217268,0.9512850676216732,-134.64561888419578,-124.97516925531278,0.7100061234668325
41,41,1182,0.1,0.5,210.09,210.09,0.0,0.0,0.0,0.0,0.0
42,42,1224,0.4,0.5,331.7975653159009,284.44,16.649404203312088,0.4505466775780985,0.25027367115480903,0.36060150862261137,0.43608469173991093
43,43,1227,0.4,0.5,337.9047273897932,281.82,19.900903906675605,0.4648933315273138,0.38382631261280936,0.4630414296321495,0.45243964869790027
44,44,1232,0.4,0.5,328.58836119731467,274.66,19.634588654086762,0.456261562562152,0.36490256357074163,0.446664586804831,0.44307850114302455
45,45,1244,0.30000000000000004,0.5,4111.293975521438,2768.88,48.48220130599514,1.0099763639646753,0.9350702306182401,0.9357951599304234,0.7166834955235736
46,46,2001,0.1,0.6,955.3738336899713,669.5,42.69960174607488,0.8984575098517669,-0.97371650415861,-0.8356522192517304,0.4685190514310972
47,47,2002,0.2,0.7,2994.201102567875,1328.8,125.33120880251913,-0.4115410305597027,86.54283298638042,81.10691819265838,0.0
48,48,2003,0.1,0.7999999999999999,856.1299381976103,613.04,39.65319362482225,0.456738772178619,1.8214097679864802,1.7921675939822772,0.2606435291328804
49,49,2004,0.1,0.8999999999999999,2477.55,2477.55,0.0,0.0,0.0,0.0,0.0
50,50,2012,0.1,0.6,825.5850525958386,2106.41,-60.806060900022366,0.9992906503079445,0.9095722273177513,0.9164249459718413,0.40193457685221057
51,51,2015,0.1,0.7999999999999999,2123.336255408271,844.57,151.4103337092569,1.1398321472046729,0.2737306880982624,0.32917438865161575,0.19715785745097936
52,52,2024,0.1,0.7999999999999999,3216.3333189758514,2257.22,42.49091001213226,0.21116643139080593,-2.1887104540912827,-2.0583710304185443,0.22793507940319696
53,53,2026,0.1,0.7999999999999999,408.2353523484175,73.47,455.64904362109365,0.5853916579903656,0.44603436427113147,0.5134921217164422,0.24768351803381658
54,54,2027,0.1,0.8999999999999999,1590.5279203941375,410.41,287.54609302749384,0.9299900022398407,5.577356457715901,5.265104810688845,0.4318860255444642
55,55,2029,0.2,0.8999999999999999,5439.817769952072,6649.93,-18.197367942939668,0.17399430684475314,0.12005137007518907,0.1475870364119133,-3.811856080128417e-16
56,56,2031,0.1,0.7999999999999999,1545.2380373227013,681.46,126.75403359297705,0.17775305376928574,-11.52074166100801,-9.919060870901061,0.4536521406299461
57,57,2037,0.1,0.7999999999999999,1229.2867760238616,522.34,135.3422628984687,0.719922525231566,3.763642460411404,3.489659791819044,0.44884043633094906
58,58,2041,0.1,0.5,2418.938082804387,961.54,151.56915810100324,1.0963600889647505,0.1975629793867458,0.2930427191611113,0.6109451555204355
59,59,2042,0.1,0.7,2114.1770140098183,1457.17,45.08787677551816,0.5547048397408639,-0.723195511855514,-0.4781497196471549,0.09553245293621819
60,60,2043,0.1,0.7999999999999999,2174.329989290562,495.78,338.5675076224459,1.4845416180544906,0.36163177243531053,0.40684386986260496,0.22504578039161824
61,61,2056,0.2,0.8999999999999999,14086.387382344115,7844.05,79.58054043949383,-1.182043386806015,-1.9589522134056219,-1.8921110469508402,0.003189176195473586
62,62,2058,0.1,0.7,1672.0920383584128,92.94,1699.1091439191016,0.13647122148377622,0.6896657958287481,0.7338868617272802,0.26654156519479166
