,Unnamed: 0,ticker,buying_point,selling_point,best_score,market_score,per,beta,sharp,sortino,MDD
73,73,2077,0.1,0.8999999999999999,8437.546532308028,1168.63,622.0032458783385,1.0317742392734484,-18.819581495881998,-18.39015376789178,0.6212061560443357
74,74,2151,0.1,0.8999999999999999,3214.902454368056,738.2,335.5056156011996,0.7388649042497615,6.246007766620845,5.822828518023012,0.23327956015736923
75,75,2152,0.1,0.8999999999999999,4733.944763718191,2763.82,71.2826726674744,-0.7818204177274994,-0.314438465143008,-0.31632208561396447,0.025180973424853457
76,76,2153,0.30000000000000004,0.8999999999999999,5924.336942626924,10693.21,-44.59720754921185,0.4516585648472099,0.2512292484081769,0.262128175096509,-1.7730481766374742e-16
77,77,2154,0.1,0.8999999999999999,4742.704674140982,963.48,392.2473402811664,-0.2025344571988159,-3.631562812746593,-3.301684176408883,0.07804326995010237
78,78,2155,0.1,0.5,6190.398123733045,183.24,3278.300656916092,0.9743446777492963,1.1895802137505205,1.1695190077246287,0.6824106520384808
79,79,2156,0.1,0.7999999999999999,1689.360246344402,203.95,728.3207876167697,0.800467549459562,0.5642844550493694,0.6082647595151065,0.20603632478632525
80,80,2157,0.1,0.6,1198.8456729869006,124.03,866.577177285254,0.7298416602625803,0.2837382022202629,0.36917250720704303,0.19838016210568094
81,81,2158,0.1,0.7,766.9673819558471,10.91,6929.948505553137,0.25997779998946513,0.6614875522006678,0.6815138869918443,0.15127768855334184
82,82,2159,0.1,0.6,1901.170494704266,1225.08,55.18745671337921,1.0285624631229324,4.307282868765179,3.8928904701010247,0.17435721591278613
83,83,2160,0.1,0.7999999999999999,2043.0443676716575,1032.61,97.85246779245388,1.8556100838487228,-1.2875483666772856,-1.126848752234649,0.25833868209407185
84,84,2181,0.1,0.7,1501.2803635897956,1332.5,12.66644379660755,0.45563416904090004,-0.5686178031891779,-0.5024801498610331,0.5037495206451132
85,85,2182,0.1,0.7999999999999999,1343.33,1343.33,0.0,0.0,0.0,0.0,0.0
86,86,2183,0.1,0.8999999999999999,1537.38,1537.38,0.0,0.0,0.0,0.0,0.0
87,87,2184,0.1,0.8999999999999999,5927.5036973081405,3633.44,63.13751423742075,0.3165113850720527,-0.5400646486873699,-0.4621976536383311,0.25560228936016394
88,88,2203,0.1,0.7999999999999999,1465.4921942874912,944.15,55.21815328999533,0.5931212545164188,-5.068756400401082,-5.271968634191613,0.8371118373609511
89,89,2212,0.1,0.8999999999999999,1865.26,1865.26,0.0,0.0,0.0,0.0,0.0
90,90,2213,0.1,0.7,350.4353965538312,300.34,16.679562014327498,0.9846259386143743,-1.1409974245829595,-0.9910451633128347,0.6633510148358556
91,91,2214,0.1,0.7,1031.1267792623094,518.45,98.8864459952376,0.9922420773206327,1.717120000533805,1.6186687602330179,0.6693131604805753
92,92,2215,0.1,0.7999999999999999,1766.5528300183335,838.13,110.77312946897658,1.494492753170249,21.250300197914918,21.321544882176163,0.7742025274142023
93,93,2216,0.1,0.6,721.7426768680448,572.92,25.9761706465204,1.0319088918001336,2.536338268856093,2.4298864060837118,0.6381030365750359
94,94,2217,0.1,0.8999999999999999,6671.633053781412,2161.84,208.60901148010086,1.135306976896186,4.296748687392677,4.283264734324643,0.6132656550663235
95,95,2218,0.1,0.7999999999999999,4293.289999999971,2246.91,91.07529896613444,0.015965657128398925,-2.592596991471608,-2.6108886836587337,0.14556532447347864
