1956-01-01,
1956-02-01,
1956-03-01,
1956-04-01,
1956-05-01,
1956-06-01,
1956-07-01,
1956-08-01,
1956-09-01,
1956-10-01,
1956-11-01,
1956-12-01,
1957-01-01,
1957-02-01,
1957-03-01,
1957-04-01,
1957-05-01,
1957-06-01,
1957-07-01,
1957-08-01,
1957-09-01,
1957-10-01,
1957-11-01,
1957-12-01,
1958-01-01,
1958-02-01,
1958-03-01,
1958-04-01,
1958-05-01,
1958-06-01,
1958-07-01,
1958-08-01,
1958-09-01,
1958-10-01,
1958-11-01,
1958-12-01,
1959-01-01,
1959-02-01,
1959-03-01,
1959-04-01,
1959-05-01,
1959-06-01,
1959-07-01,
1959-08-01,
1959-09-01,
1959-10-01,
1959-11-01,
1959-12-01,
1960-01-01,16.8252759802056
1960-02-01,23.708714683645
1960-03-01,16.2504715201811
1960-04-01,24.6667688064961
1960-05-01,24.5285876561908
1960-06-01,21.1232311320755
1960-07-01,22.4377326080733
1960-08-01,15.8835439502897
1960-09-01,8.68171409878966
1960-10-01,26.8886043533931
1960-11-01,21.572331613747
1960-12-01,9.24797428514029
1961-01-01,5.73476702508961
1961-02-01,9.8623262995368
1961-03-01,13.9009669673567
1961-04-01,0.577608455204621
1961-05-01,-4.0683531987351
1961-06-01,-1.33868808567604
1961-07-01,-0.748231718010171
1961-08-01,2.10266297144234
1961-09-01,0.475559836262942
1961-10-01,7.36629667003027
1961-11-01,3.88477169495577
1961-12-01,4.23562584283438
1962-01-01,2.74884437596302
1962-02-01,6.52339403876559
1962-03-01,-5.21337815509088
1962-04-01,10.2394916911046
1962-05-01,11.8098256735341
1962-06-01,15.7826569631183
1962-07-01,3.05671712114966
1962-08-01,0.843807163509766
1962-09-01,13.7139775927146
1962-10-01,-14.7666961521451
1962-11-01,-1.21389943619837
1962-12-01,6.52161129079682
1963-01-01,-40.7773978765521
1963-02-01,17.7945137705459
1963-03-01,17.4501081990863
1963-04-01,6.77233429394813
1963-05-01,7.64825943984579
1963-06-01,-2.12539285143557
1963-07-01,5.10344039318779
1963-08-01,11.8548858981861
1963-09-01,2.97154899894626
1963-10-01,26.010248427061
1963-11-01,13.3539106633277
1963-12-01,13.6800264988407
1964-01-01,107.880076977616
1964-02-01,-3.11741646443905
1964-03-01,5.79865909207227
1964-04-01,8.00373715353472
1964-05-01,9.36430189076737
1964-06-01,13.2143245890933
1964-07-01,15.1867761405035
1964-08-01,9.59928855409081
1964-09-01,14.4596807204257
1964-10-01,10.6810109641221
1964-11-01,12.1557747636663
1964-12-01,16.2490287490288
1965-01-01,-40.191970376145
1965-02-01,-21.8400770712909
1965-03-01,32.4980650154799
1965-04-01,15.6430219146482
1965-05-01,10.7247772694438
1965-06-01,7.42717046437842
1965-07-01,8.54890483383686
1965-08-01,11.1593718676913
1965-09-01,2.4273580688422
1965-10-01,9.25960375778997
1965-11-01,8.93724232707284
1965-12-01,-1.3158994068009
1966-01-01,87.234215885947
1966-02-01,44.9895229877974
1966-03-01,-7.62687112084702
1966-04-01,-3.73187050658688
1966-05-01,5.05828114126653
1966-06-01,11.1782342148834
1966-07-01,7.36247010219613
1966-08-01,5.61209154536476
1966-09-01,9.21747479596736
1966-10-01,11.3693440599327
1966-11-01,4.74328245237795
1966-12-01,2.33247259027219
1967-01-01,14.8240003480834
1967-02-01,9.73816203349486
1967-03-01,-0.22133512509387
1967-04-01,12.5836391107274
1967-05-01,5.52680604429725
1967-06-01,3.93238076071644
1967-07-01,5.37103046014258
1967-08-01,4.31777524800781
1967-09-01,3.77222777222777
1967-10-01,-7.68995566427152
1967-11-01,7.22228913244209
1967-12-01,10.7305369405146
1968-01-01,6.65024630541872
1968-02-01,7.48731456017353
1968-03-01,-3.40265399088928
1968-04-01,9.48236196319018
1968-05-01,7.48921145547273
1968-06-01,11.1339168151189
1968-07-01,9.86391942800031
1968-08-01,14.9544001870762
1968-09-01,23.651276522007
1968-10-01,8.93921828420007
1968-11-01,11.2887524337277
1968-12-01,11.229826658697
1969-01-01,-23.2297033220821
1969-02-01,-18.3387387387387
1969-03-01,30.7389485770524
1969-04-01,16.2154589710363
1969-05-01,19.2634767692252
1969-06-01,10.7850994877513
1969-07-01,11.3365990202939
1969-08-01,14.1244278691304
1969-09-01,4.04222851982187
1969-10-01,27.0229181711071
1969-11-01,14.3087844430239
1969-12-01,10.1565123933633
1970-01-01,57.6155875410746
1970-02-01,56.5023608843387
1970-03-01,5.85910545135186
1970-04-01,2.76346321911822
1970-05-01,12.0329283593965
1970-06-01,17.2276044287871
1970-07-01,16.392206159648
1970-08-01,6.69320578711268
1970-09-01,6.33960908737167
1970-10-01,10.3497800783938
1970-11-01,2.99623263480104
1970-12-01,8.82370876272944
1971-01-01,5.74641766502232
1971-02-01,4.17312843648668
1971-03-01,12.2814814814815
1971-04-01,6.47214076246334
1971-05-01,2.33275970389795
1971-06-01,-1.46502455123561
1971-07-01,-3.53169888756885
1971-08-01,2.09110653227154
1971-09-01,26.2926788076674
1971-10-01,-27.6355748373102
1971-11-01,-8.67863062239241
1971-12-01,8.73304942283985
1972-01-01,13.1341460028323
1972-02-01,3.50250372174854
1972-03-01,2.0847077450851
1972-04-01,5.22488776269039
1972-05-01,3.61156340923044
1972-06-01,8.13386705879149
1972-07-01,14.0310120913569
1972-08-01,14.3133778808128
1972-09-01,-6.918070785415
1972-10-01,61.5520083932854
1972-11-01,39.8160027537003
1972-12-01,17.3233012960911
1973-01-01,21.6208919323565
1973-02-01,32.5949946389811
1973-03-01,37.2883546594287
1973-04-01,43.7990786305099
